,indicators,geocd,values
287,1764,270,1530
288,1764,127,719
289,1764,106,600
290,1764,21,119
291,1764,47,266
292,1764,873,4948
293,1764,134,759
294,1764,186,1054
295,1764,503,2851
296,1764,68,385
297,754,284,3766
298,754,265,3514
299,754,68,901
300,754,53,702
301,754,84,1114
302,1764,1185,6717
303,1764,866,4909
304,1764,828,4693
305,1764,6,34
306,1764,19,107
307,1764,10,56
308,1764,0,0
309,1764,3,17
310,1764,0,0
311,1764,0,0
312,1764,0,0
313,1764,0,0
314,1764,28,158
315,1764,291,1649
316,1764,215,1218
317,1764,15,85
318,1764,124,702
319,1764,53,300
320,1764,43,243
321,1764,28,158
322,1764,75,425
323,1764,6,34
324,1764,26,147
325,1764,10,56
326,1764,1,5
327,1764,32,181
328,1764,1,5
329,1764,140,793
330,1764,22,124
331,1764,5,28
332,1764,17,96
333,1764,16,90
334,1764,7,39
335,1764,6,34
336,1764,3,17
337,1764,55,311
338,1764,14,79
339,1764,10,56
340,1764,17,96
341,1764,9,51
342,1764,5,28
343,1764,47,266
344,1764,26,147
345,1764,21,119
346,1764,0,0
347,1764,196,1111
348,1764,11,62
349,1764,10,56
350,1764,1,5
351,1764,1,5
352,1764,105,595
353,1764,79,447
354,1764,59,334
355,1764,20,113
356,1764,28,158
357,1764,0,0
358,1764,28,158
359,1764,24,136
360,1764,4,22
361,1764,0,0
362,1764,0,0
363,1708,1172,6861
364,1708,0,0
365,1708,1,5
366,1708,1,5
367,1708,0,0
368,1708,0,0
369,1708,0,0
370,1708,0,0
371,1708,0,0
372,1708,0,0
373,1708,27,158
374,1708,87,509
375,1708,71,415
376,1708,120,702
377,1708,29,169
378,1708,8,46
379,1708,35,204
380,1708,7,40
381,1708,5,29
382,1708,1,5
383,1708,2,11
384,1708,3,17
385,1708,5,29
386,1708,7,40
387,1708,7,40
388,1708,7,40
389,1708,1,5
390,1708,0,0
391,1708,0,0
392,1708,2,11
393,1708,1,5
394,1708,0,0
395,1708,0,0
396,1708,10,58
397,1708,7,40
398,1708,2,11
399,1708,1,5
400,1708,0,0
401,1708,0,0
402,1708,0,0
403,1708,0,0
404,1708,0,0
405,1708,12,70
406,1708,14,81
407,1708,21,122
408,1708,16,93
409,1708,1,5
410,1708,2,11
411,1708,5,29
412,1708,3,17
413,1708,5,29
414,1708,53,310
415,1708,18,105
416,1708,0,0
417,1708,2,11
418,1708,0,0
419,1708,19,111
420,1708,4,23
421,1708,0,0
422,1708,0,0
423,1708,9,52
424,1708,0,0
425,1708,1,5
426,1708,0,0
427,1708,0,0
428,1708,51,298
429,1708,3,17
430,1708,3,17
431,1708,11,64
432,1708,2,11
433,1708,1,5
434,1708,4,23
435,1708,2,11
436,1708,2,11
437,1708,23,134
438,1708,0,0
439,1708,4,23
440,1708,0,0
441,1708,0,0
442,1708,0,0
443,1708,0,0
444,1708,47,275
445,1708,0,0
446,1708,6,35
447,1708,22,128
448,1708,0,0
449,1708,7,40
450,1708,2,11
451,1708,1,5
452,1708,0,0
453,1708,0,0
454,1708,1,5
455,1708,0,0
456,1708,0,0
457,1708,0,0
458,1708,5,29
459,1708,3,17
460,1708,2,11
461,1708,0,0
462,1708,0,0
463,1708,0,0
464,1708,0,0
465,1708,1172,6861
466,1708,225,1317
467,1708,227,1329
468,1708,77,450
469,1708,7,40
470,1764,1022,5793
471,1764,17,96
472,1764,21,119
473,1764,4,22
474,1764,203,1150
475,1764,6,34
476,1764,8,45
477,1764,318,1802
478,1764,165,935
479,1764,1022,5793
480,1764,17,96
481,1764,21,119
482,1764,4,22
483,1764,203,1150
484,1764,6,34
485,1764,8,45
486,1764,0,0
487,1764,0,0
488,1764,0,0
489,1764,0,0
490,1764,0,0
491,1764,0,0
492,1764,0,0
493,1764,0,0
494,1764,0,0
495,1764,0,0
496,1764,0,0
497,1764,0,0
498,1764,0,0
499,1764,0,0
500,1764,0,0
501,1764,0,0
502,1764,0,0
503,1764,0,0
504,1764,0,0
505,1764,2,11
506,1764,0,0
507,1764,0,0
508,1764,0,0
509,1764,0,0
510,1764,0,0
511,1764,0,0
512,1764,0,0
513,1764,0,0
514,1764,5,28
515,1764,0,0
516,1764,0,0
517,1764,0,0
518,1764,0,0
519,1764,0,0
520,1764,0,0
521,1764,0,0
522,1764,0,0
523,1764,1,5
524,1764,0,0
525,1764,0,0
526,1764,0,0
527,1764,318,1802
528,1764,305,1729
529,1764,3,17
530,1764,2,11
531,1764,0,0
532,1764,0,0
533,1764,0,0
534,1764,8,45
535,1764,0,0
536,1764,165,935
537,1764,505,2862
538,1764,29,164
539,1764,3,17
540,1764,0,0
541,1764,5,28
542,1764,0,0
543,1764,0,0
544,1764,16,90
545,1764,14,79
546,1764,0,0
547,1764,16,90
548,1764,1,5
549,1764,0,0
550,1764,0,0
551,1764,1,5
552,1764,10,56
553,1764,2,11
554,1764,0,0
555,1764,0,0
556,1764,0,0
557,1764,46,260
558,1764,0,0
559,1764,5,28
560,1764,1,5
561,1764,1,5
562,1764,0,0
563,1764,21,119
564,1764,0,0
565,1764,0,0
566,1764,1,5
567,1764,0,0
568,1764,21,119
569,1764,0,0
570,1764,2,11
571,1764,0,0
572,1764,0,0
573,1764,0,0
574,1764,0,0
575,1764,0,0
576,1764,7,39
577,1764,18,102
578,1764,0,0
579,1764,59,334
580,1764,0,0
581,1764,31,175
582,1764,0,0
583,1764,5,28
584,1764,0,0
585,1764,0,0
586,1764,0,0
587,1764,0,0
588,1764,0,0
589,1764,12,68
590,1764,0,0
591,1764,0,0
592,1764,0,0
593,1764,0,0
594,1764,0,0
595,1764,41,232
596,1764,51,289
597,1764,36,204
598,1764,14,79
599,1764,0,0
600,1764,0,0
601,1764,0,0
602,1764,0,0
603,1764,0,0
604,1764,0,0
605,1764,0,0
606,1764,0,0
607,1764,3,17
608,1764,0,0
609,1764,0,0
610,1764,0,0
611,1764,3,17
612,1764,0,0
613,1764,0,0
614,1764,0,0
615,1764,0,0
616,1764,1,5
617,1764,2,11
618,1764,0,0
619,1764,0,0
620,1764,0,0
621,1764,0,0
622,1764,0,0
623,1764,2,11
624,1764,0,0
625,1764,0,0
626,1764,0,0
627,1764,0,0
628,1764,0,0
629,1764,0,0
630,1764,0,0
631,1764,0,0
632,1764,0,0
633,1764,0,0
634,1764,0,0
635,1764,0,0
636,1764,2,11
637,1764,0,0
638,1764,0,0
639,1764,2,11
640,1764,1,5
641,1764,0,0
642,1764,0,0
643,1764,0,0
644,1764,0,0
645,1764,0,0
646,1764,0,0
647,1764,0,0
648,1764,0,0
649,1764,2,11
650,1764,0,0
651,1764,0,0
652,1764,0,0
653,1764,0,0
654,1764,0,0
655,1764,0,0
656,1764,0,0
657,1764,0,0
658,1764,0,0
659,1764,0,0
660,1764,0,0
661,1764,0,0
662,1764,0,0
663,1764,0,0
664,1764,0,0
665,1764,2,11
666,1764,13,73
667,1764,26,147
668,1764,29,164
669,1764,25,141
670,1764,35,198
671,1764,7,39
672,1764,0,0
673,1764,0,0
674,1764,1,5
675,1764,0,0
676,1764,0,0
677,1764,0,0
678,1764,3,17
679,1764,0,0
680,1764,29,164
681,1764,2,11
682,1764,2,11
683,1764,0,0
684,1764,2,11
685,1764,0,0
686,1764,1,5
687,1764,0,0
688,1764,0,0
689,1764,1,5
690,1764,0,0
691,1764,0,0
692,1764,0,0
693,1764,0,0
694,1764,0,0
695,1764,1,5
696,1764,0,0
697,1764,0,0
698,1764,0,0
699,1764,0,0
700,1764,6,34
701,1764,0,0
702,1764,0,0
703,1764,1,5
704,1764,3,17
705,1764,0,0
706,1764,3,17
707,1764,9,51
708,1764,270,1530
709,1764,127,719
710,1764,0,0
711,1764,0,0
712,1764,54,306
713,1764,1,5
714,1764,0,0
715,1764,4,22
716,1764,0,0
717,1764,0,0
718,1764,0,0
719,1764,0,0
720,1764,0,0
721,1764,0,0
722,1764,5,28
723,1764,0,0
724,1764,1,5
725,1764,0,0
726,1764,0,0
727,1764,0,0
728,1764,0,0
729,1764,0,0
730,1764,15,85
731,1764,5,28
732,1764,0,0
733,1764,21,119
734,1764,21,119
735,1764,0,0
736,1764,0,0
737,1764,0,0
738,1764,0,0
739,1764,0,0
740,1764,0,0
741,1764,0,0
742,1764,4,22
743,1764,0,0
744,1764,0,0
745,1764,0,0
746,1764,2,11
747,1764,0,0
748,1764,0,0
749,1764,0,0
750,1764,0,0
751,1764,1,5
752,1764,0,0
753,1764,4,22
754,1764,0,0
755,1764,0,0
756,1764,0,0
757,1764,0,0
758,1764,0,0
759,1764,0,0
760,1764,0,0
761,1764,0,0
762,1764,2,11
763,1764,17,96
764,1764,0,0
765,1764,0,0
766,1764,0,0
767,1764,1,5
768,1764,0,0
769,1764,1,5
770,1764,5,28
771,1764,0,0
772,1764,1,5
773,1764,1,5
774,1764,0,0
775,1764,0,0
776,1764,0,0
777,1764,0,0
778,1764,1,5
779,1764,0,0
780,1764,0,0
781,1764,0,0
782,1764,0,0
783,1764,3,17
784,1764,0,0
785,1764,1,5
786,1764,3,17
787,1764,1630,9240
788,1764,79,447
789,1764,22,124
790,1764,33,187
791,1764,837,4744
792,1764,579,3282
793,1764,230,1303
794,1764,92,521
795,1764,26,147
796,1764,135,765
797,1764,136,770
798,1764,1493,8463
799,1764,1752,9931
800,1764,114,646
801,1764,41,232
802,1764,24,136
803,1764,49,277
804,1764,1608,9115
805,1764,1553,8803
806,1764,52,294
807,1764,3,17
808,1764,30,170
809,1764,12,68
810,754,752,9973
811,754,33,437
812,754,8,106
813,754,9,119
814,754,16,212
815,754,709,9403
816,754,693,9190
817,754,15,198
818,754,1,13
819,754,10,132
820,754,2,26
821,1764,439,2488
822,1764,154,873
823,1764,285,1615
824,1764,9,51
825,1764,832,4716
826,1764,656,3718
827,1764,176,997
828,1764,473,2681
829,1764,448,2539
830,1764,0,0
831,1764,19,107
832,1764,6,34
833,1764,11,62
834,177,50,2824
835,177,1,56
836,177,108,6101
837,177,9,508
838,177,6,338
839,177,3,169
840,754,201,2665
841,754,86,1140
842,754,115,1525
843,754,6,79
844,754,374,4960
845,754,295,3912
846,754,79,1047
847,754,166,2201
848,754,156,2068
849,754,0,0
850,754,7,92
851,754,3,39
852,754,7,92
853,754,284,3766
854,754,196,2599
855,754,122,1618
856,754,83,1100
857,754,45,596
858,754,17,225
859,754,2,26
860,754,5,66
861,754,21,278
862,754,56,742
863,754,192,2546
864,754,162,2148
865,754,250,3315
866,754,53,702
867,754,12,159
868,754,6,79
869,754,2,26
870,754,113,1498
871,754,158,2095
872,754,281,3726
873,754,122,1618
874,754,80,1061
875,754,406,5384
876,754,297,3938
877,754,28,371
878,754,23,305
879,1764,552,3129
880,1764,953,5402
881,1764,145,821
882,1764,114,646
883,754,2,26
884,754,222,2944
885,754,178,2360
886,754,283,3753
887,754,60,795
888,754,9,119
889,754,117,1551
890,754,178,2360
891,754,349,4628
892,754,83,1100
893,754,27,358
894,754,140,1856
895,754,387,5132
896,754,96,1273
897,754,131,1737
898,1764,152,861
899,1764,742,4206
900,1764,371,2103
901,1764,499,2828
902,754,14,185
903,754,584,7745
904,754,41,543
905,754,15,198
906,754,2,26
907,754,60,795
908,754,38,503
909,754,471,6246
910,754,238,3156
911,754,32,424
912,754,6,79
913,754,7,92
914,783,754,9629
915,783,29,370
916,782,781,9987
917,782,1,12
918,0,0,0
919,0,0,0
920,0,0,0
921,0,0,0
922,0,0,0
923,0,0,0
924,0,0,0
925,0,0,0
926,0,0,0
927,0,0,0
928,0,0,0
929,0,0,0
930,0,0,0
931,0,0,0
932,0,0,0
933,0,0,0
934,0,0,0
935,0,0,0
936,0,0,0
937,0,0,0
938,0,0,0
939,0,0,0
940,0,0,0
941,0,0,0
942,0,0,0
943,0,0,0
944,0,0,0
945,0,0,0
946,0,0,0
947,0,0,0
948,0,0,0
949,0,0,0
950,0,0,0
951,0,0,0
952,0,0,0
953,0,0,0
954,0,0,0
955,0,0,0
956,0,0,0
957,0,0,0
958,0,0,0
959,0,0,0
960,0,0,0
961,0,0,0
962,0,0,0
963,0,0,0
964,0,0,0
965,0,0,0
966,0,0,0
967,0,0,0
968,0,0,0
969,0,0,0
970,0,0,0
971,0,0,0
972,0,0,0
973,0,0,0
974,0,0,0
975,0,0,0
976,0,0,0
977,0,0,0
978,0,0,0
979,0,0,0
980,0,0,0
981,0,0,0
982,0,0,0
983,0,0,0
984,0,0,0
985,0,0,0
986,0,0,0
987,1484,260,1752
988,1484,175,1179
989,1484,169,1138
990,1484,22,148
991,1484,125,842
992,1484,508,3423
993,1484,225,1516
994,1484,1484,10000
995,1484,260,1752
996,1484,376,2533
997,1484,125,842
998,1484,360,2425
999,1484,169,1138
1000,1484,32,215
1001,1484,254,1711
1002,1484,101,680
1003,1484,388,2614
1004,1484,39,262
1005,1484,198,1334
1006,1484,171,1152
1007,1484,356,2398
1008,1395,1006,7211
1009,1395,122,874
1010,1395,589,4222
1011,1395,3,21
1012,1395,24,172
1013,1395,39,279
1014,1395,79,566
1015,1395,84,602
1016,1395,66,473
1017,1395,389,2788
1018,1395,123,881
1019,1395,102,731
1020,1395,51,365
1021,1395,64,458
1022,1395,49,351
1023,754,514,6816
1024,754,64,848
1025,754,311,4124
1026,754,1,13
1027,754,20,265
1028,754,25,331
1029,754,56,742
1030,754,34,450
1031,754,3,39
1032,754,240,3183
1033,754,146,1936
1034,754,12,159
1035,754,22,291
1036,754,40,530
1037,754,20,265
1038,160,41,2562
1039,160,25,1562
1040,160,94,5875
1041,897,195,2173
1042,897,64,713
1043,897,131,1460
1044,897,702,7826
1045,897,554,6176
1046,897,148,1649
1047,897,0,0
1048,897,0,0
1049,897,22,245
1050,897,6,66
1051,897,2,22
1052,897,0,0
1053,897,5,55
1054,897,3,33
1055,897,2,22
1056,897,4,44
1057,897,5,55
1058,897,1,11
1059,897,38,423
1060,897,110,1226
1061,897,59,657
1062,897,130,1449
1063,897,56,624
1064,897,50,557
1065,897,19,211
1066,897,87,969
1067,897,69,769
1068,897,48,535
1069,897,52,579
1070,897,80,891
1071,897,58,646
1072,897,10,111
1073,897,3,33
1074,897,82,914
1075,897,49,546
1076,897,5,55
1077,897,9,100
1078,897,17,189
1079,897,3,33
1080,897,1,11
1081,897,5,55
1082,897,1,11
1083,897,8,89
1084,897,33,367
1085,897,0,0
1086,897,13,144
1087,897,1,11
1088,897,19,211
1089,897,148,1649
1090,897,31,345
1091,897,1,11
1092,897,4,44
1093,897,24,267
1094,897,0,0
1095,897,2,22
1096,897,27,301
1097,897,13,144
1098,897,0,0
1099,897,14,156
1100,897,21,234
1101,897,21,234
1102,897,69,769
1103,897,6,66
1104,897,33,367
1105,897,12,133
1106,897,3,33
1107,897,0,0
1108,897,2,22
1109,897,13,144
1110,897,129,1438
1111,897,10,111
1112,897,4,44
1113,897,3,33
1114,897,3,33
1115,897,11,122
1116,897,1,11
1117,897,10,111
1118,897,5,55
1119,897,5,55
1120,897,38,423
1121,897,24,267
1122,897,9,100
1123,897,5,55
1124,897,65,724
1125,897,0,0
1126,897,2,22
1127,897,28,312
1128,897,25,278
1129,897,0,0
1130,897,10,111
1131,897,107,1192
1132,897,84,936
1133,897,12,133
1134,897,22,245
1135,897,19,211
1136,897,22,245
1137,897,9,100
1138,897,23,256
1139,897,23,256
1140,897,67,746
1141,897,2,22
1142,897,2,22
1143,897,13,144
1144,897,0,0
1145,897,2,22
1146,897,3,33
1147,897,8,89
1148,897,0,0
1149,897,16,178
1150,897,12,133
1151,897,4,44
1152,897,0,0
1153,897,36,401
1154,897,1,11
1155,897,0,0
1156,897,35,390
1157,897,0,0
1158,897,75,836
1159,897,47,523
1160,897,21,234
1161,897,1,11
1162,897,25,278
1163,897,28,312
1164,897,4,44
1165,897,9,100
1166,897,12,133
1167,897,3,33
1168,897,74,824
1169,897,58,646
1170,897,52,579
1171,897,3,33
1172,897,3,33
1173,897,16,178
1174,897,16,178
1175,897,0,0
1176,897,44,490
1177,897,8,89
1178,897,1,11
1179,897,2,22
1180,897,2,22
1181,897,3,33
1182,897,36,401
1183,897,33,367
1184,897,3,33
1185,897,0,0
1186,897,171,1906
1187,897,4,44
1188,897,0,0
1189,897,1,11
1190,897,3,33
1191,897,167,1861
1192,897,15,167
1193,897,47,523
1194,897,20,222
1195,897,2,22
1196,897,8,89
1197,897,75,836
1198,1395,148,1060
1199,1395,30,215
1200,1395,2,14
1201,1395,28,200
1202,1395,118,845
1203,1395,57,408
1204,1395,39,279
1205,1395,20,143
1206,1395,2,14
1207,1395,276,1978
1208,1395,172,1232
1209,1395,117,838
1210,1395,18,129
1211,1395,35,250
1212,1395,2,14
1213,1395,77,551
1214,1395,27,193
1215,1395,146,1046
1216,1395,97,695
1217,1395,32,229
1218,1395,15,107
1219,1395,2,14
1220,1395,115,824
1221,1395,22,157
1222,1395,22,157
1223,1395,0,0
1224,1395,93,666
1225,1395,93,666
1226,1395,0,0
1227,1395,81,580
1228,1395,55,394
1229,1395,26,186
1230,1395,26,186
1231,1395,0,0
1232,1395,172,1232
1233,1395,47,336
1234,1395,97,695
1235,1395,2,14
1236,1395,3,21
1237,1395,1,7
1238,1395,19,136
1239,1395,3,21
1240,1395,173,1240
1241,1395,63,451
1242,1395,11,78
1243,1395,28,200
1244,1395,71,508
1245,1395,0,0
1246,1395,124,888
1247,1395,98,702
1248,1395,26,186
1249,1395,160,1146
1250,1395,160,1146
1251,1395,0,0
1252,1537,151,982
1253,1537,19,123
1254,1537,1,6
1255,1537,18,117
1256,1537,132,858
1257,1537,61,396
1258,1537,39,253
1259,1537,28,182
1260,1537,4,26
1261,1537,333,2166
1262,1537,212,1379
1263,1537,149,969
1264,1537,21,136
1265,1537,42,273
1266,1537,0,0
1267,1537,83,540
1268,1537,38,247
1269,1537,162,1054
1270,1537,109,709
1271,1537,22,143
1272,1537,29,188
1273,1537,2,13
1274,1537,201,1307
1275,1537,38,247
1276,1537,38,247
1277,1537,0,0
1278,1537,163,1060
1279,1537,163,1060
1280,1537,0,0
1281,1537,108,702
1282,1537,62,403
1283,1537,46,299
1284,1537,46,299
1285,1537,0,0
1286,1537,259,1685
1287,1537,78,507
1288,1537,150,975
1289,1537,4,26
1290,1537,1,6
1291,1537,5,32
1292,1537,9,58
1293,1537,12,78
1294,1537,179,1164
1295,1537,65,422
1296,1537,29,188
1297,1537,35,227
1298,1537,50,325
1299,1537,0,0
1300,1537,119,774
1301,1537,80,520
1302,1537,39,253
1303,1537,25,162
1304,1537,25,162
1305,1537,0,0
1306,1764,164,929
1307,1764,20,113
1308,1764,1,5
1309,1764,19,107
1310,1764,144,816
1311,1764,67,379
1312,1764,40,226
1313,1764,33,187
1314,1764,4,22
1315,1764,378,2142
1316,1764,242,1371
1317,1764,169,958
1318,1764,23,130
1319,1764,49,277
1320,1764,1,5
1321,1764,93,527
1322,1764,43,243
1323,1764,189,1071
1324,1764,132,748
1325,1764,24,136
1326,1764,31,175
1327,1764,2,11
1328,1764,225,1275
1329,1764,44,249
1330,1764,44,249
1331,1764,0,0
1332,1764,181,1026
1333,1764,181,1026
1334,1764,0,0
1335,1764,123,697
1336,1764,70,396
1337,1764,53,300
1338,1764,53,300
1339,1764,0,0
1340,1764,303,1717
1341,1764,80,453
1342,1764,184,1043
1343,1764,10,56
1344,1764,1,5
1345,1764,5,28
1346,1764,11,62
1347,1764,12,68
1348,1764,218,1235
1349,1764,66,374
1350,1764,32,181
1351,1764,47,266
1352,1764,73,413
1353,1764,0,0
1354,1764,137,776
1355,1764,97,549
1356,1764,40,226
1357,1764,27,153
1358,1764,27,153
1359,1764,0,0
1360,1475,145,983
1361,1475,19,128
1362,1475,1,6
1363,1475,18,122
1364,1475,126,854
1365,1475,59,400
1366,1475,39,264
1367,1475,24,162
1368,1475,4,27
1369,1475,316,2142
1370,1475,201,1362
1371,1475,145,983
1372,1475,16,108
1373,1475,40,271
1374,1475,0,0
1375,1475,78,528
1376,1475,37,250
1377,1475,154,1044
1378,1475,104,705
1379,1475,23,155
1380,1475,25,169
1381,1475,2,13
1382,1475,199,1349
1383,1475,38,257
1384,1475,38,257
1385,1475,0,0
1386,1475,161,1091
1387,1475,161,1091
1388,1475,0,0
1389,1475,100,677
1390,1475,56,379
1391,1475,44,298
1392,1475,44,298
1393,1475,0,0
1394,1475,250,1694
1395,1475,77,522
1396,1475,143,969
1397,1475,2,13
1398,1475,1,6
1399,1475,5,33
1400,1475,10,67
1401,1475,12,81
1402,1475,172,1166
1403,1475,65,440
1404,1475,28,189
1405,1475,32,216
1406,1475,47,318
1407,1475,0,0
1408,1475,114,772
1409,1475,75,508
1410,1475,39,264
1411,1475,25,169
1412,1475,25,169
1413,1475,0,0
1414,577,113,1958
1415,577,179,3102
1416,577,91,1577
1417,577,194,3362
1418,1395,897,6430
1419,1395,498,3569
1420,1395,24,172
1421,1395,61,437
1422,1395,24,172
1423,1395,21,150
1424,1395,18,129
1425,1395,12,86
1426,1395,63,451
1427,1395,95,681
1428,1395,180,1290
1429,1257,229,1821
1430,1257,370,2943
1431,1257,216,1718
1432,1257,442,3516
1433,1395,35,250
1434,1395,187,1340
1435,1395,82,587
1436,1395,291,2086
1437,1395,6,43
1438,1395,16,114
1439,1395,108,774
1440,1395,11,78
1441,1395,55,394
1442,1395,102,731
1443,1395,4,28
1444,1395,498,3569
1445,897,100,1114
1446,897,314,3500
1447,897,180,2006
1448,897,71,791
1449,897,14,156
1450,897,3,33
1451,897,5,55
1452,897,13,144
1453,897,85,947
1454,897,112,1248
1455,1395,85,609
1456,1395,175,1254
1457,1395,76,544
1458,1395,276,1978
1459,1395,6,43
1460,1395,16,114
1461,1395,101,724
1462,1395,10,71
1463,1395,52,372
1464,1395,97,695
1465,1395,3,21
1466,1395,498,3569
1467,1764,866,4909
1468,1764,2,11
1469,1764,3,17
1470,1764,24,136
1471,1764,96,544
1472,1764,58,328
1473,1764,86,487
1474,1764,161,912
1475,1764,96,544
1476,1764,155,878
1477,1764,153,867
1478,1764,64,362
1479,1764,866,4909
1480,1764,48,272
1481,1764,32,181
1482,1764,22,124
1483,1764,54,306
1484,1764,6,34
1485,1764,39,221
1486,1764,71,402
1487,1764,234,1326
1488,1764,165,935
1489,1764,176,997
1490,1764,42,238
1491,1764,9,51
1492,1764,0,0
1493,1764,0,0
1494,1764,0,0
1495,1764,0,0
1496,1764,866,4909
1497,1764,107,606
1498,1764,156,884
1499,1764,200,1133
1500,1764,435,2465
