,indicators,geocd,values
175,1826,0,0
176,1826,0,0
177,1826,0,0
178,1826,206,1128
179,1826,50,273
180,1826,58,317
181,1826,92,503
182,1826,6,32
183,1826,239,1308
184,1826,69,377
185,1826,114,624
186,1826,56,306
187,1826,89,487
188,1826,16,87
189,1826,21,115
190,1826,0,0
191,1826,15,82
192,1826,37,202
193,886,349,3939
194,886,186,2099
195,886,163,1839
196,886,508,5733
197,886,94,1060
198,886,258,2911
199,886,124,1399
200,886,35,395
201,886,58,654
202,886,41,462
203,886,0,0
204,886,0,0
205,886,0,0
206,886,0,0
207,886,0,0
208,886,65,733
209,886,25,282
210,886,18,203
211,886,20,225
212,886,2,22
213,886,91,1027
214,886,30,338
215,886,34,383
216,886,27,304
217,886,29,327
218,886,4,45
219,886,4,45
220,886,0,0
221,886,6,67
222,886,15,169
223,1826,349,1911
224,1826,186,1018
225,1826,163,892
226,1826,1477,8088
227,1826,119,651
228,1826,300,1642
229,1826,295,1615
230,1826,274,1500
231,1826,110,602
232,1826,137,750
233,1826,242,1325
234,886,349,3939
235,886,186,2099
236,886,163,1839
237,886,537,6060
238,886,44,496
239,886,150,1693
240,886,83,936
241,886,137,1546
242,886,21,237
243,886,29,327
244,886,73,823
245,886,349,3939
246,886,96,1083
247,886,263,2968
248,886,0,0
249,886,0,0
250,886,39,440
251,886,31,349
252,886,65,733
253,886,29,327
254,886,0,0
255,886,14,158
256,1020,223,2186
257,1020,797,7813
258,526,325,6178
259,526,23,437
260,526,21,399
261,526,41,779
262,526,29,551
263,526,29,551
264,526,19,361
265,526,18,342
266,526,18,342
267,526,3,57
268,526,365,6939
269,886,337,3803
270,886,295,3329
271,886,197,2223
272,886,55,620
273,886,2,22
274,1826,1768,9682
275,1826,12,65
276,1826,1,5
277,1826,16,87
278,1826,8,43
279,1826,0,0
280,1826,1,5
281,1826,2,10
282,1826,3,16
283,1826,6,32
284,1826,0,0
285,1826,3,16
286,1826,3,16
287,1826,0,0
288,1826,0,0
289,1826,0,0
290,1826,0,0
291,1826,3,16
292,1826,1797,9841
293,1826,11,60
294,1826,15,82
295,1826,0,0
296,1826,3,16
297,886,349,3939
298,886,513,5790
299,886,4,45
300,886,17,191
301,886,3,33
302,1826,1800,9857
303,1826,1762,9649
304,1826,634,3472
305,1826,6,32
306,1826,23,125
307,1826,1099,6018
308,1826,0,0
309,1826,0,0
310,1826,0,0
311,1826,0,0
312,1826,0,0
313,1826,1,5
314,1826,11,60
315,1826,26,142
316,1826,3,16
317,1826,0,0
318,1826,0,0
319,1826,0,0
320,1826,0,0
321,1826,0,0
322,1826,3,16
323,1826,2,10
324,1826,0,0
325,1826,1,5
326,1826,0,0
327,1826,0,0
328,1826,0,0
329,1826,14,76
330,1826,2,10
331,1826,0,0
332,1826,2,10
333,1826,4,21
334,1826,2,10
335,1826,2,10
336,1826,0,0
337,1826,6,32
338,1826,0,0
339,1826,5,27
340,1826,1,5
341,1826,0,0
342,1826,0,0
343,1826,2,10
344,1826,1,5
345,1826,1,5
346,1826,0,0
347,1826,7,38
348,1826,7,38
349,1826,1,5
350,1826,6,32
351,1826,0,0
352,1826,0,0
353,1826,0,0
354,1826,0,0
355,1826,0,0
356,1826,2,10
357,1826,0,0
358,1826,2,10
359,1826,2,10
360,1826,0,0
361,1826,0,0
362,1826,0,0
363,1770,1750,9887
364,1770,0,0
365,1770,0,0
366,1770,0,0
367,1770,0,0
368,1770,0,0
369,1770,0,0
370,1770,0,0
371,1770,0,0
372,1770,0,0
373,1770,0,0
374,1770,0,0
375,1770,1,5
376,1770,6,33
377,1770,0,0
378,1770,0,0
379,1770,4,22
380,1770,0,0
381,1770,0,0
382,1770,1,5
383,1770,0,0
384,1770,0,0
385,1770,0,0
386,1770,0,0
387,1770,0,0
388,1770,0,0
389,1770,0,0
390,1770,0,0
391,1770,0,0
392,1770,0,0
393,1770,0,0
394,1770,1,5
395,1770,0,0
396,1770,1,5
397,1770,0,0
398,1770,1,5
399,1770,0,0
400,1770,0,0
401,1770,0,0
402,1770,0,0
403,1770,0,0
404,1770,0,0
405,1770,0,0
406,1770,3,16
407,1770,2,11
408,1770,0,0
409,1770,0,0
410,1770,0,0
411,1770,0,0
412,1770,0,0
413,1770,0,0
414,1770,4,22
415,1770,1,5
416,1770,0,0
417,1770,1,5
418,1770,0,0
419,1770,0,0
420,1770,0,0
421,1770,0,0
422,1770,0,0
423,1770,2,11
424,1770,0,0
425,1770,0,0
426,1770,0,0
427,1770,0,0
428,1770,2,11
429,1770,0,0
430,1770,0,0
431,1770,2,11
432,1770,0,0
433,1770,0,0
434,1770,0,0
435,1770,0,0
436,1770,0,0
437,1770,0,0
438,1770,0,0
439,1770,0,0
440,1770,0,0
441,1770,0,0
442,1770,0,0
443,1770,0,0
444,1770,0,0
445,1770,0,0
446,1770,0,0
447,1770,0,0
448,1770,0,0
449,1770,0,0
450,1770,0,0
451,1770,0,0
452,1770,0,0
453,1770,0,0
454,1770,0,0
455,1770,0,0
456,1770,0,0
457,1770,0,0
458,1770,0,0
459,1770,0,0
460,1770,0,0
461,1770,1,5
462,1770,1,5
463,1770,0,0
464,1770,0,0
465,1770,1750,9887
466,1770,11,62
467,1770,5,28
468,1770,3,16
469,1770,1,5
470,1826,1179,6456
471,1826,4,21
472,1826,3,16
473,1826,0,0
474,1826,9,49
475,1826,0,0
476,1826,9,49
477,1826,520,2847
478,1826,102,558
479,1826,1179,6456
480,1826,4,21
481,1826,3,16
482,1826,0,0
483,1826,9,49
484,1826,0,0
485,1826,9,49
486,1826,0,0
487,1826,0,0
488,1826,0,0
489,1826,0,0
490,1826,0,0
491,1826,0,0
492,1826,0,0
493,1826,0,0
494,1826,0,0
495,1826,0,0
496,1826,0,0
497,1826,0,0
498,1826,0,0
499,1826,1,5
500,1826,0,0
501,1826,0,0
502,1826,0,0
503,1826,0,0
504,1826,0,0
505,1826,1,5
506,1826,0,0
507,1826,0,0
508,1826,0,0
509,1826,0,0
510,1826,0,0
511,1826,0,0
512,1826,0,0
513,1826,0,0
514,1826,0,0
515,1826,6,32
516,1826,0,0
517,1826,0,0
518,1826,0,0
519,1826,0,0
520,1826,0,0
521,1826,0,0
522,1826,0,0
523,1826,1,5
524,1826,0,0
525,1826,0,0
526,1826,0,0
527,1826,520,2847
528,1826,511,2798
529,1826,0,0
530,1826,1,5
531,1826,0,0
532,1826,0,0
533,1826,1,5
534,1826,7,38
535,1826,0,0
536,1826,102,558
537,1826,1768,9682
538,1826,12,65
539,1826,1,5
540,1826,0,0
541,1826,0,0
542,1826,0,0
543,1826,0,0
544,1826,1,5
545,1826,0,0
546,1826,0,0
547,1826,0,0
548,1826,0,0
549,1826,0,0
550,1826,0,0
551,1826,0,0
552,1826,0,0
553,1826,0,0
554,1826,0,0
555,1826,0,0
556,1826,0,0
557,1826,1,5
558,1826,0,0
559,1826,0,0
560,1826,0,0
561,1826,0,0
562,1826,0,0
563,1826,0,0
564,1826,0,0
565,1826,0,0
566,1826,0,0
567,1826,0,0
568,1826,0,0
569,1826,0,0
570,1826,0,0
571,1826,0,0
572,1826,0,0
573,1826,0,0
574,1826,0,0
575,1826,0,0
576,1826,2,10
577,1826,1,5
578,1826,0,0
579,1826,2,10
580,1826,0,0
581,1826,4,21
582,1826,0,0
583,1826,0,0
584,1826,0,0
585,1826,0,0
586,1826,0,0
587,1826,0,0
588,1826,0,0
589,1826,2,10
590,1826,0,0
591,1826,0,0
592,1826,0,0
593,1826,0,0
594,1826,0,0
595,1826,3,16
596,1826,8,43
597,1826,0,0
598,1826,1,5
599,1826,0,0
600,1826,0,0
601,1826,0,0
602,1826,2,10
603,1826,0,0
604,1826,0,0
605,1826,0,0
606,1826,0,0
607,1826,0,0
608,1826,0,0
609,1826,0,0
610,1826,0,0
611,1826,0,0
612,1826,0,0
613,1826,0,0
614,1826,0,0
615,1826,0,0
616,1826,0,0
617,1826,0,0
618,1826,0,0
619,1826,0,0
620,1826,0,0
621,1826,0,0
622,1826,0,0
623,1826,0,0
624,1826,0,0
625,1826,0,0
626,1826,0,0
627,1826,0,0
628,1826,0,0
629,1826,0,0
630,1826,0,0
631,1826,0,0
632,1826,0,0
633,1826,0,0
634,1826,0,0
635,1826,0,0
636,1826,0,0
637,1826,0,0
638,1826,0,0
639,1826,0,0
640,1826,0,0
641,1826,0,0
642,1826,0,0
643,1826,0,0
644,1826,0,0
645,1826,0,0
646,1826,0,0
647,1826,0,0
648,1826,0,0
649,1826,0,0
650,1826,0,0
651,1826,0,0
652,1826,0,0
653,1826,0,0
654,1826,0,0
655,1826,0,0
656,1826,0,0
657,1826,0,0
658,1826,0,0
659,1826,0,0
660,1826,0,0
661,1826,0,0
662,1826,0,0
663,1826,0,0
664,1826,0,0
665,1826,0,0
666,1826,0,0
667,1826,3,16
668,1826,6,32
669,1826,0,0
670,1826,3,16
671,1826,0,0
672,1826,1,5
673,1826,0,0
674,1826,0,0
675,1826,0,0
676,1826,0,0
677,1826,0,0
678,1826,0,0
679,1826,0,0
680,1826,0,0
681,1826,0,0
682,1826,0,0
683,1826,0,0
684,1826,0,0
685,1826,0,0
686,1826,0,0
687,1826,0,0
688,1826,0,0
689,1826,0,0
690,1826,0,0
691,1826,0,0
692,1826,0,0
693,1826,0,0
694,1826,0,0
695,1826,0,0
696,1826,0,0
697,1826,0,0
698,1826,0,0
699,1826,0,0
700,1826,0,0
701,1826,0,0
702,1826,0,0
703,1826,0,0
704,1826,1,5
705,1826,0,0
706,1826,0,0
707,1826,1,5
708,1826,0,0
709,1826,0,0
710,1826,0,0
711,1826,0,0
712,1826,0,0
713,1826,0,0
714,1826,0,0
715,1826,0,0
716,1826,0,0
717,1826,0,0
718,1826,0,0
719,1826,0,0
720,1826,0,0
721,1826,0,0
722,1826,0,0
723,1826,0,0
724,1826,0,0
725,1826,0,0
726,1826,0,0
727,1826,0,0
728,1826,0,0
729,1826,0,0
730,1826,0,0
731,1826,0,0
732,1826,0,0
733,1826,0,0
734,1826,0,0
735,1826,0,0
736,1826,0,0
737,1826,0,0
738,1826,0,0
739,1826,0,0
740,1826,0,0
741,1826,0,0
742,1826,0,0
743,1826,0,0
744,1826,0,0
745,1826,0,0
746,1826,0,0
747,1826,0,0
748,1826,0,0
749,1826,0,0
750,1826,0,0
751,1826,0,0
752,1826,0,0
753,1826,0,0
754,1826,0,0
755,1826,0,0
756,1826,0,0
757,1826,0,0
758,1826,0,0
759,1826,0,0
760,1826,0,0
761,1826,0,0
762,1826,0,0
763,1826,0,0
764,1826,0,0
765,1826,0,0
766,1826,0,0
767,1826,0,0
768,1826,0,0
769,1826,0,0
770,1826,0,0
771,1826,0,0
772,1826,3,16
773,1826,0,0
774,1826,0,0
775,1826,0,0
776,1826,0,0
777,1826,0,0
778,1826,0,0
779,1826,0,0
780,1826,0,0
781,1826,0,0
782,1826,0,0
783,1826,0,0
784,1826,0,0
785,1826,0,0
786,1826,0,0
787,1826,1593,8723
788,1826,140,766
789,1826,25,136
790,1826,68,372
791,1826,857,4693
792,1826,552,3023
793,1826,287,1571
794,1826,96,525
795,1826,34,186
796,1826,238,1303
797,1826,212,1161
798,1826,1376,7535
799,1826,1826,10000
800,1826,1609,8811
801,1826,660,3614
802,1826,553,3028
803,1826,396,2168
804,1826,217,1188
805,1826,198,1084
806,1826,4,21
807,1826,15,82
808,1826,0,0
809,1826,0,0
810,886,886,10000
811,886,723,8160
812,886,295,3329
813,886,242,2731
814,886,186,2099
815,886,163,1839
816,886,155,1749
817,886,3,33
818,886,5,56
819,886,0,0
820,886,0,0
821,1826,1207,6610
822,1826,537,2940
823,1826,670,3669
824,1826,39,213
825,1826,389,2130
826,1826,162,887
827,1826,227,1243
828,1826,156,854
829,1826,123,673
830,1826,0,0
831,1826,28,153
832,1826,5,27
833,1826,35,191
834,334,211,6317
835,334,4,119
836,334,52,1556
837,334,42,1257
838,334,11,329
839,334,14,419
840,886,542,6117
841,886,298,3363
842,886,244,2753
843,886,17,191
844,886,234,2641
845,886,114,1286
846,886,120,1354
847,886,71,801
848,886,55,620
849,886,0,0
850,886,14,158
851,886,2,22
852,886,22,248
853,886,349,3939
854,886,306,3453
855,886,107,1207
856,886,88,993
857,886,25,282
858,886,10,112
859,886,1,11
860,886,0,0
861,886,1,11
862,886,15,169
863,886,131,1478
864,886,174,1963
865,886,207,2336
866,886,181,2042
867,886,86,970
868,886,46,519
869,886,45,507
870,886,460,5191
871,886,201,2268
872,886,178,2009
873,886,37,417
874,886,10,112
875,886,701,7911
876,886,170,1918
877,886,15,169
878,886,0,0
879,1826,1151,6303
880,1826,597,3269
881,1826,78,427
882,1826,0,0
883,886,2,22
884,886,166,1873
885,886,235,2652
886,886,364,4108
887,886,100,1128
888,886,19,214
889,886,292,3295
890,886,305,3442
891,886,265,2990
892,886,21,237
893,886,3,33
894,886,261,2945
895,886,474,5349
896,886,85,959
897,886,66,744
898,1826,308,1686
899,1826,953,5219
900,1826,329,1801
901,1826,236,1292
902,886,15,169
903,886,824,9300
904,886,12,135
905,886,8,90
906,886,0,0
907,886,2,22
908,886,25,282
909,886,225,2539
910,886,372,4198
911,886,221,2494
912,886,54,609
913,886,14,158
914,912,886,9714
915,912,26,285
916,912,912,10000
917,912,0,0
918,0,0,0
919,0,0,0
920,0,0,0
921,0,0,0
922,0,0,0
923,0,0,0
924,0,0,0
925,0,0,0
926,0,0,0
927,0,0,0
928,0,0,0
929,0,0,0
930,0,0,0
931,0,0,0
932,0,0,0
933,0,0,0
934,0,0,0
935,0,0,0
936,0,0,0
937,0,0,0
938,0,0,0
939,0,0,0
940,0,0,0
941,0,0,0
942,0,0,0
943,0,0,0
944,0,0,0
945,0,0,0
946,0,0,0
947,0,0,0
948,0,0,0
949,0,0,0
950,0,0,0
951,0,0,0
952,0,0,0
953,0,0,0
954,0,0,0
955,0,0,0
956,0,0,0
957,0,0,0
958,0,0,0
959,0,0,0
960,0,0,0
961,0,0,0
962,0,0,0
963,0,0,0
964,0,0,0
965,0,0,0
966,0,0,0
967,0,0,0
968,0,0,0
969,0,0,0
970,0,0,0
971,0,0,0
972,0,0,0
973,0,0,0
974,0,0,0
975,0,0,0
976,0,0,0
977,0,0,0
978,0,0,0
979,0,0,0
980,0,0,0
981,0,0,0
982,0,0,0
983,0,0,0
984,0,0,0
985,0,0,0
986,0,0,0
987,1514,397,2622
988,1514,181,1195
989,1514,255,1684
990,1514,58,383
991,1514,170,1122
992,1514,397,2622
993,1514,56,369
994,1514,1514,10000
995,1514,397,2622
996,1514,522,3447
997,1514,135,891
998,1514,504,3328
999,1514,258,1704
1000,1514,109,719
1001,1514,203,1340
1002,1514,194,1281
1003,1514,181,1195
1004,1514,90,594
1005,1514,253,1671
1006,1514,295,1948
1007,1514,21,138
1008,1303,816,6262
1009,1303,209,1603
1010,1303,437,3353
1011,1303,5,38
1012,1303,15,115
1013,1303,12,92
1014,1303,55,422
1015,1303,49,376
1016,1303,34,260
1017,1303,487,3737
1018,1303,317,2432
1019,1303,56,429
1020,1303,35,268
1021,1303,67,514
1022,1303,12,92
1023,886,469,5293
1024,886,77,869
1025,886,300,3386
1026,886,3,33
1027,886,9,101
1028,886,9,101
1029,886,43,485
1030,886,24,270
1031,886,4,45
1032,886,417,4706
1033,886,350,3950
1034,886,10,112
1035,886,9,101
1036,886,45,507
1037,886,3,33
1038,87,30,3448
1039,87,4,459
1040,87,53,6091
1041,763,253,3315
1042,763,69,904
1043,763,184,2411
1044,763,510,6684
1045,763,428,5609
1046,763,82,1074
1047,763,3,39
1048,763,1,13
1049,763,38,498
1050,763,5,65
1051,763,3,39
1052,763,0,0
1053,763,5,65
1054,763,6,78
1055,763,10,131
1056,763,9,117
1057,763,8,104
1058,763,12,157
1059,763,46,602
1060,763,130,1703
1061,763,21,275
1062,763,60,786
1063,763,10,131
1064,763,21,275
1065,763,14,183
1066,763,39,511
1067,763,28,366
1068,763,71,930
1069,763,94,1231
1070,763,136,1782
1071,763,31,406
1072,763,0,0
1073,763,0,0
1074,763,79,1035
1075,763,46,602
1076,763,2,26
1077,763,13,170
1078,763,9,117
1079,763,2,26
1080,763,4,52
1081,763,0,0
1082,763,3,39
1083,763,13,170
1084,763,33,432
1085,763,1,13
1086,763,13,170
1087,763,2,26
1088,763,17,222
1089,763,127,1664
1090,763,17,222
1091,763,3,39
1092,763,8,104
1093,763,4,52
1094,763,2,26
1095,763,0,0
1096,763,37,484
1097,763,7,91
1098,763,6,78
1099,763,24,314
1100,763,45,589
1101,763,45,589
1102,763,28,366
1103,763,3,39
1104,763,7,91
1105,763,4,52
1106,763,9,117
1107,763,0,0
1108,763,3,39
1109,763,2,26
1110,763,95,1245
1111,763,9,117
1112,763,7,91
1113,763,1,13
1114,763,1,13
1115,763,15,196
1116,763,4,52
1117,763,11,144
1118,763,20,262
1119,763,20,262
1120,763,10,131
1121,763,4,52
1122,763,0,0
1123,763,6,78
1124,763,41,537
1125,763,2,26
1126,763,2,26
1127,763,13,170
1128,763,11,144
1129,763,0,0
1130,763,13,170
1131,763,88,1153
1132,763,64,838
1133,763,13,170
1134,763,17,222
1135,763,7,91
1136,763,24,314
1137,763,3,39
1138,763,24,314
1139,763,24,314
1140,763,78,1022
1141,763,5,65
1142,763,5,65
1143,763,25,327
1144,763,0,0
1145,763,5,65
1146,763,8,104
1147,763,12,157
1148,763,0,0
1149,763,26,340
1150,763,20,262
1151,763,6,78
1152,763,0,0
1153,763,22,288
1154,763,1,13
1155,763,3,39
1156,763,16,209
1157,763,2,26
1158,763,98,1284
1159,763,80,1048
1160,763,27,353
1161,763,1,13
1162,763,52,681
1163,763,18,235
1164,763,4,52
1165,763,6,78
1166,763,2,26
1167,763,6,78
1168,763,75,982
1169,763,70,917
1170,763,58,760
1171,763,6,78
1172,763,6,78
1173,763,5,65
1174,763,4,52
1175,763,1,13
1176,763,36,471
1177,763,12,157
1178,763,2,26
1179,763,5,65
1180,763,1,13
1181,763,4,52
1182,763,24,314
1183,763,21,275
1184,763,2,26
1185,763,1,13
1186,763,87,1140
1187,763,9,117
1188,763,1,13
1189,763,4,52
1190,763,4,52
1191,763,78,1022
1192,763,5,65
1193,763,25,327
1194,763,6,78
1195,763,2,26
1196,763,5,65
1197,763,35,458
1198,1303,92,706
1199,1303,28,214
1200,1303,0,0
1201,1303,28,214
1202,1303,64,491
1203,1303,44,337
1204,1303,14,107
1205,1303,6,46
1206,1303,0,0
1207,1303,314,2409
1208,1303,201,1542
1209,1303,175,1343
1210,1303,9,69
1211,1303,14,107
1212,1303,3,23
1213,1303,66,506
1214,1303,47,360
1215,1303,176,1350
1216,1303,104,798
1217,1303,49,376
1218,1303,12,92
1219,1303,11,84
1220,1303,106,813
1221,1303,28,214
1222,1303,28,214
1223,1303,0,0
1224,1303,78,598
1225,1303,76,583
1226,1303,2,15
1227,1303,101,775
1228,1303,65,498
1229,1303,36,276
1230,1303,32,245
1231,1303,4,30
1232,1303,231,1772
1233,1303,77,590
1234,1303,99,759
1235,1303,8,61
1236,1303,24,184
1237,1303,1,7
1238,1303,15,115
1239,1303,7,53
1240,1303,141,1082
1241,1303,30,230
1242,1303,5,38
1243,1303,38,291
1244,1303,65,498
1245,1303,3,23
1246,1303,55,422
1247,1303,25,191
1248,1303,30,230
1249,1303,87,667
1250,1303,87,667
1251,1303,0,0
1252,1368,117,855
1253,1368,24,175
1254,1368,0,0
1255,1368,24,175
1256,1368,93,679
1257,1368,58,423
1258,1368,30,219
1259,1368,5,36
1260,1368,0,0
1261,1368,378,2763
1262,1368,238,1739
1263,1368,200,1461
1264,1368,11,80
1265,1368,22,160
1266,1368,5,36
1267,1368,92,672
1268,1368,48,350
1269,1368,169,1235
1270,1368,86,628
1271,1368,49,358
1272,1368,16,116
1273,1368,18,131
1274,1368,150,1096
1275,1368,30,219
1276,1368,30,219
1277,1368,0,0
1278,1368,120,877
1279,1368,116,847
1280,1368,4,29
1281,1368,115,840
1282,1368,71,519
1283,1368,44,321
1284,1368,42,307
1285,1368,2,14
1286,1368,226,1652
1287,1368,46,336
1288,1368,109,796
1289,1368,11,80
1290,1368,28,204
1291,1368,0,0
1292,1368,16,116
1293,1368,16,116
1294,1368,137,1001
1295,1368,29,211
1296,1368,4,29
1297,1368,43,314
1298,1368,59,431
1299,1368,2,14
1300,1368,45,328
1301,1368,17,124
1302,1368,28,204
1303,1368,31,226
1304,1368,31,226
1305,1368,0,0
1306,1826,150,821
1307,1826,29,158
1308,1826,0,0
1309,1826,29,158
1310,1826,121,662
1311,1826,72,394
1312,1826,38,208
1313,1826,11,60
1314,1826,0,0
1315,1826,483,2645
1316,1826,301,1648
1317,1826,253,1385
1318,1826,16,87
1319,1826,27,147
1320,1826,5,27
1321,1826,112,613
1322,1826,70,383
1323,1826,234,1281
1324,1826,135,739
1325,1826,58,317
1326,1826,19,104
1327,1826,22,120
1328,1826,199,1089
1329,1826,47,257
1330,1826,47,257
1331,1826,0,0
1332,1826,152,832
1333,1826,148,810
1334,1826,4,21
1335,1826,161,881
1336,1826,104,569
1337,1826,57,312
1338,1826,52,284
1339,1826,5,27
1340,1826,305,1670
1341,1826,61,334
1342,1826,143,783
1343,1826,19,104
1344,1826,39,213
1345,1826,3,16
1346,1826,23,125
1347,1826,17,93
1348,1826,194,1062
1349,1826,32,175
1350,1826,9,49
1351,1826,58,317
1352,1826,91,498
1353,1826,4,21
1354,1826,65,355
1355,1826,36,197
1356,1826,29,158
1357,1826,35,191
1358,1826,35,191
1359,1826,0,0
1360,1331,114,856
1361,1331,23,172
1362,1331,0,0
1363,1331,23,172
1364,1331,91,683
1365,1331,56,420
1366,1331,30,225
1367,1331,5,37
1368,1331,0,0
1369,1331,371,2787
1370,1331,234,1758
1371,1331,199,1495
1372,1331,11,82
1373,1331,19,142
1374,1331,5,37
1375,1331,90,676
1376,1331,47,353
1377,1331,165,1239
1378,1331,84,631
1379,1331,47,353
1380,1331,17,127
1381,1331,17,127
1382,1331,145,1089
1383,1331,27,202
1384,1331,27,202
1385,1331,0,0
1386,1331,118,886
1387,1331,114,856
1388,1331,4,30
1389,1331,110,826
1390,1331,68,510
1391,1331,42,315
1392,1331,40,300
1393,1331,2,15
1394,1331,219,1645
1395,1331,46,345
1396,1331,106,796
1397,1331,10,75
1398,1331,27,202
1399,1331,0,0
1400,1331,14,105
1401,1331,16,120
1402,1331,131,984
1403,1331,28,210
1404,1331,2,15
1405,1331,42,315
1406,1331,57,428
1407,1331,2,15
1408,1331,45,338
1409,1331,17,127
1410,1331,28,210
1411,1331,31,232
1412,1331,31,232
1413,1331,0,0
1414,552,102,1847
1415,552,174,3152
1416,552,110,1992
1417,552,166,3007
1418,1303,763,5855
1419,1303,540,4144
1420,1303,8,61
1421,1303,53,406
1422,1303,39,299
1423,1303,38,291
1424,1303,32,245
1425,1303,26,199
1426,1303,105,805
1427,1303,179,1373
1428,1303,60,460
1429,1056,211,1998
1430,1056,333,3153
1431,1056,212,2007
1432,1056,300,2840
1433,1303,34,260
1434,1303,0,0
1435,1303,4,30
1436,1303,41,314
1437,1303,4,30
1438,1303,3,23
1439,1303,555,4259
1440,1303,58,445
1441,1303,4,30
1442,1303,55,422
1443,1303,5,38
1444,1303,540,4144
1445,763,128,1677
1446,763,143,1874
1447,763,142,1861
1448,763,121,1585
1449,763,25,327
1450,763,21,275
1451,763,32,419
1452,763,24,314
1453,763,78,1022
1454,763,49,642
1455,1303,78,598
1456,1303,0,0
1457,1303,4,30
1458,1303,41,314
1459,1303,4,30
1460,1303,3,23
1461,1303,520,3990
1462,1303,58,445
1463,1303,4,30
1464,1303,49,376
1465,1303,2,15
1466,1303,540,4144
1467,1826,1762,9649
1468,1826,1,5
1469,1826,1,5
1470,1826,11,60
1471,1826,14,76
1472,1826,9,49
1473,1826,11,60
1474,1826,3,16
1475,1826,3,16
1476,1826,4,21
1477,1826,5,27
1478,1826,2,10
1479,1826,1762,9649
1480,1826,18,98
1481,1826,3,16
1482,1826,3,16
1483,1826,3,16
1484,1826,0,0
1485,1826,3,16
1486,1826,5,27
1487,1826,9,49
1488,1826,12,65
1489,1826,6,32
1490,1826,1,5
1491,1826,1,5
1492,1826,0,0
1493,1826,0,0
1494,1826,0,0
1495,1826,0,0
1496,1826,1762,9649
1497,1826,5,27
1498,1826,3,16
1499,1826,5,27
1500,1826,51,279
