,indicators,geocd,values
0,1368,1368,10000
1,1368,0,0
2,1368,0,0
3,1368,7,51
4,1368,21,153
5,1368,25,182
6,1368,13,95
7,1368,12,87
8,1368,11,80
9,1368,14,102
10,1368,16,116
11,1368,14,102
12,1368,10,73
13,1368,22,160
14,1368,25,182
15,1368,18,131
16,1368,17,124
17,1368,21,153
18,1368,21,153
19,1368,26,190
20,1368,21,153
21,1368,20,146
22,1368,20,146
23,1368,12,87
24,1368,21,153
25,1368,17,124
26,1368,14,102
27,1368,18,131
28,1368,17,124
29,1368,13,95
30,1368,13,95
31,1368,19,138
32,1368,12,87
33,1368,17,124
34,1368,16,116
35,1368,12,87
36,1368,14,102
37,1368,14,102
38,1368,11,80
39,1368,9,65
40,1368,13,95
41,1368,16,116
42,1368,20,146
43,1368,24,175
44,1368,14,102
45,1368,19,138
46,1368,28,204
47,1368,29,211
48,1368,27,197
49,1368,25,182
50,1368,27,197
51,1368,25,182
52,1368,23,168
53,1368,28,204
54,1368,17,124
55,1368,17,124
56,1368,19,138
57,1368,16,116
58,1368,9,65
59,1368,13,95
60,1368,16,116
61,1368,15,109
62,1368,14,102
63,1368,10,73
64,1368,18,131
65,1368,17,124
66,1368,10,73
67,1368,13,95
68,1368,13,95
69,1368,11,80
70,1368,11,80
71,1368,11,80
72,1368,7,51
73,1368,11,80
74,1368,11,80
75,1368,16,116
76,1368,19,138
77,1368,16,116
78,1368,14,102
79,1368,11,80
80,1368,17,124
81,1368,9,65
82,1368,12,87
83,1368,10,73
84,1368,5,36
85,1368,4,29
86,1368,5,36
87,1368,8,58
88,1368,7,51
89,1368,5,36
90,1368,3,21
91,1368,1,7
92,1368,2,14
93,1368,1,7
94,1368,1,7
95,1368,1,7
96,1368,1,7
97,1368,0,0
98,1368,0,0
99,1368,0,0
100,1368,0,0
101,1368,0,0
102,1368,0,0
103,1368,0,0
104,1368,638,4663
105,1368,730,5336
106,20,10,5000
107,20,10,5000
108,1368,1342,9809
109,1368,25,182
110,1368,1,7
111,1101,614,5576
112,1101,478,4341
113,1101,124,1126
114,1101,12,108
115,1101,487,4423
116,1101,293,2661
117,1101,6,54
118,1101,22,199
119,1101,68,617
120,1101,98,890
121,1101,169,1534
122,1101,67,608
123,1101,102,926
124,1101,147,1335
125,1101,66,599
126,1101,57,517
127,1101,19,172
128,1101,2,18
129,1101,3,27
130,1101,407,3696
131,1101,177,1607
132,1101,50,454
133,1101,58,526
134,1101,78,708
135,1101,44,399
136,1101,135,1226
137,1101,21,190
138,1101,93,844
139,1101,21,190
140,1101,126,1144
141,1101,42,381
142,1101,82,744
143,1101,2,18
144,1101,117,1062
145,1101,56,508
146,1101,61,554
147,560,69,1232
148,560,15,267
149,560,12,214
150,560,42,750
151,560,231,4125
152,560,30,535
153,560,69,1232
154,560,132,2357
155,560,81,1446
156,560,21,375
157,560,47,839
158,560,13,232
159,560,179,3196
160,560,98,1750
161,560,78,1392
162,560,3,53
163,1368,164,1198
164,1368,98,716
165,1368,66,482
