,indicators,geocd,values
0,1522,1508,9908
1,1522,14,91
2,1522,0,0
3,1522,15,98
4,1522,18,118
5,1522,9,59
6,1522,11,72
7,1522,11,72
8,1522,20,131
9,1522,18,118
10,1522,12,78
11,1522,7,45
12,1522,17,111
13,1522,6,39
14,1522,16,105
15,1522,12,78
16,1522,6,39
17,1522,12,78
18,1522,13,85
19,1522,18,118
20,1522,14,91
21,1522,21,137
22,1522,42,275
23,1522,43,282
24,1522,51,335
25,1522,35,229
26,1522,27,177
27,1522,19,124
28,1522,20,131
29,1522,21,137
30,1522,28,183
31,1522,30,197
32,1522,22,144
33,1522,17,111
34,1522,20,131
35,1522,15,98
36,1522,19,124
37,1522,16,105
38,1522,12,78
39,1522,20,131
40,1522,14,91
41,1522,13,85
42,1522,26,170
43,1522,22,144
44,1522,27,177
45,1522,25,164
46,1522,14,91
47,1522,16,105
48,1522,14,91
49,1522,21,137
50,1522,17,111
51,1522,18,118
52,1522,29,190
53,1522,23,151
54,1522,21,137
55,1522,23,151
56,1522,22,144
57,1522,20,131
58,1522,27,177
59,1522,25,164
60,1522,27,177
61,1522,18,118
62,1522,22,144
63,1522,17,111
64,1522,25,164
65,1522,30,197
66,1522,17,111
67,1522,23,151
68,1522,19,124
69,1522,15,98
70,1522,16,105
71,1522,9,59
72,1522,16,105
73,1522,10,65
74,1522,9,59
75,1522,10,65
76,1522,8,52
77,1522,8,52
78,1522,8,52
79,1522,5,32
80,1522,6,39
81,1522,3,19
82,1522,7,45
83,1522,6,39
84,1522,4,26
85,1522,6,39
86,1522,3,19
87,1522,6,39
88,1522,7,45
89,1522,2,13
90,1522,5,32
91,1522,5,32
92,1522,2,13
93,1522,3,19
94,1522,2,13
95,1522,1,6
96,1522,2,13
97,1522,1,6
98,1522,5,32
99,1522,1,6
100,1522,1,6
101,1522,0,0
102,1522,0,0
103,1522,2,13
104,1522,740,4862
105,1522,782,5137
106,38,23,6052
107,38,15,3947
108,1522,1334,8764
109,1522,124,814
110,1522,64,420
111,1305,567,4344
112,1305,428,3279
113,1305,122,934
114,1305,17,130
115,1305,738,5655
116,1305,507,3885
117,1305,10,76
118,1305,36,275
119,1305,114,873
120,1305,71,544
121,1305,267,2045
122,1305,208,1593
123,1305,59,452
124,1305,208,1593
125,1305,170,1302
126,1305,32,245
127,1305,4,30
128,1305,2,15
129,1305,0,0
130,1305,397,3042
131,1305,209,1601
132,1305,51,390
133,1305,66,505
134,1305,45,344
135,1305,26,199
136,1305,231,1770
137,1305,81,620
138,1305,133,1019
139,1305,17,130
140,1305,119,911
141,1305,50,383
142,1305,69,528
143,1305,0,0
144,1305,83,636
145,1305,53,406
146,1305,30,229
147,772,201,2603
148,772,113,1463
149,772,66,854
150,772,22,284
151,772,241,3121
152,772,79,1023
153,772,57,738
154,772,105,1360
155,772,172,2227
156,772,81,1049
157,772,77,997
158,772,14,181
159,772,158,2046
160,772,103,1334
161,772,54,699
162,772,1,12
163,1508,376,2493
164,1508,103,683
165,1508,273,1810
166,1508,907,6014
167,1508,52,344
168,1508,556,3687
169,1508,144,954
170,1508,117,775
171,1508,198,1312
172,1508,97,643
173,1508,2,13
174,1508,2,13
175,1508,0,0
176,1508,0,0
177,1508,0,0
178,1508,170,1127
179,1508,78,517
180,1508,33,218
181,1508,46,305
182,1508,13,86
183,1508,127,842
184,1508,49,324
185,1508,43,285
186,1508,35,232
187,1508,225,1492
188,1508,7,46
189,1508,11,72
190,1508,88,583
191,1508,5,33
192,1508,114,755
193,772,376,4870
194,772,103,1334
195,772,273,3536
196,772,326,4222
197,772,26,336
198,772,185,2396
199,772,72,932
200,772,36,466
201,772,46,595
202,772,31,401
203,772,1,12
204,772,1,12
205,772,0,0
206,772,0,0
