,indicators,geocd,values
302,1338,1320,9865
303,1338,1306,9760
304,1338,1286,9611
305,1338,3,22
306,1338,8,59
307,1338,9,67
308,1338,0,0
309,1338,0,0
310,1338,0,0
311,1338,0,0
312,1338,0,0
313,1338,0,0
314,1338,7,52
315,1338,7,52
316,1338,10,74
317,1338,0,0
318,1338,0,0
319,1338,0,0
320,1338,0,0
321,1338,0,0
322,1338,10,74
323,1338,2,14
324,1338,0,0
325,1338,6,44
326,1338,1,7
327,1338,1,7
328,1338,0,0
329,1338,4,29
330,1338,1,7
331,1338,1,7
332,1338,0,0
333,1338,0,0
334,1338,0,0
335,1338,0,0
336,1338,0,0
337,1338,3,22
338,1338,0,0
339,1338,3,22
340,1338,0,0
341,1338,0,0
342,1338,0,0
343,1338,0,0
344,1338,0,0
345,1338,0,0
346,1338,0,0
347,1338,4,29
348,1338,3,22
349,1338,2,14
350,1338,1,7
351,1338,0,0
352,1338,1,7
353,1338,0,0
354,1338,0,0
355,1338,0,0
356,1338,0,0
357,1338,0,0
358,1338,0,0
359,1338,0,0
360,1338,0,0
361,1338,0,0
362,1338,0,0
363,1292,1289,9976
364,1292,0,0
365,1292,0,0
366,1292,0,0
367,1292,0,0
368,1292,0,0
369,1292,0,0
370,1292,0,0
371,1292,0,0
372,1292,0,0
373,1292,0,0
374,1292,0,0
375,1292,0,0
376,1292,1,7
377,1292,0,0
378,1292,1,7
379,1292,0,0
380,1292,0,0
381,1292,0,0
382,1292,0,0
383,1292,0,0
384,1292,0,0
385,1292,0,0
386,1292,0,0
387,1292,0,0
388,1292,0,0
389,1292,0,0
390,1292,0,0
391,1292,0,0
392,1292,0,0
393,1292,0,0
394,1292,0,0
395,1292,0,0
396,1292,0,0
397,1292,0,0
398,1292,0,0
399,1292,0,0
400,1292,0,0
401,1292,0,0
402,1292,0,0
403,1292,0,0
404,1292,0,0
405,1292,0,0
406,1292,1,7
407,1292,0,0
408,1292,0,0
409,1292,0,0
410,1292,0,0
411,1292,0,0
412,1292,0,0
413,1292,0,0
414,1292,0,0
415,1292,0,0
416,1292,0,0
417,1292,0,0
418,1292,0,0
419,1292,0,0
420,1292,0,0
421,1292,0,0
422,1292,0,0
423,1292,0,0
424,1292,0,0
425,1292,0,0
426,1292,0,0
427,1292,0,0
428,1292,0,0
429,1292,0,0
430,1292,0,0
431,1292,0,0
432,1292,0,0
433,1292,0,0
434,1292,0,0
435,1292,0,0
436,1292,0,0
437,1292,0,0
438,1292,0,0
439,1292,0,0
440,1292,0,0
441,1292,0,0
442,1292,0,0
443,1292,0,0
444,1292,0,0
445,1292,0,0
446,1292,0,0
447,1292,0,0
448,1292,0,0
449,1292,0,0
450,1292,0,0
451,1292,0,0
452,1292,0,0
453,1292,0,0
454,1292,0,0
455,1292,0,0
456,1292,0,0
457,1292,0,0
458,1292,0,0
459,1292,0,0
460,1292,0,0
461,1292,1,7
462,1292,0,0
463,1292,0,0
464,1292,1,7
465,1292,1289,9976
466,1292,1,7
467,1292,0,0
468,1292,2,15
469,1292,0,0
470,1338,921,6883
471,1338,1,7
472,1338,0,0
473,1338,0,0
474,1338,3,22
475,1338,0,0
476,1338,4,29
477,1338,328,2451
478,1338,81,605
479,1338,921,6883
480,1338,1,7
481,1338,0,0
482,1338,0,0
483,1338,3,22
484,1338,0,0
485,1338,4,29
486,1338,0,0
487,1338,0,0
488,1338,0,0
489,1338,0,0
490,1338,0,0
491,1338,0,0
492,1338,0,0
493,1338,0,0
494,1338,0,0
495,1338,0,0
496,1338,0,0
497,1338,0,0
498,1338,0,0
499,1338,2,14
500,1338,0,0
501,1338,0,0
502,1338,0,0
503,1338,0,0
504,1338,0,0
505,1338,1,7
506,1338,0,0
507,1338,0,0
508,1338,0,0
509,1338,0,0
510,1338,0,0
511,1338,0,0
512,1338,0,0
513,1338,0,0
514,1338,0,0
515,1338,1,7
516,1338,0,0
517,1338,0,0
518,1338,0,0
519,1338,0,0
520,1338,0,0
521,1338,0,0
522,1338,0,0
523,1338,0,0
524,1338,0,0
525,1338,0,0
526,1338,0,0
527,1338,328,2451
528,1338,323,2414
529,1338,1,7
530,1338,1,7
531,1338,0,0
532,1338,0,0
533,1338,0,0
534,1338,3,22
535,1338,0,0
536,1338,81,605
537,1338,1291,9648
538,1338,10,74
539,1338,0,0
540,1338,0,0
541,1338,0,0
542,1338,0,0
543,1338,0,0
544,1338,0,0
545,1338,0,0
546,1338,0,0
547,1338,0,0
548,1338,0,0
549,1338,0,0
550,1338,0,0
551,1338,0,0
552,1338,0,0
553,1338,0,0
554,1338,0,0
555,1338,0,0
556,1338,0,0
557,1338,0,0
558,1338,0,0
559,1338,2,14
560,1338,0,0
561,1338,0,0
562,1338,0,0
563,1338,2,14
564,1338,0,0
565,1338,0,0
566,1338,0,0
567,1338,0,0
568,1338,0,0
569,1338,0,0
570,1338,0,0
571,1338,0,0
572,1338,0,0
573,1338,0,0
574,1338,0,0
575,1338,0,0
576,1338,1,7
577,1338,0,0
578,1338,0,0
579,1338,2,14
580,1338,0,0
581,1338,0,0
582,1338,0,0
583,1338,0,0
584,1338,0,0
585,1338,0,0
586,1338,0,0
587,1338,0,0
588,1338,0,0
589,1338,0,0
590,1338,0,0
591,1338,0,0
592,1338,0,0
593,1338,0,0
594,1338,0,0
595,1338,3,22
596,1338,10,74
597,1338,0,0
598,1338,2,14
599,1338,0,0
600,1338,0,0
601,1338,0,0
602,1338,0,0
603,1338,0,0
604,1338,0,0
605,1338,0,0
606,1338,0,0
607,1338,0,0
608,1338,0,0
609,1338,0,0
610,1338,0,0
611,1338,0,0
612,1338,0,0
613,1338,0,0
614,1338,0,0
615,1338,0,0
616,1338,0,0
617,1338,0,0
618,1338,0,0
619,1338,0,0
620,1338,0,0
621,1338,0,0
622,1338,0,0
623,1338,0,0
624,1338,0,0
625,1338,0,0
626,1338,0,0
627,1338,0,0
628,1338,0,0
629,1338,0,0
630,1338,0,0
631,1338,0,0
632,1338,0,0
633,1338,0,0
634,1338,0,0
635,1338,0,0
636,1338,0,0
637,1338,0,0
638,1338,0,0
639,1338,0,0
640,1338,0,0
641,1338,0,0
642,1338,0,0
643,1338,0,0
644,1338,0,0
645,1338,0,0
646,1338,0,0
647,1338,0,0
648,1338,0,0
649,1338,0,0
650,1338,0,0
651,1338,0,0
652,1338,0,0
653,1338,0,0
654,1338,0,0
655,1338,0,0
656,1338,0,0
657,1338,0,0
658,1338,0,0
659,1338,0,0
660,1338,0,0
661,1338,0,0
662,1338,0,0
663,1338,0,0
664,1338,0,0
665,1338,0,0
666,1338,0,0
667,1338,5,37
668,1338,0,0
669,1338,1,7
670,1338,0,0
671,1338,0,0
672,1338,0,0
673,1338,0,0
674,1338,0,0
675,1338,0,0
676,1338,0,0
677,1338,0,0
678,1338,0,0
679,1338,0,0
680,1338,0,0
681,1338,0,0
682,1338,0,0
683,1338,0,0
684,1338,0,0
685,1338,0,0
686,1338,0,0
687,1338,0,0
688,1338,0,0
689,1338,0,0
690,1338,0,0
691,1338,0,0
692,1338,0,0
693,1338,0,0
694,1338,0,0
695,1338,0,0
696,1338,0,0
697,1338,0,0
698,1338,0,0
699,1338,0,0
700,1338,0,0
701,1338,0,0
702,1338,0,0
703,1338,0,0
704,1338,0,0
705,1338,0,0
706,1338,0,0
707,1338,1,7
708,1338,0,0
709,1338,6,44
710,1338,0,0
711,1338,0,0
712,1338,0,0
713,1338,0,0
714,1338,0,0
715,1338,0,0
716,1338,0,0
717,1338,0,0
718,1338,0,0
719,1338,0,0
720,1338,0,0
721,1338,0,0
722,1338,0,0
723,1338,0,0
724,1338,1,7
725,1338,0,0
726,1338,0,0
727,1338,0,0
728,1338,0,0
729,1338,0,0
730,1338,0,0
731,1338,0,0
732,1338,0,0
733,1338,0,0
734,1338,0,0
735,1338,0,0
736,1338,0,0
737,1338,0,0
738,1338,0,0
739,1338,0,0
740,1338,0,0
741,1338,0,0
742,1338,0,0
743,1338,0,0
744,1338,0,0
745,1338,0,0
746,1338,0,0
747,1338,0,0
748,1338,0,0
749,1338,0,0
750,1338,0,0
751,1338,0,0
752,1338,0,0
753,1338,0,0
754,1338,0,0
755,1338,1,7
756,1338,0,0
757,1338,0,0
758,1338,0,0
759,1338,0,0
760,1338,0,0
761,1338,0,0
762,1338,0,0
763,1338,0,0
764,1338,0,0
765,1338,0,0
766,1338,0,0
767,1338,0,0
768,1338,0,0
769,1338,0,0
770,1338,0,0
771,1338,0,0
772,1338,0,0
773,1338,0,0
774,1338,0,0
775,1338,0,0
776,1338,0,0
777,1338,0,0
778,1338,0,0
779,1338,0,0
780,1338,0,0
781,1338,0,0
782,1338,0,0
783,1338,0,0
784,1338,0,0
785,1338,0,0
786,1338,0,0
787,1338,1178,8804
788,1338,101,754
789,1338,24,179
790,1338,35,261
791,1338,583,4357
792,1338,457,3415
793,1338,210,1569
794,1338,71,530
795,1338,17,127
796,1338,141,1053
797,1338,137,1023
798,1338,1060,7922
799,1336,1336,10000
800,1336,1166,8727
801,1336,252,1886
802,1336,491,3675
803,1336,423,3166
804,1336,170,1272
805,1336,159,1190
806,1336,8,59
807,1336,3,22
808,1336,0,0
809,1336,0,0
810,603,603,10000
811,603,487,8076
812,603,102,1691
813,603,210,3482
814,603,175,2902
815,603,116,1923
816,603,109,1807
817,603,4,66
818,603,3,49
819,603,0,0
820,603,0,0
821,1336,865,6474
822,1336,365,2732
823,1336,500,3742
824,1336,46,344
825,1336,326,2440
826,1336,88,658
827,1336,238,1781
828,1336,89,666
829,1336,83,621
830,1336,0,0
831,1336,6,44
832,1336,0,0
833,1336,10,74
834,196,131,6683
835,196,0,0
836,196,19,969
837,196,36,1836
838,196,6,306
839,196,4,204
840,603,358,5936
841,603,190,3150
842,603,168,2786
843,603,25,414
844,603,164,2719
845,603,49,812
846,603,115,1907
847,603,49,812
848,603,45,746
849,603,0,0
850,603,4,66
851,603,0,0
852,603,7,116
853,603,197,3266
854,603,223,3698
855,603,82,1359
856,603,74,1227
857,603,17,281
858,603,5,82
859,603,4,66
860,603,1,16
861,603,1,16
862,603,8,132
863,603,67,1111
864,603,78,1293
865,603,198,3283
866,603,136,2255
867,603,57,945
868,603,38,630
869,603,20,331
870,603,345,5721
871,603,105,1741
872,603,129,2139
873,603,21,348
874,603,3,49
875,603,455,7545
876,603,144,2388
877,603,4,66
878,603,0,0
879,1336,788,5898
880,1336,523,3914
881,1336,25,187
882,1336,0,0
883,603,1,16
884,603,66,1094
885,603,130,2155
886,603,332,5505
887,603,65,1077
888,603,9,149
889,603,240,3980
890,603,189,3134
891,603,156,2587
892,603,18,298
893,603,0,0
894,603,166,2752
895,603,331,5489
896,603,67,1111
897,603,39,646
898,1336,187,1399
899,1336,729,5456
900,1336,260,1946
901,1336,160,1197
902,603,7,116
903,603,549,9104
904,603,23,381
905,603,1,16
906,603,2,33
907,603,5,82
908,603,16,265
909,603,137,2271
910,603,262,4344
911,603,155,2570
912,603,36,597
913,603,13,215
914,617,603,9773
915,617,14,226
916,617,617,10000
917,617,0,0
918,2,2,10000
919,2,0,0
920,2,0,0
921,1,1,10000
922,1,0,0
923,1,0,0
924,1,0,0
925,1,0,0
926,1,0,0
927,1,0,0
928,1,0,0
929,1,0,0
930,1,0,0
931,1,1,10000
932,1,0,0
933,1,1,10000
934,1,0,0
935,1,0,0
936,1,0,0
937,1,0,0
938,1,0,0
939,1,0,0
940,1,0,0
941,1,0,0
942,1,0,0
943,1,0,0
944,1,0,0
945,1,0,0
946,1,0,0
947,1,0,0
948,1,0,0
949,1,0,0
950,1,0,0
951,1,0,0
952,1,0,0
953,1,0,0
954,2,2,10000
955,2,0,0
956,2,0,0
957,2,0,0
958,2,0,0
959,2,0,0
960,2,0,0
961,2,0,0
962,2,0,0
963,2,0,0
964,2,2,10000
965,2,0,0
966,2,2,10000
967,2,0,0
968,2,0,0
969,2,0,0
970,2,0,0
971,2,0,0
972,2,0,0
973,2,0,0
974,2,0,0
975,2,0,0
976,2,0,0
977,2,0,0
978,2,0,0
979,2,0,0
980,2,0,0
981,2,0,0
982,2,0,0
983,2,0,0
984,2,0,0
985,2,0,0
986,2,0,0
987,1081,359,3320
988,1081,156,1443
989,1081,148,1369
990,1081,43,397
991,1081,123,1137
992,1081,218,2016
993,1081,34,314
994,1081,1081,10000
995,1081,359,3320
996,1081,362,3348
997,1081,104,962
998,1081,274,2534
999,1081,190,1757
1000,1081,65,601
1001,1081,120,1110
1002,1081,152,1406
1003,1081,101,934
1004,1081,58,536
1005,1081,139,1285
1006,1081,198,1831
1007,1081,14,129
1008,944,655,6938
1009,944,153,1620
1010,944,371,3930
1011,944,3,31
1012,944,13,137
1013,944,18,190
1014,944,42,444
1015,944,31,328
1016,944,24,254
1017,944,289,3061
1018,944,167,1769
1019,944,25,264
1020,944,35,370
1021,944,48,508
1022,944,14,148
1023,603,367,6086
1024,603,53,878
1025,603,241,3996
1026,603,2,33
1027,603,9,149
1028,603,12,199
1029,603,32,530
1030,603,15,248
1031,603,3,49
1032,603,236,3913
1033,603,187,3101
1034,603,2,33
1035,603,11,182
1036,603,29,480
1037,603,7,116
1038,49,17,3469
1039,49,7,1428
1040,49,25,5102
1041,617,189,3063
1042,617,47,761
1043,617,142,2301
1044,617,428,6936
1045,617,352,5705
1046,617,76,1231
1047,617,3,48
1048,617,0,0
1049,617,62,1004
1050,617,12,194
1051,617,1,16
1052,617,0,0
1053,617,2,32
1054,617,9,145
1055,617,23,372
1056,617,15,243
1057,617,6,97
1058,617,3,48
1059,617,49,794
1060,617,109,1766
1061,617,30,486
1062,617,40,648
1063,617,16,259
1064,617,12,194
1065,617,6,97
1066,617,36,583
1067,617,25,405
1068,617,34,551
1069,617,52,842
1070,617,105,1701
1071,617,29,470
1072,617,0,0
1073,617,0,0
1074,617,55,891
1075,617,36,583
1076,617,0,0
1077,617,5,81
1078,617,7,113
1079,617,1,16
1080,617,2,32
1081,617,0,0
1082,617,3,48
1083,617,18,291
1084,617,19,307
1085,617,0,0
1086,617,7,113
1087,617,2,32
1088,617,10,162
1089,617,97,1572
1090,617,11,178
1091,617,1,16
1092,617,5,81
1093,617,4,64
1094,617,0,0
1095,617,1,16
1096,617,29,470
1097,617,4,64
1098,617,1,16
1099,617,24,388
1100,617,29,470
1101,617,29,470
1102,617,28,453
1103,617,2,32
1104,617,12,194
1105,617,11,178
1106,617,2,32
1107,617,0,0
1108,617,1,16
1109,617,0,0
1110,617,59,956
1111,617,7,113
1112,617,4,64
1113,617,2,32
1114,617,1,16
1115,617,7,113
1116,617,1,16
1117,617,6,97
1118,617,12,194
1119,617,12,194
1120,617,8,129
1121,617,3,48
1122,617,4,64
1123,617,1,16
1124,617,25,405
1125,617,0,0
1126,617,0,0
1127,617,6,97
1128,617,12,194
1129,617,0,0
1130,617,7,113
1131,617,68,1102
1132,617,52,842
1133,617,12,194
1134,617,17,275
1135,617,10,162
1136,617,11,178
1137,617,2,32
1138,617,16,259
1139,617,16,259
1140,617,76,1231
1141,617,6,97
1142,617,6,97
1143,617,27,437
1144,617,0,0
1145,617,5,81
1146,617,6,97
1147,617,13,210
1148,617,3,48
1149,617,26,421
1150,617,20,324
1151,617,6,97
1152,617,0,0
1153,617,17,275
1154,617,2,32
1155,617,0,0
1156,617,14,226
1157,617,1,16
1158,617,82,1329
1159,617,60,972
1160,617,15,243
1161,617,5,81
1162,617,40,648
1163,617,22,356
1164,617,0,0
1165,617,11,178
1166,617,7,113
1167,617,4,64
1168,617,47,761
1169,617,42,680
1170,617,40,648
1171,617,0,0
1172,617,2,32
1173,617,5,81
1174,617,5,81
1175,617,0,0
1176,617,60,972
1177,617,31,502
1178,617,6,97
1179,617,6,97
1180,617,10,162
1181,617,9,145
1182,617,29,470
1183,617,23,372
1184,617,5,81
1185,617,1,16
1186,617,73,1183
1187,617,12,194
1188,617,2,32
1189,617,5,81
1190,617,5,81
1191,617,61,988
1192,617,3,48
1193,617,18,291
1194,617,4,64
1195,617,3,48
1196,617,8,129
1197,617,25,405
1198,944,67,709
1199,944,16,169
1200,944,0,0
1201,944,16,169
1202,944,51,540
1203,944,34,360
1204,944,14,148
1205,944,2,21
1206,944,1,10
1207,944,191,2023
1208,944,114,1207
1209,944,92,974
1210,944,12,127
1211,944,8,84
1212,944,2,21
1213,944,55,582
1214,944,22,233
1215,944,114,1207
1216,944,62,656
1217,944,35,370
1218,944,12,127
1219,944,5,52
1220,944,89,942
1221,944,20,211
1222,944,20,211
1223,944,0,0
1224,944,69,730
1225,944,69,730
1226,944,0,0
1227,944,87,921
1228,944,51,540
1229,944,36,381
1230,944,32,338
1231,944,4,42
1232,944,159,1684
1233,944,45,476
1234,944,77,815
1235,944,10,105
1236,944,14,148
1237,944,1,10
1238,944,11,116
1239,944,1,10
1240,944,150,1588
1241,944,28,296
1242,944,14,148
1243,944,44,466
1244,944,60,635
1245,944,4,42
1246,944,38,402
1247,944,23,243
1248,944,15,158
1249,944,49,519
1250,944,49,519
1251,944,0,0
1252,1047,114,1088
1253,1047,18,171
1254,1047,0,0
1255,1047,18,171
1256,1047,96,916
1257,1047,57,544
1258,1047,30,286
1259,1047,7,66
1260,1047,2,19
1261,1047,217,2072
1262,1047,106,1012
1263,1047,64,611
1264,1047,29,276
1265,1047,13,124
1266,1047,0,0
1267,1047,72,687
1268,1047,39,372
1269,1047,139,1327
1270,1047,69,659
1271,1047,46,439
1272,1047,15,143
1273,1047,9,85
1274,1047,117,1117
1275,1047,18,171
1276,1047,18,171
1277,1047,0,0
1278,1047,99,945
1279,1047,99,945
1280,1047,0,0
1281,1047,102,974
1282,1047,41,391
1283,1047,61,582
1284,1047,54,515
1285,1047,7,66
1286,1047,175,1671
1287,1047,34,324
1288,1047,84,802
1289,1047,22,210
1290,1047,25,238
1291,1047,5,47
1292,1047,3,28
1293,1047,2,19
1294,1047,135,1289
1295,1047,14,133
1296,1047,13,124
1297,1047,47,448
1298,1047,59,563
1299,1047,2,19
1300,1047,38,362
1301,1047,21,200
1302,1047,17,162
1303,1047,10,95
1304,1047,10,95
1305,1047,0,0
1306,1336,125,935
1307,1336,19,142
1308,1336,0,0
1309,1336,19,142
1310,1336,106,793
1311,1336,61,456
1312,1336,34,254
1313,1336,9,67
1314,1336,2,14
1315,1336,251,1878
1316,1336,129,965
1317,1336,86,643
1318,1336,30,224
1319,1336,13,97
1320,1336,0,0
1321,1336,79,591
1322,1336,43,321
1323,1336,177,1324
1324,1336,99,741
1325,1336,50,374
1326,1336,16,119
1327,1336,12,89
1328,1336,148,1107
1329,1336,24,179
1330,1336,24,179
1331,1336,0,0
1332,1336,124,928
1333,1336,124,928
1334,1336,0,0
1335,1336,136,1017
1336,1336,51,381
1337,1336,85,636
1338,1336,78,583
1339,1336,7,52
1340,1336,233,1744
1341,1336,45,336
1342,1336,107,800
1343,1336,28,209
1344,1336,36,269
1345,1336,7,52
1346,1336,8,59
1347,1336,2,14
1348,1336,211,1579
1349,1336,27,202
1350,1336,23,172
1351,1336,75,561
1352,1336,84,628
1353,1336,2,14
1354,1336,45,336
1355,1336,28,209
1356,1336,17,127
1357,1336,10,74
1358,1336,10,74
1359,1336,0,0
1360,1039,117,1126
1361,1039,17,163
1362,1039,0,0
1363,1039,17,163
1364,1039,100,962
1365,1039,59,567
1366,1039,32,307
1367,1039,7,67
1368,1039,2,19
1369,1039,215,2069
1370,1039,103,991
1371,1039,62,596
1372,1039,28,269
1373,1039,13,125
1374,1039,0,0
1375,1039,73,702
1376,1039,39,375
1377,1039,132,1270
1378,1039,67,644
1379,1039,46,442
1380,1039,13,125
1381,1039,6,57
1382,1039,119,1145
1383,1039,18,173
1384,1039,18,173
1385,1039,0,0
1386,1039,101,972
1387,1039,101,972
1388,1039,0,0
1389,1039,101,972
1390,1039,42,404
1391,1039,59,567
1392,1039,52,500
1393,1039,7,67
1394,1039,174,1674
1395,1039,34,327
1396,1039,82,789
1397,1039,25,240
1398,1039,24,230
1399,1039,5,48
1400,1039,2,19
1401,1039,2,19
1402,1039,132,1270
1403,1039,15,144
1404,1039,14,134
1405,1039,45,433
1406,1039,56,538
1407,1039,2,19
1408,1039,39,375
1409,1039,22,211
1410,1039,17,163
1411,1039,10,96
1412,1039,10,96
1413,1039,0,0
1414,407,63,1547
1415,407,117,2874
1416,407,104,2555
1417,407,123,3022
1418,944,617,6536
1419,944,327,3463
1420,944,10,105
1421,944,34,360
1422,944,32,338
1423,944,17,180
1424,944,21,222
1425,944,11,116
1426,944,61,646
1427,944,94,995
1428,944,47,497
1429,790,128,1620
1430,790,214,2708
1431,790,219,2772
1432,790,229,2898
1433,944,22,233
1434,944,1,10
1435,944,10,105
1436,944,35,370
1437,944,2,21
1438,944,3,31
1439,944,451,4777
1440,944,43,455
1441,944,11,116
1442,944,38,402
1443,944,1,10
1444,944,327,3463
1445,617,69,1118
1446,617,111,1799
1447,617,99,1604
1448,617,152,2463
1449,617,46,745
1450,617,16,259
1451,617,8,129
1452,617,17,275
1453,617,51,826
1454,617,48,777
1455,944,51,540
1456,944,1,10
1457,944,10,105
1458,944,35,370
1459,944,2,21
1460,944,3,31
1461,944,423,4480
1462,944,43,455
1463,944,11,116
1464,944,37,391
1465,944,1,10
1466,944,327,3463
1467,1338,1306,9760
1468,1338,0,0
1469,1338,2,14
1470,1338,3,22
1471,1338,5,37
1472,1338,5,37
1473,1338,1,7
1474,1338,10,74
1475,1338,2,14
1476,1338,0,0
1477,1338,1,7
1478,1338,3,22
1479,1338,1306,9760
1480,1338,12,89
1481,1338,0,0
1482,1338,2,14
1483,1338,2,14
1484,1338,0,0
1485,1338,0,0
1486,1338,1,7
1487,1338,3,22
1488,1338,4,29
1489,1338,5,37
1490,1338,1,7
1491,1338,0,0
1492,1338,2,14
1493,1338,0,0
1494,1338,0,0
1495,1338,0,0
1496,1338,1306,9760
1497,1338,3,22
1498,1338,1,7
1499,1338,2,14
1500,1338,26,194
