,indicators,geocd,values
0,2010,1131,5626
1,2010,879,4373
2,2010,0,0
3,2010,5,24
4,2010,0,0
5,2010,1,4
6,2010,2,9
7,2010,2,9
8,2010,0,0
9,2010,1,4
10,2010,2,9
11,2010,3,14
12,2010,2,9
13,2010,2,9
14,2010,2,9
15,2010,3,14
16,2010,0,0
17,2010,4,19
18,2010,3,14
19,2010,4,19
20,2010,1,4
21,2010,73,363
22,2010,233,1159
23,2010,328,1631
24,2010,281,1398
25,2010,148,736
26,2010,57,283
27,2010,50,248
28,2010,32,159
29,2010,30,149
30,2010,25,124
31,2010,29,144
32,2010,35,174
33,2010,19,94
34,2010,26,129
35,2010,18,89
36,2010,17,84
37,2010,23,114
38,2010,19,94
39,2010,16,79
40,2010,24,119
41,2010,14,69
42,2010,20,99
43,2010,12,59
44,2010,11,54
45,2010,12,59
46,2010,10,49
47,2010,7,34
48,2010,4,19
49,2010,12,59
50,2010,9,44
51,2010,10,49
52,2010,15,74
53,2010,12,59
54,2010,10,49
55,2010,5,24
56,2010,11,54
57,2010,5,24
58,2010,11,54
59,2010,9,44
60,2010,6,29
61,2010,15,74
62,2010,12,59
63,2010,11,54
64,2010,12,59
65,2010,8,39
66,2010,7,34
67,2010,8,39
68,2010,12,59
69,2010,6,29
70,2010,6,29
71,2010,9,44
72,2010,8,39
73,2010,5,24
74,2010,9,44
75,2010,12,59
76,2010,5,24
77,2010,10,49
78,2010,7,34
79,2010,2,9
80,2010,8,39
81,2010,6,29
82,2010,5,24
83,2010,8,39
84,2010,5,24
85,2010,12,59
86,2010,10,49
87,2010,10,49
88,2010,14,69
89,2010,0,0
90,2010,5,24
91,2010,4,19
92,2010,4,19
93,2010,6,29
94,2010,2,9
95,2010,4,19
96,2010,1,4
97,2010,7,34
98,2010,0,0
99,2010,3,14
100,2010,4,19
101,2010,0,0
102,2010,1,4
103,2010,2,9
104,2010,1216,6049
105,2010,794,3950
106,19,10,5263
107,19,9,4736
108,2010,936,4656
109,2010,969,4820
110,2010,105,522
111,1101,200,1816
112,1101,166,1507
113,1101,30,272
114,1101,4,36
