,indicators,geocd,values
0,1651,1618,9800
1,1651,33,199
2,1651,0,0
3,1651,33,199
4,1651,29,175
5,1651,21,127
6,1651,29,175
7,1651,22,133
8,1651,32,193
9,1651,16,96
10,1651,18,109
11,1651,16,96
12,1651,13,78
13,1651,30,181
14,1651,20,121
15,1651,12,72
16,1651,12,72
17,1651,29,175
18,1651,22,133
19,1651,24,145
20,1651,24,145
21,1651,21,127
22,1651,22,133
23,1651,17,102
24,1651,21,127
25,1651,20,121
26,1651,17,102
27,1651,21,127
28,1651,30,181
29,1651,24,145
30,1651,25,151
31,1651,22,133
32,1651,32,193
33,1651,37,224
34,1651,24,145
35,1651,32,193
36,1651,30,181
37,1651,19,115
38,1651,26,157
39,1651,36,218
40,1651,24,145
41,1651,19,115
42,1651,25,151
43,1651,26,157
44,1651,27,163
45,1651,28,169
46,1651,36,218
47,1651,26,157
48,1651,29,175
49,1651,23,139
50,1651,23,139
51,1651,21,127
52,1651,31,187
53,1651,29,175
54,1651,20,121
55,1651,16,96
56,1651,14,84
57,1651,26,157
58,1651,19,115
59,1651,20,121
60,1651,18,109
61,1651,13,78
62,1651,14,84
63,1651,13,78
64,1651,19,115
65,1651,22,133
66,1651,17,102
67,1651,15,90
68,1651,10,60
69,1651,9,54
70,1651,9,54
71,1651,4,24
72,1651,10,60
73,1651,7,42
74,1651,11,66
75,1651,11,66
76,1651,12,72
77,1651,9,54
78,1651,6,36
79,1651,5,30
80,1651,6,36
81,1651,6,36
82,1651,10,60
83,1651,4,24
84,1651,1,6
85,1651,5,30
86,1651,3,18
87,1651,4,24
88,1651,2,12
89,1651,5,30
90,1651,4,24
91,1651,1,6
92,1651,1,6
93,1651,2,12
94,1651,0,0
95,1651,1,6
96,1651,0,0
97,1651,0,0
98,1651,0,0
99,1651,1,6
100,1651,0,0
101,1651,0,0
102,1651,1,6
103,1651,0,0
104,1651,854,5172
105,1651,797,4827
106,18,10,5555
107,18,8,4444
108,1651,1572,9521
109,1651,56,339
110,1651,23,139
111,1264,602,4762
112,1264,460,3639
113,1264,128,1012
114,1264,14,110
115,1264,662,5237
116,1264,448,3544
117,1264,57,450
118,1264,36,284
119,1264,74,585
120,1264,47,371
121,1264,186,1471
122,1264,70,553
123,1264,116,917
124,1264,271,2143
125,1264,153,1210
126,1264,94,743
127,1264,15,118
128,1264,7,55
129,1264,2,15
130,1264,499,3947
131,1264,234,1851
132,1264,89,704
133,1264,89,704
134,1264,48,379
135,1264,39,308
136,1264,168,1329
137,1264,31,245
138,1264,105,830
139,1264,32,253
140,1264,89,704
141,1264,23,181
142,1264,61,482
143,1264,5,39
144,1264,51,403
145,1264,16,126
146,1264,35,276
147,615,121,1967
148,615,33,536
149,615,28,455
150,615,60,975
151,615,288,4682
152,615,72,1170
153,615,66,1073
154,615,150,2439
155,615,113,1837
156,615,31,504
157,615,59,959
158,615,23,373
159,615,93,1512
160,615,39,634
161,615,54,878
162,615,0,0
163,1618,175,1081
164,1618,39,241
165,1618,136,840
166,1618,1013,6260
167,1618,38,234
168,1618,577,3566
169,1618,108,667
170,1618,141,871
171,1618,210,1297
172,1618,118,729
173,1618,2,12
174,1618,2,12
175,1618,0,0
176,1618,0,0
177,1618,0,0
178,1618,180,1112
179,1618,44,271
180,1618,27,166
181,1618,84,519
182,1618,25,154
183,1618,216,1334
184,1618,107,661
185,1618,55,339
186,1618,54,333
187,1618,430,2657
188,1618,96,593
189,1618,173,1069
190,1618,7,43
191,1618,0,0
192,1618,154,951
193,615,175,2845
194,615,39,634
195,615,136,2211
196,615,339,5512
197,615,19,308
198,615,171,2780
199,615,54,878
200,615,40,650
201,615,45,731
202,615,32,520
203,615,1,16
204,615,1,16
205,615,0,0
206,615,0,0
207,615,0,0
208,615,58,943
209,615,22,357
210,615,9,146
211,615,19,308
212,615,8,130
213,615,90,1463
214,615,48,780
215,615,16,260
216,615,26,422
217,615,101,1642
218,615,23,373
219,615,33,536
220,615,2,32
221,615,0,0
222,615,43,699
223,1618,175,1081
224,1618,39,241
225,1618,136,840
226,1618,1443,8918
227,1618,93,574
228,1618,74,457
229,1618,288,1779
230,1618,214,1322
231,1618,176,1087
232,1618,245,1514
233,1618,353,2181
234,615,175,2845
235,615,39,634
236,615,136,2211
237,615,440,7154
238,615,40,650
239,615,37,601
240,615,84,1365
241,615,107,1739
242,615,33,536
243,615,48,780
244,615,91,1479
245,615,175,2845
246,615,101,1642
247,615,126,2048
248,615,0,0
249,615,1,16
250,615,33,536
251,615,35,569
252,615,81,1317
253,615,27,439
254,615,2,32
255,615,34,552
256,1076,193,1793
257,1076,883,8206
258,421,199,4726
259,421,49,1163
260,421,26,617
261,421,49,1163
262,421,29,688
263,421,27,641
264,421,8,190
265,421,25,593
266,421,7,166
267,421,2,47
268,421,406,9643
269,615,238,3869
270,615,207,3365
271,615,121,1967
272,615,44,715
273,615,5,81
274,1651,796,4821
275,1651,19,115
276,1651,3,18
277,1651,71,430
278,1651,34,205
279,1651,14,84
280,1651,21,127
281,1651,19,115
282,1651,106,642
283,1651,36,218
284,1651,22,133
285,1651,23,139
286,1651,92,557
287,1651,227,1374
288,1651,61,369
289,1651,64,387
290,1651,7,42
291,1651,36,218
292,1651,889,5384
293,1651,88,533
294,1651,279,1689
295,1651,352,2132
296,1651,43,260
297,615,175,2845
298,615,309,5024
299,615,30,487
300,615,63,1024
301,615,38,617
302,1651,1246,7546
303,1651,1159,7019
304,1651,1117,6765
305,1651,5,30
306,1651,17,102
307,1651,13,78
308,1651,2,12
309,1651,5,30
310,1651,0,0
311,1651,0,0
312,1651,0,0
313,1651,1,6
314,1651,11,66
315,1651,75,454
316,1651,185,1120
317,1651,6,36
318,1651,122,738
319,1651,18,109
320,1651,95,575
321,1651,9,54
322,1651,57,345
323,1651,17,102
324,1651,12,72
325,1651,8,48
326,1651,4,24
327,1651,16,96
328,1651,0,0
329,1651,181,1096
330,1651,15,90
331,1651,2,12
332,1651,13,78
333,1651,7,42
334,1651,4,24
335,1651,3,18
336,1651,0,0
337,1651,137,829
338,1651,15,90
339,1651,60,363
