,indicators,geocd,values
0,1425,1425,10000
1,1425,0,0
2,1425,0,0
3,1425,25,175
4,1425,27,189
5,1425,24,168
6,1425,28,196
7,1425,19,133
8,1425,25,175
9,1425,34,238
10,1425,27,189
11,1425,30,210
12,1425,33,231
13,1425,15,105
14,1425,29,203
15,1425,22,154
16,1425,24,168
17,1425,28,196
18,1425,32,224
19,1425,21,147
20,1425,23,161
21,1425,18,126
22,1425,18,126
23,1425,17,119
24,1425,9,63
25,1425,14,98
26,1425,16,112
27,1425,14,98
28,1425,21,147
29,1425,30,210
30,1425,16,112
31,1425,24,168
32,1425,18,126
33,1425,21,147
34,1425,21,147
35,1425,28,196
36,1425,22,154
37,1425,22,154
38,1425,19,133
39,1425,26,182
40,1425,32,224
41,1425,25,175
42,1425,20,140
43,1425,12,84
44,1425,21,147
45,1425,21,147
46,1425,21,147
47,1425,12,84
48,1425,26,182
49,1425,24,168
50,1425,19,133
51,1425,22,154
52,1425,18,126
53,1425,13,91
54,1425,19,133
55,1425,9,63
56,1425,10,70
57,1425,26,182
58,1425,13,91
59,1425,10,70
60,1425,18,126
61,1425,11,77
62,1425,15,105
63,1425,17,119
64,1425,9,63
65,1425,14,98
66,1425,14,98
67,1425,12,84
68,1425,12,84
69,1425,6,42
70,1425,7,49
71,1425,10,70
72,1425,5,35
73,1425,4,28
74,1425,6,42
75,1425,5,35
76,1425,2,14
77,1425,3,21
78,1425,4,28
79,1425,5,35
80,1425,6,42
81,1425,2,14
82,1425,2,14
83,1425,1,7
84,1425,2,14
85,1425,4,28
86,1425,2,14
87,1425,2,14
88,1425,1,7
89,1425,2,14
90,1425,1,7
91,1425,2,14
92,1425,2,14
93,1425,1,7
94,1425,0,0
95,1425,0,0
96,1425,1,7
97,1425,0,0
98,1425,0,0
99,1425,1,7
100,1425,0,0
101,1425,0,0
102,1425,1,7
103,1425,0,0
104,1425,707,4961
105,1425,718,5038
106,14,5,3571
107,14,9,6428
108,1425,1382,9698
109,1425,34,238
110,1425,9,63
111,1003,549,5473
112,1003,448,4466
113,1003,85,847
114,1003,16,159
115,1003,454,4526
116,1003,267,2662
117,1003,21,209
118,1003,36,358
119,1003,76,757
120,1003,54,538
121,1003,150,1495
122,1003,41,408
123,1003,109,1086
124,1003,223,2223
125,1003,102,1016
126,1003,97,967
127,1003,16,159
128,1003,7,69
129,1003,1,9
130,1003,395,3938
131,1003,142,1415
132,1003,76,757
133,1003,86,857
134,1003,66,658
135,1003,25,249
136,1003,133,1326
137,1003,26,259
138,1003,97,967
139,1003,10,99
140,1003,60,598
141,1003,21,209
142,1003,37,368
143,1003,2,19
144,1003,42,418
145,1003,12,119
146,1003,30,299
147,498,103,2068
148,498,12,240
149,498,23,461
150,498,68,1365
151,498,238,4779
152,498,39,783
153,498,45,903
154,498,154,3092
155,498,87,1746
156,498,26,522
157,498,56,1124
158,498,5,100
159,498,70,1405
160,498,33,662
161,498,36,722
162,498,1,20
163,1425,110,771
164,1425,33,231
165,1425,77,540
166,1425,1103,7740
167,1425,26,182
168,1425,706,4954
169,1425,104,729
170,1425,83,582
171,1425,427,2996
172,1425,92,645
173,1425,0,0
174,1425,0,0
175,1425,0,0
176,1425,0,0
177,1425,0,0
178,1425,115,807
179,1425,30,210
180,1425,31,217
181,1425,51,357
182,1425,3,21
183,1425,256,1796
184,1425,79,554
185,1425,130,912
186,1425,47,329
187,1425,212,1487
188,1425,39,273
189,1425,78,547
190,1425,0,0
191,1425,7,49
192,1425,88,617
193,498,110,2208
194,498,33,662
195,498,77,1546
196,498,335,6726
197,498,13,261
198,498,190,3815
199,498,52,1044
200,498,24,481
201,498,88,1767
202,498,26,522
203,498,0,0
204,498,0,0
205,498,0,0
206,498,0,0
207,498,0,0
208,498,37,742
209,498,15,301
210,498,10,200
211,498,11,220
212,498,1,20
213,498,95,1907
214,498,37,742
215,498,35,702
216,498,23,461
217,498,53,1064
218,498,10,200
219,498,13,261
220,498,0,0
221,498,3,60
222,498,27,542
223,1425,110,771
224,1425,33,231
225,1425,77,540
226,1425,1315,9228
227,1425,128,898
228,1425,76,533
229,1425,326,2287
230,1425,164,1150
231,1425,175,1228
232,1425,232,1628
233,1425,214,1501
234,498,110,2208
235,498,33,662
236,498,77,1546
237,498,388,7791
238,498,48,963
239,498,38,763
240,498,89,1787
241,498,82,1646
242,498,32,642
243,498,41,823
244,498,58,1164
245,498,110,2208
246,498,122,2449
247,498,100,2008
248,498,0,0
249,498,0,0
250,498,27,542
251,498,20,401
252,498,78,1566
253,498,25,502
254,498,0,0
255,498,16,321
256,857,141,1645
257,857,716,8354
258,382,152,3979
259,382,29,759
260,382,15,392
261,382,43,1125
262,382,33,863
263,382,37,968
264,382,13,340
265,382,39,1020
266,382,18,471
267,382,3,78
268,382,468,12251
269,498,173,3473
270,498,183,3674
271,498,101,2028
272,498,39,783
273,498,2,40
274,1425,864,6063
275,1425,12,84
276,1425,0,0
277,1425,59,414
278,1425,31,217
279,1425,11,77
280,1425,14,98
281,1425,19,133
282,1425,24,168
283,1425,205,1438
284,1425,0,0
285,1425,3,21
286,1425,48,336
287,1425,51,357
288,1425,50,350
289,1425,11,77
290,1425,18,126
291,1425,5,35
292,1425,935,6561
293,1425,75,526
294,1425,280,1964
295,1425,112,785
296,1425,23,161
297,498,110,2208
298,498,308,6184
299,498,31,622
300,498,35,702
301,498,14,281
302,1425,1193,8371
303,1425,1110,7789
304,1425,1069,7501
305,1425,8,56
306,1425,25,175
307,1425,8,56
308,1425,0,0
309,1425,0,0
310,1425,0,0
311,1425,0,0
312,1425,0,0
313,1425,0,0
314,1425,10,70
315,1425,73,512
316,1425,58,407
317,1425,11,77
318,1425,9,63
319,1425,3,21
320,1425,4,28
321,1425,2,14
322,1425,38,266
323,1425,1,7
324,1425,0,0
325,1425,3,21
326,1425,31,217
327,1425,3,21
328,1425,0,0
329,1425,145,1017
330,1425,5,35
331,1425,0,0
332,1425,5,35
333,1425,3,21
334,1425,0,0
335,1425,3,21
336,1425,0,0
337,1425,100,701
338,1425,0,0
339,1425,17,119
340,1425,80,561
341,1425,3,21
342,1425,0,0
343,1425,37,259
344,1425,31,217
345,1425,6,42
346,1425,0,0
347,1425,28,196
348,1425,7,49
349,1425,6,42
350,1425,1,7
351,1425,0,0
352,1425,0,0
353,1425,21,147
354,1425,10,70
355,1425,11,77
356,1425,1,7
357,1425,0,0
358,1425,1,7
359,1425,0,0
360,1425,1,7
361,1425,0,0
362,1425,0,0
363,1349,1148,8510
364,1349,0,0
365,1349,0,0
366,1349,0,0
367,1349,0,0
368,1349,0,0
369,1349,0,0
370,1349,0,0
371,1349,0,0
372,1349,0,0
373,1349,4,29
374,1349,4,29
375,1349,3,22
376,1349,43,318
377,1349,0,0
378,1349,3,22
379,1349,19,140
380,1349,5,37
381,1349,1,7
382,1349,1,7
383,1349,0,0
384,1349,0,0
385,1349,0,0
386,1349,12,88
387,1349,0,0
388,1349,0,0
389,1349,0,0
390,1349,1,7
391,1349,0,0
392,1349,0,0
393,1349,0,0
394,1349,0,0
395,1349,1,7
396,1349,1,7
397,1349,1,7
398,1349,0,0
399,1349,0,0
400,1349,0,0
401,1349,0,0
402,1349,0,0
403,1349,0,0
404,1349,0,0
405,1349,3,22
406,1349,0,0
407,1349,10,74
408,1349,2,14
409,1349,0,0
410,1349,0,0
411,1349,0,0
412,1349,2,14
413,1349,0,0
414,1349,95,704
415,1349,60,444
416,1349,0,0
417,1349,18,133
418,1349,3,22
419,1349,0,0
420,1349,4,29
421,1349,0,0
422,1349,0,0
423,1349,0,0
424,1349,7,51
425,1349,0,0
426,1349,0,0
427,1349,3,22
428,1349,24,177
429,1349,0,0
430,1349,2,14
431,1349,0,0
432,1349,0,0
433,1349,0,0
434,1349,0,0
435,1349,0,0
436,1349,0,0
437,1349,22,163
438,1349,0,0
439,1349,0,0
440,1349,0,0
441,1349,0,0
442,1349,0,0
443,1349,0,0
444,1349,11,81
445,1349,0,0
446,1349,0,0
447,1349,0,0
448,1349,0,0
449,1349,0,0
450,1349,1,7
451,1349,0,0
452,1349,0,0
453,1349,0,0
454,1349,0,0
455,1349,9,66
456,1349,0,0
457,1349,1,7
458,1349,0,0
459,1349,0,0
460,1349,0,0
461,1349,1,7
462,1349,1,7
463,1349,0,0
464,1349,0,0
465,1349,1148,8510
466,1349,96,711
467,1349,67,496
468,1349,31,229
469,1349,7,51
470,1425,720,5052
471,1425,0,0
472,1425,13,91
473,1425,0,0
474,1425,252,1768
475,1425,0,0
476,1425,2,14
477,1425,369,2589
478,1425,69,484
479,1425,720,5052
480,1425,0,0
481,1425,13,91
482,1425,0,0
483,1425,252,1768
484,1425,0,0
485,1425,2,14
486,1425,0,0
487,1425,0,0
488,1425,0,0
489,1425,0,0
490,1425,0,0
491,1425,0,0
492,1425,0,0
493,1425,0,0
494,1425,0,0
495,1425,0,0
496,1425,0,0
497,1425,0,0
498,1425,0,0
499,1425,0,0
500,1425,0,0
501,1425,0,0
502,1425,0,0
503,1425,0,0
504,1425,0,0
505,1425,1,7
506,1425,0,0
507,1425,0,0
508,1425,0,0
509,1425,0,0
510,1425,0,0
511,1425,0,0
512,1425,0,0
513,1425,0,0
514,1425,0,0
515,1425,0,0
516,1425,0,0
517,1425,0,0
518,1425,0,0
519,1425,0,0
520,1425,0,0
521,1425,0,0
522,1425,0,0
523,1425,0,0
524,1425,0,0
525,1425,0,0
526,1425,1,7
527,1425,369,2589
528,1425,359,2519
529,1425,3,21
530,1425,0,0
531,1425,0,0
532,1425,0,0
533,1425,0,0
534,1425,7,49
535,1425,0,0
536,1425,69,484
537,1425,864,6063
538,1425,12,84
539,1425,0,0
540,1425,0,0
541,1425,1,7
542,1425,0,0
543,1425,0,0
544,1425,1,7
545,1425,0,0
546,1425,0,0
547,1425,0,0
548,1425,0,0
549,1425,0,0
550,1425,0,0
551,1425,0,0
