,indicators,geocd,values
0,1655,1590,9607
1,1655,65,392
2,1655,0,0
3,1655,11,66
4,1655,6,36
5,1655,11,66
6,1655,13,78
7,1655,9,54
8,1655,16,96
9,1655,13,78
10,1655,11,66
11,1655,16,96
12,1655,13,78
13,1655,19,114
14,1655,31,187
15,1655,31,187
16,1655,29,175
17,1655,13,78
18,1655,23,138
19,1655,18,108
20,1655,20,120
21,1655,17,102
22,1655,19,114
23,1655,17,102
24,1655,11,66
25,1655,16,96
26,1655,19,114
27,1655,16,96
28,1655,16,96
29,1655,11,66
30,1655,12,72
31,1655,10,60
32,1655,7,42
33,1655,15,90
34,1655,15,90
35,1655,7,42
36,1655,10,60
37,1655,6,36
38,1655,12,72
39,1655,20,120
40,1655,13,78
41,1655,14,84
42,1655,14,84
43,1655,26,157
44,1655,16,96
45,1655,25,151
46,1655,18,108
47,1655,20,120
48,1655,21,126
49,1655,27,163
50,1655,34,205
51,1655,33,199
52,1655,13,78
53,1655,20,120
54,1655,24,145
55,1655,27,163
56,1655,38,229
57,1655,29,175
58,1655,23,138
59,1655,23,138
60,1655,21,126
61,1655,20,120
62,1655,24,145
63,1655,33,199
64,1655,23,138
65,1655,24,145
66,1655,28,169
67,1655,38,229
68,1655,26,157
69,1655,21,126
70,1655,32,193
71,1655,21,126
72,1655,20,120
73,1655,22,132
74,1655,16,96
75,1655,17,102
76,1655,16,96
77,1655,22,132
78,1655,15,90
79,1655,17,102
80,1655,20,120
81,1655,19,114
82,1655,13,78
83,1655,13,78
84,1655,13,78
85,1655,8,48
86,1655,13,78
87,1655,16,96
88,1655,16,96
89,1655,13,78
90,1655,5,30
91,1655,4,24
92,1655,6,36
93,1655,10,60
94,1655,6,36
95,1655,3,18
96,1655,0,0
97,1655,1,6
98,1655,1,6
99,1655,0,0
100,1655,1,6
101,1655,0,0
102,1655,1,6
103,1655,0,0
104,1655,798,4821
105,1655,857,5178
106,37,22,5945
107,37,15,4054
108,1655,1488,8990
109,1655,127,767
110,1655,40,241
111,1385,834,6021
112,1385,700,5054
113,1385,116,837
114,1385,18,129
115,1385,551,3978
116,1385,279,2014
117,1385,18,129
118,1385,27,194
119,1385,99,714
120,1385,128,924
121,1385,152,1097
122,1385,74,534
123,1385,78,563
124,1385,107,772
125,1385,79,570
126,1385,16,115
127,1385,7,50
128,1385,3,21
129,1385,2,14
130,1385,442,3191
131,1385,228,1646
132,1385,50,361
133,1385,67,483
134,1385,69,498
135,1385,28,202
136,1385,257,1855
137,1385,65,469
138,1385,174,1256
139,1385,18,129
140,1385,213,1537
141,1385,43,310
142,1385,167,1205
143,1385,3,21
144,1385,214,1545
145,1385,96,693
146,1385,118,851
147,762,51,669
148,762,16,209
149,762,24,314
150,762,11,144
151,762,252,3307
152,762,60,787
153,762,70,918
154,762,122,1601
155,762,171,2244
156,762,65,853
157,762,96,1259
158,762,10,131
159,762,288,3779
160,762,139,1824
161,762,146,1916
162,762,3,39
163,1590,280,1761
164,1590,139,874
165,1590,141,886
166,1590,1200,7547
167,1590,194,1220
168,1590,753,4735
169,1590,208,1308
170,1590,143,899
171,1590,268,1685
172,1590,134,842
173,1590,0,0
174,1590,0,0
175,1590,0,0
176,1590,0,0
177,1590,0,0
178,1590,138,867
179,1590,74,465
180,1590,27,169
181,1590,18,113
182,1590,19,119
183,1590,115,723
184,1590,29,182
185,1590,38,238
186,1590,48,301
187,1590,110,691
188,1590,16,100
189,1590,11,69
190,1590,0,0
191,1590,12,75
192,1590,71,446
193,762,280,3674
194,762,139,1824
195,762,141,1850
196,762,446,5853
197,762,97,1272
198,762,245,3215
199,762,104,1364
200,762,41,538
201,762,61,800
202,762,39,511
203,762,0,0
204,762,0,0
205,762,0,0
206,762,0,0
207,762,0,0
208,762,55,721
209,762,37,485
210,762,8,104
211,762,4,52
212,762,6,78
213,762,49,643
214,762,14,183
215,762,12,157
216,762,23,301
217,762,36,472
218,762,4,52
219,762,2,26
220,762,0,0
221,762,6,78
222,762,24,314
223,1590,280,1761
224,1590,139,874
225,1590,141,886
226,1590,1310,8238
227,1590,47,295
228,1590,294,1849
229,1590,230,1446
230,1590,264,1660
231,1590,62,389
232,1590,133,836
233,1590,280,1761
234,762,280,3674
235,762,139,1824
236,762,141,1850
237,762,482,6325
238,762,18,236
239,762,147,1929
240,762,65,853
241,762,132,1732
242,762,12,157
243,762,28,367
244,762,80,1049
245,762,280,3674
246,762,103,1351
247,762,246,3228
248,762,0,0
249,762,0,0
250,762,13,170
251,762,51,669
252,762,30,393
253,762,23,301
254,762,0,0
255,762,16,209
256,920,168,1826
257,920,752,8173
258,472,326,6906
259,472,14,296
260,472,15,317
261,472,38,805
262,472,16,338
263,472,25,529
264,472,18,381
265,472,7,148
266,472,10,211
267,472,3,63
268,472,250,5296
269,762,392,5144
270,762,237,3110
271,762,117,1535
272,762,14,183
273,762,2,26
274,1655,1587,9589
275,1655,13,78
276,1655,0,0
277,1655,40,241
278,1655,4,24
279,1655,0,0
280,1655,5,30
281,1655,1,6
282,1655,0,0
283,1655,0,0
284,1655,0,0
285,1655,3,18
286,1655,1,6
287,1655,1,6
288,1655,0,0
289,1655,0,0
290,1655,0,0
291,1655,0,0
292,1655,1640,9909
293,1655,10,60
294,1655,4,24
295,1655,1,6
296,1655,0,0
297,762,280,3674
298,762,451,5918
299,762,2,26
300,762,25,328
301,762,4,52
302,1655,1632,9861
303,1655,1584,9570
304,1655,1535,9274
305,1655,5,30
306,1655,34,205
307,1655,10,60
308,1655,0,0
309,1655,0,0
310,1655,0,0
311,1655,0,0
312,1655,0,0
313,1655,0,0
314,1655,6,36
315,1655,42,253
316,1655,3,18
317,1655,1,6
318,1655,0,0
319,1655,0,0
320,1655,0,0
321,1655,0,0
322,1655,2,12
323,1655,0,0
324,1655,0,0
325,1655,1,6
326,1655,0,0
327,1655,1,6
328,1655,0,0
329,1655,10,60
330,1655,1,6
331,1655,0,0
332,1655,1,6
333,1655,7,42
334,1655,3,18
335,1655,3,18
336,1655,1,6
337,1655,0,0
338,1655,0,0
339,1655,0,0
340,1655,0,0
341,1655,0,0
342,1655,0,0
343,1655,2,12
344,1655,2,12
345,1655,0,0
346,1655,0,0
347,1655,5,30
348,1655,4,24
349,1655,4,24
350,1655,0,0
351,1655,0,0
352,1655,1,6
353,1655,0,0
354,1655,0,0
355,1655,0,0
356,1655,5,30
357,1655,0,0
358,1655,5,30
359,1655,4,24
360,1655,1,6
361,1655,0,0
362,1655,0,0
363,1627,1600,9834
364,1627,0,0
365,1627,0,0
366,1627,0,0
367,1627,0,0
368,1627,0,0
369,1627,0,0
370,1627,0,0
371,1627,0,0
372,1627,0,0
373,1627,3,18
374,1627,0,0
375,1627,4,24
376,1627,15,92
377,1627,0,0
378,1627,1,6
379,1627,5,30
380,1627,0,0
381,1627,0,0
382,1627,0,0
383,1627,1,6
384,1627,0,0
385,1627,1,6
386,1627,4,24
387,1627,0,0
388,1627,1,6
389,1627,1,6
390,1627,0,0
391,1627,0,0
392,1627,0,0
393,1627,0,0
394,1627,1,6
395,1627,0,0
396,1627,0,0
397,1627,0,0
398,1627,0,0
399,1627,0,0
400,1627,0,0
401,1627,0,0
402,1627,0,0
403,1627,0,0
404,1627,0,0
405,1627,2,12
406,1627,0,0
407,1627,0,0
408,1627,0,0
409,1627,0,0
410,1627,0,0
411,1627,0,0
412,1627,0,0
413,1627,0,0
414,1627,0,0
415,1627,0,0
416,1627,0,0
417,1627,0,0
418,1627,0,0
419,1627,0,0
420,1627,0,0
421,1627,0,0
422,1627,0,0
423,1627,0,0
424,1627,0,0
425,1627,0,0
426,1627,0,0
427,1627,0,0
428,1627,3,18
429,1627,0,0
430,1627,0,0
431,1627,3,18
432,1627,0,0
433,1627,0,0
434,1627,0,0
435,1627,0,0
436,1627,0,0
437,1627,0,0
438,1627,0,0
439,1627,0,0
440,1627,0,0
441,1627,0,0
442,1627,0,0
443,1627,0,0
444,1627,0,0
445,1627,0,0
446,1627,0,0
447,1627,0,0
448,1627,0,0
449,1627,0,0
450,1627,0,0
451,1627,0,0
452,1627,0,0
453,1627,0,0
454,1627,0,0
455,1627,0,0
456,1627,0,0
457,1627,0,0
458,1627,0,0
459,1627,0,0
460,1627,0,0
461,1627,0,0
462,1627,0,0
463,1627,0,0
464,1627,0,0
465,1627,1600,9834
466,1627,15,92
467,1627,8,49
468,1627,3,18
469,1627,1,6
470,1655,1110,6706
471,1655,3,18
472,1655,0,0
473,1655,4,24
474,1655,2,12
475,1655,0,0
476,1655,4,24
477,1655,389,2350
478,1655,143,864
479,1655,1110,6706
480,1655,3,18
481,1655,0,0
482,1655,4,24
483,1655,2,12
484,1655,0,0
485,1655,4,24
486,1655,0,0
487,1655,0,0
488,1655,0,0
489,1655,0,0
490,1655,0,0
491,1655,0,0
492,1655,0,0
493,1655,0,0
494,1655,0,0
495,1655,0,0
496,1655,0,0
497,1655,0,0
498,1655,0,0
499,1655,2,12
500,1655,0,0
501,1655,0,0
502,1655,0,0
503,1655,0,0
504,1655,1,6
505,1655,1,6
506,1655,0,0
507,1655,0,0
508,1655,0,0
509,1655,0,0
510,1655,0,0
511,1655,0,0
512,1655,0,0
513,1655,0,0
514,1655,0,0
515,1655,0,0
516,1655,0,0
517,1655,0,0
518,1655,0,0
519,1655,0,0
520,1655,0,0
521,1655,0,0
522,1655,0,0
523,1655,0,0
524,1655,0,0
525,1655,0,0
526,1655,0,0
527,1655,389,2350
528,1655,382,2308
529,1655,0,0
530,1655,0,0
531,1655,0,0
532,1655,0,0
533,1655,1,6
534,1655,6,36
535,1655,0,0
536,1655,143,864
537,1655,1587,9589
538,1655,13,78
539,1655,0,0
540,1655,0,0
541,1655,0,0
542,1655,0,0
543,1655,0,0
544,1655,3,18
545,1655,1,6
546,1655,0,0
547,1655,0,0
548,1655,0,0
549,1655,0,0
550,1655,0,0
551,1655,0,0
552,1655,1,6
553,1655,0,0
554,1655,0,0
555,1655,0,0
556,1655,0,0
557,1655,10,60
558,1655,0,0
559,1655,0,0
560,1655,0,0
561,1655,0,0
562,1655,0,0
563,1655,0,0
564,1655,0,0
565,1655,0,0
566,1655,0,0
567,1655,0,0
568,1655,0,0
569,1655,0,0
570,1655,0,0
571,1655,0,0
572,1655,0,0
573,1655,0,0
574,1655,0,0
575,1655,0,0
576,1655,4,24
577,1655,6,36
578,1655,0,0
579,1655,6,36
580,1655,0,0
581,1655,9,54
582,1655,0,0
583,1655,0,0
584,1655,0,0
585,1655,0,0
586,1655,0,0
587,1655,0,0
588,1655,0,0
589,1655,0,0
590,1655,0,0
591,1655,0,0
592,1655,0,0
593,1655,0,0
594,1655,0,0
595,1655,0,0
596,1655,4,24
597,1655,0,0
598,1655,5,30
599,1655,0,0
600,1655,0,0
601,1655,0,0
602,1655,0,0
603,1655,0,0
604,1655,0,0
605,1655,0,0
606,1655,0,0
607,1655,0,0
608,1655,0,0
609,1655,0,0
610,1655,0,0
611,1655,0,0
612,1655,0,0
613,1655,0,0
614,1655,0,0
615,1655,0,0
616,1655,0,0
617,1655,0,0
618,1655,0,0
619,1655,0,0
620,1655,0,0
621,1655,1,6
622,1655,0,0
623,1655,0,0
624,1655,0,0
625,1655,0,0
626,1655,0,0
627,1655,0,0
628,1655,0,0
629,1655,0,0
630,1655,0,0
631,1655,0,0
632,1655,0,0
633,1655,0,0
634,1655,0,0
635,1655,0,0
636,1655,0,0
637,1655,0,0
638,1655,0,0
639,1655,0,0
640,1655,0,0
641,1655,0,0
642,1655,0,0
643,1655,0,0
644,1655,0,0
645,1655,0,0
646,1655,0,0
647,1655,0,0
648,1655,0,0
649,1655,0,0
650,1655,0,0
651,1655,0,0
652,1655,0,0
653,1655,0,0
654,1655,0,0
655,1655,0,0
656,1655,0,0
657,1655,0,0
658,1655,0,0
659,1655,0,0
660,1655,0,0
661,1655,0,0
662,1655,0,0
663,1655,0,0
664,1655,0,0
665,1655,0,0
666,1655,0,0
