,indicators,geocd,values
310,1527,0,0
311,1527,0,0
312,1527,0,0
313,1527,0,0
314,1527,8,52
315,1527,21,137
316,1527,15,98
317,1527,1,6
318,1527,0,0
319,1527,0,0
320,1527,0,0
321,1527,0,0
322,1527,14,91
323,1527,0,0
324,1527,0,0
325,1527,9,58
326,1527,4,26
327,1527,1,6
328,1527,0,0
329,1527,38,248
330,1527,2,13
331,1527,0,0
332,1527,2,13
333,1527,2,13
334,1527,0,0
335,1527,2,13
336,1527,0,0
337,1527,4,26
338,1527,0,0
339,1527,4,26
340,1527,0,0
341,1527,0,0
342,1527,0,0
343,1527,30,196
344,1527,27,176
345,1527,3,19
346,1527,0,0
347,1527,10,65
348,1527,4,26
349,1527,2,13
350,1527,2,13
351,1527,0,0
352,1527,5,32
353,1527,1,6
354,1527,0,0
355,1527,1,6
356,1527,6,39
357,1527,0,0
358,1527,5,32
359,1527,1,6
360,1527,4,26
361,1527,1,6
362,1527,0,0
363,1477,1442,9763
364,1477,0,0
365,1477,0,0
366,1477,0,0
367,1477,0,0
368,1477,0,0
369,1477,0,0
370,1477,0,0
371,1477,0,0
372,1477,0,0
373,1477,1,6
374,1477,0,0
375,1477,4,27
376,1477,7,47
377,1477,2,13
378,1477,1,6
379,1477,3,20
380,1477,0,0
381,1477,0,0
382,1477,0,0
383,1477,0,0
384,1477,0,0
385,1477,0,0
386,1477,0,0
387,1477,0,0
388,1477,0,0
389,1477,1,6
390,1477,0,0
391,1477,0,0
392,1477,0,0
393,1477,0,0
394,1477,0,0
395,1477,0,0
396,1477,2,13
397,1477,0,0
398,1477,0,0
399,1477,0,0
400,1477,0,0
401,1477,2,13
402,1477,0,0
403,1477,0,0
404,1477,0,0
405,1477,0,0
406,1477,0,0
407,1477,0,0
408,1477,0,0
409,1477,0,0
410,1477,0,0
411,1477,0,0
412,1477,0,0
413,1477,0,0
414,1477,0,0
415,1477,0,0
416,1477,0,0
417,1477,0,0
418,1477,0,0
419,1477,0,0
420,1477,0,0
421,1477,0,0
422,1477,0,0
423,1477,0,0
424,1477,0,0
425,1477,0,0
426,1477,0,0
427,1477,0,0
428,1477,19,128
429,1477,0,0
430,1477,0,0
431,1477,0,0
432,1477,0,0
433,1477,0,0
434,1477,0,0
435,1477,0,0
436,1477,0,0
437,1477,17,115
438,1477,2,13
439,1477,0,0
440,1477,0,0
441,1477,0,0
442,1477,0,0
443,1477,0,0
444,1477,2,13
445,1477,0,0
446,1477,0,0
447,1477,0,0
448,1477,0,0
449,1477,0,0
450,1477,0,0
451,1477,0,0
452,1477,0,0
453,1477,0,0
454,1477,0,0
455,1477,0,0
456,1477,0,0
457,1477,0,0
458,1477,0,0
459,1477,2,13
460,1477,0,0
461,1477,0,0
462,1477,0,0
463,1477,0,0
464,1477,0,0
465,1477,1442,9763
466,1477,26,176
467,1477,6,40
468,1477,3,20
469,1477,0,0
470,1527,991,6489
471,1527,3,19
472,1527,1,6
473,1527,1,6
474,1527,1,6
475,1527,0,0
476,1527,2,13
477,1527,378,2475
478,1527,150,982
479,1527,991,6489
480,1527,3,19
481,1527,1,6
482,1527,1,6
483,1527,1,6
484,1527,0,0
485,1527,2,13
486,1527,0,0
487,1527,0,0
488,1527,0,0
489,1527,0,0
490,1527,0,0
491,1527,0,0
492,1527,0,0
493,1527,0,0
494,1527,0,0
495,1527,0,0
496,1527,0,0
497,1527,0,0
498,1527,0,0
499,1527,0,0
500,1527,0,0
501,1527,0,0
502,1527,0,0
503,1527,0,0
504,1527,0,0
505,1527,0,0
506,1527,0,0
507,1527,0,0
508,1527,0,0
509,1527,0,0
510,1527,0,0
511,1527,0,0
512,1527,0,0
513,1527,0,0
514,1527,0,0
515,1527,2,13
516,1527,0,0
517,1527,0,0
518,1527,0,0
519,1527,0,0
520,1527,0,0
521,1527,0,0
522,1527,0,0
523,1527,0,0
524,1527,0,0
525,1527,0,0
526,1527,0,0
527,1527,378,2475
528,1527,372,2436
529,1527,2,13
530,1527,0,0
531,1527,0,0
532,1527,0,0
533,1527,0,0
534,1527,4,26
535,1527,0,0
536,1527,150,982
537,1527,1428,9351
538,1527,8,52
539,1527,0,0
540,1527,0,0
541,1527,0,0
542,1527,0,0
543,1527,0,0
544,1527,2,13
545,1527,0,0
546,1527,0,0
547,1527,0,0
548,1527,0,0
549,1527,0,0
550,1527,0,0
551,1527,0,0
552,1527,0,0
553,1527,0,0
554,1527,0,0
555,1527,0,0
556,1527,0,0
557,1527,1,6
558,1527,0,0
559,1527,0,0
560,1527,0,0
561,1527,0,0
562,1527,0,0
563,1527,3,19
564,1527,0,0
565,1527,0,0
566,1527,0,0
567,1527,0,0
568,1527,1,6
569,1527,0,0
570,1527,0,0
571,1527,0,0
572,1527,0,0
573,1527,0,0
574,1527,0,0
575,1527,0,0
576,1527,3,19
577,1527,0,0
578,1527,0,0
579,1527,8,52
580,1527,0,0
581,1527,4,26
582,1527,0,0
583,1527,0,0
584,1527,0,0
585,1527,0,0
586,1527,0,0
587,1527,0,0
588,1527,0,0
589,1527,0,0
590,1527,0,0
591,1527,0,0
592,1527,0,0
593,1527,0,0
594,1527,0,0
595,1527,5,32
596,1527,8,52
597,1527,1,6
598,1527,4,26
599,1527,0,0
600,1527,0,0
601,1527,0,0
602,1527,0,0
603,1527,0,0
604,1527,0,0
605,1527,0,0
606,1527,0,0
607,1527,2,13
608,1527,0,0
609,1527,0,0
610,1527,0,0
611,1527,0,0
612,1527,0,0
613,1527,1,6
614,1527,0,0
615,1527,0,0
616,1527,0,0
617,1527,0,0
618,1527,0,0
619,1527,0,0
620,1527,0,0
621,1527,0,0
622,1527,0,0
623,1527,0,0
624,1527,0,0
625,1527,0,0
626,1527,0,0
627,1527,0,0
628,1527,0,0
629,1527,0,0
630,1527,0,0
631,1527,0,0
632,1527,0,0
633,1527,0,0
634,1527,0,0
635,1527,0,0
636,1527,1,6
637,1527,0,0
638,1527,0,0
639,1527,0,0
640,1527,0,0
641,1527,0,0
642,1527,0,0
643,1527,0,0
644,1527,0,0
645,1527,0,0
646,1527,0,0
647,1527,0,0
648,1527,0,0
649,1527,0,0
650,1527,0,0
651,1527,0,0
652,1527,0,0
653,1527,0,0
654,1527,0,0
655,1527,0,0
656,1527,0,0
657,1527,0,0
658,1527,0,0
659,1527,0,0
660,1527,0,0
661,1527,0,0
662,1527,0,0
663,1527,0,0
664,1527,0,0
665,1527,0,0
666,1527,3,19
667,1527,4,26
668,1527,2,13
669,1527,0,0
670,1527,0,0
671,1527,0,0
672,1527,0,0
673,1527,0,0
674,1527,0,0
675,1527,0,0
676,1527,0,0
677,1527,0,0
678,1527,0,0
679,1527,0,0
680,1527,29,189
681,1527,0,0
682,1527,0,0
683,1527,0,0
684,1527,0,0
685,1527,0,0
686,1527,0,0
687,1527,0,0
688,1527,0,0
689,1527,0,0
690,1527,0,0
691,1527,0,0
692,1527,0,0
693,1527,0,0
694,1527,0,0
695,1527,0,0
696,1527,0,0
697,1527,0,0
698,1527,0,0
699,1527,0,0
700,1527,0,0
701,1527,0,0
702,1527,0,0
703,1527,1,6
704,1527,0,0
705,1527,0,0
706,1527,0,0
707,1527,0,0
708,1527,5,32
709,1527,1,6
710,1527,0,0
711,1527,0,0
712,1527,1,6
713,1527,0,0
714,1527,0,0
715,1527,0,0
716,1527,0,0
717,1527,0,0
718,1527,0,0
719,1527,0,0
720,1527,0,0
721,1527,0,0
722,1527,0,0
723,1527,0,0
724,1527,0,0
725,1527,0,0
726,1527,0,0
727,1527,0,0
728,1527,0,0
729,1527,0,0
730,1527,0,0
731,1527,0,0
732,1527,0,0
733,1527,0,0
734,1527,1,6
735,1527,0,0
736,1527,0,0
737,1527,0,0
738,1527,0,0
739,1527,0,0
740,1527,0,0
741,1527,0,0
742,1527,0,0
743,1527,0,0
744,1527,0,0
745,1527,0,0
746,1527,0,0
747,1527,0,0
748,1527,0,0
749,1527,0,0
750,1527,0,0
751,1527,0,0
752,1527,0,0
753,1527,0,0
754,1527,0,0
755,1527,0,0
756,1527,0,0
757,1527,0,0
758,1527,0,0
759,1527,0,0
760,1527,0,0
761,1527,0,0
762,1527,0,0
763,1527,0,0
764,1527,0,0
765,1527,0,0
766,1527,0,0
767,1527,0,0
768,1527,0,0
769,1527,0,0
770,1527,0,0
771,1527,0,0
772,1527,0,0
773,1527,0,0
774,1527,0,0
775,1527,0,0
776,1527,0,0
777,1527,0,0
778,1527,0,0
779,1527,0,0
780,1527,0,0
781,1527,0,0
782,1527,0,0
783,1527,0,0
784,1527,0,0
785,1527,0,0
786,1527,0,0
787,1527,1333,8729
788,1527,105,687
789,1527,34,222
790,1527,55,360
791,1527,623,4079
792,1527,462,3025
793,1527,277,1814
794,1527,128,838
795,1527,37,242
796,1527,236,1545
797,1527,214,1401
798,1527,1077,7053
799,1527,1527,10000
800,1527,1341,8781
801,1527,297,1944
802,1527,814,5330
803,1527,230,1506
804,1527,186,1218
805,1527,174,1139
806,1527,12,78
807,1527,0,0
808,1527,0,0
809,1527,0,0
810,697,697,10000
811,697,565,8106
812,697,126,1807
813,697,347,4978
814,697,92,1319
815,697,132,1893
816,697,122,1750
817,697,10,143
818,697,0,0
819,697,0,0
820,697,0,0
821,1527,1011,6620
822,1527,405,2652
823,1527,606,3968
824,1527,6,39
825,1527,375,2455
826,1527,171,1119
827,1527,204,1335
828,1527,121,792
829,1527,96,628
830,1527,0,0
831,1527,21,137
832,1527,4,26
833,1527,14,91
834,271,157,5793
835,271,0,0
836,271,39,1439
837,271,68,2509
838,271,3,110
839,271,4,147
840,697,435,6241
841,697,221,3170
842,697,214,3070
843,697,2,28
844,697,211,3027
845,697,91,1305
846,697,120,1721
847,697,41,588
848,697,32,459
849,697,0,0
850,697,8,114
851,697,1,14
852,697,8,114
853,697,257,3687
854,697,215,3084
855,697,101,1449
856,697,91,1305
857,697,25,358
858,697,8,114
859,697,0,0
860,697,0,0
861,697,0,0
862,697,14,200
863,697,93,1334
864,697,91,1305
865,697,138,1979
866,697,212,3041
867,697,83,1190
868,697,36,516
869,697,30,430
870,697,378,5423
871,697,152,2180
872,697,135,1936
873,697,26,373
874,697,6,86
875,697,523,7503
876,697,168,2410
877,697,6,86
878,697,0,0
879,1527,878,5749
880,1527,627,4106
881,1527,22,144
882,1527,0,0
883,697,0,0
884,697,84,1205
885,697,137,1965
886,697,384,5509
887,697,78,1119
888,697,14,200
889,697,267,3830
890,697,228,3271
891,697,184,2639
892,697,17,243
893,697,1,14
894,697,219,3142
895,697,351,5035
896,697,89,1276
897,697,38,545
898,1527,254,1663
899,1527,761,4983
900,1527,356,2331
901,1527,156,1021
902,697,9,129
903,697,638,9153
904,697,23,329
905,697,4,57
906,697,0,0
907,697,0,0
908,697,23,329
909,697,234,3357
910,697,281,4031
911,697,145,2080
912,697,26,373
913,697,11,157
914,719,697,9694
915,719,22,305
916,719,719,10000
917,719,0,0
918,0,0,0
919,0,0,0
920,0,0,0
921,1,0,0
922,1,0,0
923,1,0,0
924,1,0,0
925,1,0,0
926,1,0,0
927,1,0,0
928,1,0,0
929,1,0,0
930,1,0,0
931,1,0,0
932,1,0,0
933,1,0,0
934,1,0,0
935,1,0,0
936,1,0,0
937,1,0,0
938,1,0,0
939,1,0,0
940,1,0,0
941,1,1,10000
942,1,0,0
943,1,0,0
944,1,0,0
945,1,0,0
946,1,1,10000
947,1,0,0
948,1,0,0
949,1,0,0
950,1,0,0
951,1,0,0
952,1,0,0
953,1,0,0
954,0,0,0
955,0,0,0
956,0,0,0
957,0,0,0
958,0,0,0
959,0,0,0
960,0,0,0
961,0,0,0
962,0,0,0
963,0,0,0
964,0,0,0
965,0,0,0
966,0,0,0
967,0,0,0
968,0,0,0
969,0,0,0
970,0,0,0
971,0,0,0
972,0,0,0
973,0,0,0
974,0,0,0
975,0,0,0
976,0,0,0
977,0,0,0
978,0,0,0
979,0,0,0
980,0,0,0
981,0,0,0
982,0,0,0
983,0,0,0
984,0,0,0
985,0,0,0
986,0,0,0
987,1275,424,3325
988,1275,162,1270
989,1275,182,1427
990,1275,45,352
991,1275,124,972
992,1275,289,2266
993,1275,49,384
994,1275,1275,10000
995,1275,424,3325
996,1275,353,2768
997,1275,120,941
998,1275,337,2643
999,1275,177,1388
1000,1275,71,556
1001,1275,158,1239
1002,1275,123,964
1003,1275,157,1231
1004,1275,34,266
1005,1275,189,1482
1006,1275,215,1686
1007,1275,18,141
1008,1076,657,6105
1009,1076,166,1542
1010,1076,357,3317
1011,1076,1,9
1012,1076,18,167
1013,1076,14,130
1014,1076,39,362
1015,1076,49,455
1016,1076,13,120
1017,1076,419,3894
1018,1076,211,1960
1019,1076,60,557
1020,1076,32,297
1021,1076,96,892
1022,1076,20,185
1023,697,346,4964
1024,697,61,875
1025,697,225,3228
1026,697,0,0
1027,697,12,172
1028,697,4,57
1029,697,26,373
1030,697,16,229
1031,697,2,28
1032,697,351,5035
1033,697,278,3988
1034,697,3,43
1035,697,10,143
1036,697,50,717
1037,697,10,143
1038,70,8,1142
1039,70,5,714
1040,70,57,8142
1041,603,189,3134
1042,603,53,878
1043,603,136,2255
1044,603,414,6865
1045,603,344,5704
1046,603,70,1160
1047,603,7,116
1048,603,1,16
1049,603,36,597
1050,603,10,165
1051,603,0,0
1052,603,0,0
1053,603,5,82
1054,603,3,49
1055,603,9,149
1056,603,9,149
1057,603,1,16
1058,603,5,82
1059,603,52,862
1060,603,105,1741
1061,603,19,315
1062,603,32,530
1063,603,13,215
1064,603,9,149
1065,603,11,182
1066,603,22,364
1067,603,23,381
1068,603,46,762
1069,603,59,978
1070,603,141,2338
1071,603,19,315
1072,603,2,33
1073,603,0,0
1074,603,45,746
1075,603,27,447
1076,603,2,33
1077,603,4,66
1078,603,6,99
1079,603,0,0
1080,603,2,33
1081,603,1,16
1082,603,1,16
1083,603,11,182
1084,603,18,298
1085,603,1,16
1086,603,4,66
1087,603,2,33
1088,603,11,182
1089,603,120,1990
1090,603,22,364
1091,603,5,82
1092,603,5,82
1093,603,10,165
1094,603,1,16
1095,603,1,16
1096,603,51,845
1097,603,18,298
1098,603,4,66
1099,603,29,480
1100,603,19,315
1101,603,19,315
1102,603,28,464
1103,603,3,49
1104,603,5,82
1105,603,12,199
1106,603,7,116
1107,603,0,0
1108,603,1,16
1109,603,0,0
1110,603,37,613
1111,603,6,99
1112,603,5,82
1113,603,0,0
1114,603,1,16
1115,603,5,82
1116,603,3,49
1117,603,2,33
1118,603,7,116
1119,603,7,116
1120,603,8,132
1121,603,5,82
1122,603,1,16
1123,603,2,33
1124,603,11,182
1125,603,0,0
1126,603,1,16
1127,603,2,33
1128,603,4,66
1129,603,0,0
1130,603,4,66
1131,603,54,895
1132,603,38,630
1133,603,9,149
1134,603,10,165
1135,603,2,33
1136,603,14,232
1137,603,3,49
1138,603,16,265
1139,603,16,265
1140,603,73,1210
1141,603,11,182
1142,603,11,182
1143,603,17,281
1144,603,0,0
1145,603,6,99
1146,603,7,116
1147,603,2,33
1148,603,2,33
1149,603,30,497
1150,603,24,398
1151,603,5,82
1152,603,1,16
1153,603,15,248
1154,603,2,33
1155,603,0,0
1156,603,11,182
1157,603,2,33
1158,603,77,1276
1159,603,64,1061
1160,603,20,331
1161,603,1,16
1162,603,43,713
1163,603,13,215
1164,603,0,0
1165,603,5,82
1166,603,8,132
1167,603,0,0
1168,603,49,812
1169,603,47,779
1170,603,41,679
1171,603,3,49
1172,603,3,49
1173,603,2,33
1174,603,2,33
1175,603,0,0
1176,603,42,696
1177,603,22,364
1178,603,9,149
1179,603,2,33
1180,603,2,33
1181,603,9,149
1182,603,20,331
1183,603,15,248
1184,603,5,82
1185,603,0,0
1186,603,106,1757
1187,603,19,315
1188,603,4,66
1189,603,6,99
1190,603,9,149
1191,603,87,1442
1192,603,14,232
1193,603,30,497
1194,603,3,49
1195,603,6,99
1196,603,12,199
1197,603,22,364
1198,1076,82,762
1199,1076,15,139
1200,1076,0,0
1201,1076,15,139
1202,1076,67,622
1203,1076,41,381
1204,1076,15,139
1205,1076,9,83
1206,1076,2,18
1207,1076,203,1886
1208,1076,133,1236
1209,1076,113,1050
1210,1076,10,92
1211,1076,9,83
1212,1076,1,9
1213,1076,42,390
1214,1076,28,260
1215,1076,108,1003
1216,1076,61,566
1217,1076,22,204
1218,1076,20,185
1219,1076,5,46
1220,1076,73,678
1221,1076,18,167
1222,1076,18,167
1223,1076,0,0
1224,1076,55,511
1225,1076,47,436
1226,1076,8,74
1227,1076,79,734
1228,1076,48,446
1229,1076,31,288
1230,1076,25,232
1231,1076,6,55
1232,1076,219,2035
1233,1076,68,631
1234,1076,90,836
1235,1076,6,55
1236,1076,26,241
1237,1076,3,27
1238,1076,18,167
1239,1076,8,74
1240,1076,183,1700
1241,1076,17,157
1242,1076,9,83
1243,1076,53,492
1244,1076,104,966
1245,1076,0,0
1246,1076,59,548
1247,1076,45,418
1248,1076,14,130
1249,1076,70,650
1250,1076,70,650
1251,1076,0,0
1252,1162,124,1067
1253,1162,31,266
1254,1162,0,0
1255,1162,31,266
1256,1162,93,800
1257,1162,57,490
1258,1162,20,172
1259,1162,14,120
1260,1162,2,17
1261,1162,271,2332
1262,1162,171,1471
1263,1162,140,1204
1264,1162,22,189
1265,1162,7,60
1266,1162,2,17
1267,1162,58,499
1268,1162,42,361
1269,1162,101,869
1270,1162,63,542
1271,1162,21,180
1272,1162,9,77
1273,1162,8,68
1274,1162,89,765
1275,1162,27,232
1276,1162,27,232
1277,1162,0,0
1278,1162,62,533
1279,1162,56,481
1280,1162,6,51
1281,1162,90,774
1282,1162,54,464
1283,1162,36,309
1284,1162,31,266
1285,1162,5,43
1286,1162,222,1910
1287,1162,66,567
1288,1162,87,748
1289,1162,3,25
1290,1162,33,283
1291,1162,0,0
1292,1162,21,180
1293,1162,12,103
1294,1162,213,1833
1295,1162,10,86
1296,1162,7,60
1297,1162,72,619
1298,1162,124,1067
1299,1162,0,0
1300,1162,37,318
1301,1162,21,180
1302,1162,16,137
1303,1162,15,129
1304,1162,15,129
1305,1162,0,0
1306,1527,154,1008
1307,1527,42,275
1308,1527,0,0
1309,1527,42,275
1310,1527,112,733
1311,1527,69,451
1312,1527,24,157
1313,1527,17,111
1314,1527,2,13
1315,1527,331,2167
1316,1527,216,1414
1317,1527,179,1172
1318,1527,28,183
1319,1527,7,45
1320,1527,2,13
1321,1527,70,458
1322,1527,45,294
1323,1527,142,929
1324,1527,86,563
1325,1527,26,170
1326,1527,16,104
1327,1527,14,91
1328,1527,122,798
1329,1527,37,242
1330,1527,37,242
1331,1527,0,0
1332,1527,85,556
1333,1527,78,510
1334,1527,7,45
1335,1527,132,864
1336,1527,79,517
1337,1527,53,347
1338,1527,47,307
1339,1527,6,39
1340,1527,286,1872
1341,1527,79,517
1342,1527,119,779
1343,1527,5,32
1344,1527,45,294
1345,1527,0,0
1346,1527,26,170
1347,1527,12,78
1348,1527,298,1951
1349,1527,17,111
1350,1527,12,78
1351,1527,102,667
1352,1527,167,1093
1353,1527,0,0
1354,1527,47,307
1355,1527,31,203
1356,1527,16,104
1357,1527,15,98
1358,1527,15,98
1359,1527,0,0
1360,1124,124,1103
1361,1124,33,293
1362,1124,0,0
1363,1124,33,293
1364,1124,91,809
1365,1124,55,489
1366,1124,20,177
1367,1124,14,124
1368,1124,2,17
1369,1124,269,2393
1370,1124,169,1503
1371,1124,138,1227
1372,1124,22,195
1373,1124,7,62
1374,1124,2,17
1375,1124,58,516
1376,1124,42,373
1377,1124,95,845
1378,1124,59,524
1379,1124,20,177
1380,1124,8,71
1381,1124,8,71
1382,1124,80,711
1383,1124,24,213
1384,1124,24,213
1385,1124,0,0
1386,1124,56,498
1387,1124,51,453
1388,1124,5,44
1389,1124,82,729
1390,1124,48,427
1391,1124,34,302
1392,1124,29,258
1393,1124,5,44
1394,1124,219,1948
1395,1124,68,604
1396,1124,82,729
1397,1124,3,26
1398,1124,34,302
1399,1124,0,0
1400,1124,20,177
1401,1124,12,106
1402,1124,205,1823
1403,1124,10,88
1404,1124,6,53
1405,1124,72,640
1406,1124,117,1040
1407,1124,0,0
1408,1124,35,311
1409,1124,19,169
1410,1124,16,142
1411,1124,15,133
1412,1124,15,133
1413,1124,0,0
1414,426,75,1760
1415,426,107,2511
1416,426,94,2206
1417,426,150,3521
1418,1076,603,5604
1419,1076,473,4395
1420,1076,9,83
1421,1076,38,353
1422,1076,24,223
1423,1076,31,288
1424,1076,19,176
1425,1076,16,148
1426,1076,69,641
1427,1076,169,1570
1428,1076,98,910
1429,910,147,1615
1430,910,236,2593
1431,910,208,2285
1432,910,319,3505
1433,1076,14,130
1434,1076,1,9
1435,1076,6,55
1436,1076,9,83
1437,1076,0,0
1438,1076,2,18
1439,1076,408,3791
1440,1076,43,399
1441,1076,7,65
1442,1076,108,1003
1443,1076,5,46
1444,1076,473,4395
1445,603,239,3963
1446,603,21,348
1447,603,32,530
1448,603,88,1459
1449,603,58,961
1450,603,38,630
1451,603,21,348
1452,603,16,265
1453,603,40,663
1454,603,50,829
1455,1076,40,371
1456,1076,1,9
1457,1076,6,55
1458,1076,9,83
1459,1076,0,0
1460,1076,2,18
1461,1076,387,3596
1462,1076,42,390
1463,1076,7,65
1464,1076,104,966
1465,1076,5,46
1466,1076,473,4395
1467,1527,1429,9358
1468,1527,1,6
1469,1527,5,32
1470,1527,6,39
1471,1527,7,45
1472,1527,8,52
1473,1527,4,26
1474,1527,6,39
1475,1527,15,98
1476,1527,25,163
1477,1527,12,78
1478,1527,9,58
1479,1527,1429,9358
1480,1527,28,183
1481,1527,3,19
1482,1527,2,13
1483,1527,9,58
1484,1527,2,13
1485,1527,3,19
1486,1527,2,13
1487,1527,14,91
1488,1527,16,104
1489,1527,15,98
1490,1527,4,26
1491,1527,0,0
1492,1527,0,0
1493,1527,0,0
1494,1527,0,0
1495,1527,0,0
1496,1527,1429,9358
1497,1527,11,72
1498,1527,11,72
1499,1527,39,255
1500,1527,37,242
