,indicators,geocd,values
0,1694,1638,9669
1,1694,56,330
2,1694,0,0
3,1694,24,141
4,1694,22,129
5,1694,26,153
6,1694,14,82
7,1694,25,147
8,1694,16,94
9,1694,20,118
10,1694,18,106
11,1694,18,106
12,1694,22,129
13,1694,20,118
14,1694,29,171
15,1694,19,112
16,1694,25,147
17,1694,23,135
18,1694,22,129
19,1694,27,159
20,1694,24,141
21,1694,16,94
22,1694,19,112
23,1694,22,129
24,1694,15,88
25,1694,25,147
26,1694,18,106
27,1694,27,159
28,1694,13,76
29,1694,16,94
30,1694,21,123
31,1694,22,129
32,1694,23,135
33,1694,14,82
34,1694,17,100
35,1694,12,70
36,1694,18,106
37,1694,20,118
38,1694,25,147
39,1694,28,165
40,1694,24,141
41,1694,35,206
42,1694,17,100
43,1694,33,194
44,1694,21,123
45,1694,20,118
46,1694,23,135
47,1694,19,112
48,1694,27,159
49,1694,21,123
50,1694,23,135
51,1694,20,118
52,1694,17,100
53,1694,29,171
54,1694,24,141
55,1694,19,112
56,1694,21,123
57,1694,15,88
58,1694,11,64
59,1694,22,129
60,1694,23,135
61,1694,19,112
62,1694,24,141
63,1694,16,94
64,1694,12,70
65,1694,23,135
66,1694,23,135
67,1694,17,100
68,1694,11,64
69,1694,16,94
70,1694,17,100
71,1694,8,47
72,1694,21,123
73,1694,14,82
74,1694,9,53
75,1694,19,112
76,1694,12,70
77,1694,11,64
78,1694,9,53
79,1694,8,47
80,1694,7,41
81,1694,9,53
82,1694,8,47
83,1694,13,76
84,1694,12,70
85,1694,9,53
86,1694,14,82
87,1694,13,76
88,1694,6,35
89,1694,13,76
90,1694,10,59
91,1694,8,47
92,1694,9,53
93,1694,11,64
94,1694,8,47
95,1694,4,23
96,1694,1,5
97,1694,5,29
98,1694,3,17
99,1694,3,17
100,1694,4,23
101,1694,1,5
102,1694,1,5
103,1694,4,23
104,1694,819,4834
105,1694,875,5165
106,14,5,3571
107,14,9,6428
108,1694,1647,9722
109,1694,39,230
110,1694,8,47
111,1295,654,5050
112,1295,474,3660
113,1295,166,1281
114,1295,14,108
115,1295,641,4949
116,1295,365,2818
117,1295,13,100
118,1295,36,277
119,1295,116,895
120,1295,111,857
121,1295,193,1490
122,1295,88,679
123,1295,105,810
124,1295,176,1359
125,1295,96,741
126,1295,61,471
127,1295,10,77
128,1295,9,69
129,1295,0,0
130,1295,461,3559
131,1295,219,1691
132,1295,76,586
133,1295,68,525
134,1295,76,586
135,1295,22,169
136,1295,190,1467
137,1295,51,393
138,1295,119,918
139,1295,20,154
140,1295,136,1050
141,1295,38,293
142,1295,97,749
143,1295,1,7
144,1295,139,1073
145,1295,83,640
146,1295,56,432
147,753,130,1726
148,753,51,677
149,753,30,398
150,753,49,650
151,753,296,3930
152,753,94,1248
153,753,61,810
154,753,141,1872
155,753,122,1620
156,753,51,677
157,753,59,783
158,753,12,159
159,753,205,2722
160,753,121,1606
161,753,83,1102
162,753,1,13
163,1638,317,1935
