,indicators,geocd,values
0,2068,1295,6262
1,2068,773,3737
2,2068,0,0
3,2068,15,72
4,2068,15,72
5,2068,14,67
6,2068,14,67
7,2068,13,62
8,2068,11,53
9,2068,16,77
10,2068,9,43
11,2068,16,77
12,2068,19,91
13,2068,19,91
14,2068,8,38
15,2068,21,101
16,2068,16,77
17,2068,18,87
18,2068,29,140
19,2068,55,265
20,2068,83,401
21,2068,120,580
22,2068,220,1063
23,2068,218,1054
24,2068,72,348
25,2068,19,91
26,2068,21,101
27,2068,20,96
28,2068,16,77
29,2068,12,58
30,2068,25,120
31,2068,16,77
32,2068,14,67
33,2068,15,72
34,2068,10,48
35,2068,8,38
36,2068,9,43
37,2068,5,24
38,2068,12,58
39,2068,11,53
40,2068,10,48
41,2068,12,58
42,2068,13,62
43,2068,13,62
44,2068,16,77
45,2068,18,87
46,2068,20,96
47,2068,27,130
48,2068,28,135
49,2068,21,101
50,2068,15,72
51,2068,24,116
52,2068,21,101
53,2068,21,101
54,2068,20,96
55,2068,25,120
56,2068,16,77
57,2068,21,101
58,2068,16,77
59,2068,13,62
60,2068,18,87
61,2068,16,77
62,2068,23,111
63,2068,17,82
64,2068,14,67
65,2068,18,87
66,2068,15,72
67,2068,11,53
68,2068,13,62
69,2068,11,53
70,2068,16,77
71,2068,11,53
72,2068,9,43
73,2068,13,62
74,2068,13,62
75,2068,19,91
76,2068,8,38
77,2068,12,58
78,2068,18,87
79,2068,15,72
80,2068,22,106
81,2068,15,72
82,2068,15,72
83,2068,15,72
84,2068,15,72
85,2068,12,58
86,2068,15,72
87,2068,11,53
88,2068,8,38
89,2068,8,38
90,2068,10,48
91,2068,6,29
92,2068,5,24
93,2068,4,19
94,2068,3,14
95,2068,4,19
96,2068,1,4
97,2068,3,14
98,2068,1,4
99,2068,0,0
100,2068,0,0
101,2068,1,4
102,2068,0,0
103,2068,0,0
104,2068,1305,6310
105,2068,763,3689
106,32,23,7187
107,32,9,2812
108,2068,1895,9163
109,2068,164,793
110,2068,9,43
111,1060,622,5867
112,1060,492,4641
113,1060,116,1094
114,1060,14,132
115,1060,438,4132
116,1060,243,2292
117,1060,7,66
118,1060,21,198
119,1060,83,783
120,1060,84,792
121,1060,148,1396
122,1060,62,584
123,1060,86,811
124,1060,128,1207
125,1060,67,632
126,1060,46,433
127,1060,12,113
128,1060,3,28
129,1060,0,0
130,1060,361,3405
131,1060,179,1688
132,1060,38,358
133,1060,63,594
134,1060,50,471
135,1060,31,292
136,1060,160,1509
137,1060,22,207
138,1060,123,1160
139,1060,15,141
140,1060,119,1122
141,1060,23,216
142,1060,96,905
143,1060,0,0
144,1060,144,1358
145,1060,57,537
146,1060,87,820
147,545,67,1229
148,545,11,201
149,545,16,293
150,545,40,733
151,545,200,3669
152,545,29,532
153,545,62,1137
154,545,109,2000
155,545,96,1761
156,545,22,403
157,545,66,1211
158,545,8,146
159,545,182,3339
160,545,80,1467
161,545,102,1871
162,545,0,0
163,1295,142,1096
164,1295,80,617
165,1295,62,478
166,1295,1026,7922
167,1295,122,942
168,1295,540,4169
169,1295,134,1034
170,1295,97,749
171,1295,195,1505
172,1295,114,880
173,1295,4,30
174,1295,4,30
175,1295,0,0
176,1295,0,0
177,1295,0,0
178,1295,165,1274
179,1295,58,447
180,1295,41,316
181,1295,46,355
182,1295,20,154
183,1295,195,1505
184,1295,46,355
185,1295,85,656
186,1295,64,494
187,1295,127,980
188,1295,31,239
189,1295,39,301
190,1295,0,0
191,1295,3,23
192,1295,54,416
193,545,142,2605
194,545,80,1467
195,545,62,1137
196,545,369,6770
197,545,61,1119
198,545,173,3174
199,545,67,1229
200,545,29,532
201,545,43,788
202,545,34,623
203,545,2,36
204,545,2,36
205,545,0,0
206,545,0,0
207,545,0,0
208,545,57,1045
209,545,29,532
210,545,12,220
211,545,11,201
212,545,5,91
213,545,76,1394
214,545,20,366
215,545,26,477
216,545,30,550
217,545,34,623
218,545,8,146
219,545,8,146
220,545,0,0
221,545,1,18
222,545,17,311
223,1295,142,1096
224,1295,80,617
225,1295,62,478
226,1295,1153,8903
227,1295,96,741
228,1295,194,1498
229,1295,230,1776
230,1295,190,1467
231,1295,50,386
232,1295,140,1081
233,1295,253,1953
234,545,142,2605
235,545,80,1467
236,545,62,1137
237,545,403,7394
238,545,35,642
239,545,97,1779
240,545,65,1192
241,545,95,1743
242,545,9,165
243,545,28,513
244,545,74,1357
245,545,142,2605
246,545,75,1376
247,545,169,3100
248,545,0,0
249,545,2,36
250,545,24,440
251,545,38,697
252,545,53,972
253,545,35,642
254,545,0,0
255,545,7,128
256,757,102,1347
257,757,655,8652
258,402,249,6194
259,402,20,497
260,402,12,298
261,402,34,845
262,402,23,572
263,402,30,746
264,402,14,348
265,402,9,223
266,402,10,248
267,402,1,24
268,402,278,6915
269,545,196,3596
270,545,185,3394
271,545,136,2495
272,545,26,477
273,545,2,36
274,2068,1594,7707
275,2068,10,48
276,2068,18,87
277,2068,33,159
278,2068,60,290
279,2068,16,77
280,2068,11,53
281,2068,29,140
282,2068,19,91
283,2068,13,62
284,2068,28,135
285,2068,3,14
286,2068,24,116
287,2068,91,440
288,2068,70,338
289,2068,19,91
290,2068,14,67
291,2068,16,77
292,2068,1655,8002
293,2068,116,560
294,2068,87,420
295,2068,180,870
296,2068,30,145
297,545,142,2605
298,545,370,6788
299,545,9,165
300,545,22,403
301,545,2,36
302,2068,1925,9308
303,2068,1876,9071
304,2068,1836,8878
305,2068,4,19
306,2068,24,116
307,2068,12,58
308,2068,0,0
309,2068,0,0
310,2068,0,0
311,2068,0,0
312,2068,0,0
313,2068,0,0
314,2068,11,53
315,2068,38,183
316,2068,58,280
317,2068,1,4
318,2068,28,135
319,2068,0,0
320,2068,15,72
321,2068,13,62
322,2068,27,130
323,2068,1,4
324,2068,8,38
325,2068,6,29
326,2068,3,14
327,2068,9,43
328,2068,2,9
329,2068,52,251
330,2068,7,33
331,2068,1,4
332,2068,6,29
333,2068,3,14
334,2068,0,0
335,2068,3,14
336,2068,0,0
337,2068,37,178
338,2068,4,19
339,2068,16,77
340,2068,3,14
341,2068,2,9
342,2068,12,58
343,2068,5,24
344,2068,0,0
345,2068,5,24
346,2068,0,0
347,2068,29,140
348,2068,11,53
349,2068,8,38
350,2068,3,14
351,2068,0,0
352,2068,2,9
353,2068,16,77
354,2068,13,62
355,2068,3,14
356,2068,4,19
357,2068,0,0
358,2068,4,19
359,2068,2,9
360,2068,2,9
361,2068,0,0
362,2068,0,0
363,2024,1958,9673
364,2024,0,0
365,2024,0,0
366,2024,0,0
367,2024,0,0
368,2024,0,0
369,2024,0,0
370,2024,0,0
371,2024,0,0
372,2024,0,0
373,2024,4,19
374,2024,3,14
375,2024,0,0
376,2024,11,54
377,2024,0,0
378,2024,0,0
379,2024,2,9
380,2024,3,14
381,2024,0,0
382,2024,2,9
383,2024,2,9
384,2024,0,0
385,2024,0,0
386,2024,0,0
387,2024,0,0
388,2024,1,4
389,2024,1,4
390,2024,0,0
391,2024,0,0
392,2024,0,0
393,2024,0,0
394,2024,0,0
395,2024,0,0
396,2024,2,9
397,2024,2,9
398,2024,0,0
399,2024,0,0
400,2024,0,0
401,2024,0,0
402,2024,0,0
403,2024,0,0
404,2024,0,0
405,2024,1,4
406,2024,3,14
407,2024,7,34
408,2024,9,44
409,2024,0,0
410,2024,0,0
411,2024,4,19
412,2024,5,24
413,2024,0,0
414,2024,13,64
415,2024,1,4
416,2024,0,0
417,2024,3,14
418,2024,0,0
419,2024,5,24
420,2024,0,0
421,2024,0,0
422,2024,0,0
423,2024,0,0
424,2024,0,0
425,2024,1,4
426,2024,3,14
427,2024,0,0
428,2024,6,29
429,2024,0,0
430,2024,0,0
431,2024,2,9
432,2024,0,0
433,2024,0,0
434,2024,2,9
435,2024,1,4
436,2024,0,0
437,2024,0,0
438,2024,1,4
439,2024,0,0
440,2024,0,0
441,2024,1,4
442,2024,0,0
443,2024,1,4
444,2024,2,9
445,2024,0,0
446,2024,0,0
447,2024,2,9
448,2024,0,0
449,2024,0,0
450,2024,0,0
451,2024,0,0
452,2024,0,0
453,2024,0,0
454,2024,0,0
455,2024,0,0
456,2024,0,0
457,2024,0,0
458,2024,0,0
459,2024,0,0
460,2024,2,9
461,2024,2,9
462,2024,1,4
463,2024,0,0
464,2024,1,4
465,2024,1958,9673
466,2024,25,123
467,2024,29,143
468,2024,9,44
469,2024,3,14
470,2068,1197,5788
471,2068,6,29
472,2068,7,33
473,2068,2,9
474,2068,167,807
475,2068,18,87
476,2068,12,58
477,2068,528,2553
478,2068,131,633
479,2068,1197,5788
480,2068,6,29
481,2068,7,33
482,2068,2,9
483,2068,167,807
484,2068,18,87
485,2068,12,58
486,2068,0,0
487,2068,0,0
488,2068,0,0
489,2068,0,0
490,2068,0,0
491,2068,0,0
492,2068,0,0
493,2068,0,0
494,2068,0,0
495,2068,0,0
496,2068,0,0
497,2068,0,0
498,2068,0,0
499,2068,0,0
500,2068,0,0
501,2068,0,0
502,2068,0,0
503,2068,0,0
504,2068,0,0
505,2068,2,9
506,2068,0,0
507,2068,1,4
508,2068,4,19
509,2068,0,0
510,2068,0,0
511,2068,0,0
512,2068,0,0
513,2068,0,0
514,2068,0,0
515,2068,3,14
516,2068,0,0
517,2068,0,0
518,2068,0,0
519,2068,0,0
520,2068,0,0
521,2068,0,0
522,2068,0,0
523,2068,1,4
524,2068,0,0
525,2068,1,4
526,2068,0,0
527,2068,528,2553
528,2068,523,2529
529,2068,0,0
530,2068,1,4
531,2068,0,0
532,2068,0,0
533,2068,0,0
534,2068,4,19
535,2068,0,0
536,2068,131,633
537,2068,1594,7707
538,2068,10,48
539,2068,18,87
540,2068,0,0
541,2068,0,0
542,2068,0,0
543,2068,0,0
544,2068,1,4
545,2068,5,24
546,2068,0,0
547,2068,0,0
548,2068,0,0
549,2068,0,0
550,2068,0,0
551,2068,0,0
552,2068,0,0
553,2068,0,0
554,2068,0,0
555,2068,1,4
556,2068,0,0
557,2068,4,19
558,2068,0,0
559,2068,2,9
560,2068,2,9
561,2068,0,0
562,2068,0,0
563,2068,0,0
564,2068,0,0
565,2068,0,0
566,2068,2,9
567,2068,0,0
568,2068,0,0
569,2068,0,0
570,2068,0,0
571,2068,0,0
572,2068,0,0
573,2068,0,0
574,2068,0,0
575,2068,0,0
576,2068,0,0
577,2068,2,9
578,2068,0,0
579,2068,2,9
580,2068,0,0
581,2068,2,9
582,2068,0,0
583,2068,0,0
584,2068,0,0
585,2068,0,0
586,2068,0,0
587,2068,0,0
588,2068,0,0
589,2068,2,9
590,2068,2,9
591,2068,0,0
592,2068,0,0
593,2068,0,0
594,2068,0,0
595,2068,6,29
596,2068,60,290
597,2068,16,77
598,2068,11,53
599,2068,0,0
600,2068,0,0
601,2068,0,0
602,2068,0,0
603,2068,0,0
604,2068,0,0
605,2068,0,0
606,2068,0,0
607,2068,1,4
608,2068,0,0
609,2068,0,0
610,2068,0,0
611,2068,0,0
612,2068,0,0
613,2068,0,0
614,2068,0,0
615,2068,0,0
616,2068,0,0
617,2068,0,0
618,2068,0,0
619,2068,0,0
620,2068,0,0
621,2068,0,0
622,2068,0,0
623,2068,0,0
624,2068,0,0
625,2068,0,0
626,2068,0,0
627,2068,0,0
628,2068,2,9
629,2068,0,0
630,2068,0,0
631,2068,0,0
632,2068,0,0
633,2068,0,0
634,2068,1,4
635,2068,0,0
636,2068,0,0
637,2068,0,0
638,2068,0,0
639,2068,0,0
640,2068,1,4
641,2068,0,0
642,2068,0,0
643,2068,0,0
644,2068,0,0
645,2068,1,4
646,2068,0,0
647,2068,0,0
648,2068,0,0
649,2068,0,0
650,2068,0,0
651,2068,0,0
652,2068,0,0
653,2068,0,0
654,2068,0,0
655,2068,0,0
656,2068,1,4
657,2068,0,0
658,2068,0,0
659,2068,0,0
660,2068,0,0
661,2068,0,0
662,2068,0,0
663,2068,0,0
664,2068,0,0
665,2068,0,0
666,2068,22,106
667,2068,19,91
668,2068,13,62
669,2068,28,135
670,2068,3,14
671,2068,9,43
672,2068,1,4
673,2068,0,0
674,2068,0,0
675,2068,0,0
676,2068,0,0
677,2068,0,0
678,2068,0,0
679,2068,0,0
680,2068,0,0
681,2068,0,0
682,2068,1,4
683,2068,0,0
684,2068,0,0
685,2068,0,0
686,2068,0,0
687,2068,0,0
688,2068,0,0
689,2068,0,0
690,2068,4,19
691,2068,2,9
692,2068,0,0
693,2068,0,0
694,2068,1,4
