,indicators,geocd,values
0,1461,1459,9986
1,1461,2,13
2,1461,0,0
3,1461,25,171
4,1461,30,205
5,1461,29,198
6,1461,38,260
7,1461,26,177
8,1461,20,136
9,1461,16,109
10,1461,15,102
11,1461,20,136
12,1461,19,130
13,1461,12,82
14,1461,13,88
15,1461,18,123
16,1461,19,130
17,1461,20,136
18,1461,16,109
19,1461,26,177
20,1461,22,150
21,1461,15,102
22,1461,9,61
23,1461,9,61
24,1461,15,102
25,1461,20,136
26,1461,22,150
27,1461,21,143
28,1461,25,171
29,1461,40,273
30,1461,31,212
31,1461,33,225
32,1461,23,157
33,1461,32,219
34,1461,15,102
35,1461,18,123
36,1461,20,136
37,1461,17,116
38,1461,24,164
39,1461,18,123
40,1461,25,171
41,1461,21,143
42,1461,28,191
43,1461,20,136
44,1461,17,116
45,1461,28,191
46,1461,20,136
47,1461,27,184
48,1461,17,116
49,1461,25,171
50,1461,20,136
51,1461,19,130
52,1461,23,157
53,1461,20,136
54,1461,16,109
55,1461,13,88
56,1461,21,143
57,1461,22,150
58,1461,15,102
59,1461,20,136
60,1461,14,95
61,1461,16,109
62,1461,9,61
63,1461,8,54
64,1461,9,61
65,1461,13,88
66,1461,12,82
67,1461,14,95
68,1461,11,75
69,1461,9,61
70,1461,8,54
71,1461,8,54
72,1461,9,61
73,1461,5,34
74,1461,7,47
75,1461,11,75
76,1461,11,75
77,1461,7,47
78,1461,9,61
79,1461,8,54
80,1461,11,75
81,1461,5,34
82,1461,5,34
83,1461,4,27
84,1461,7,47
85,1461,2,13
86,1461,5,34
87,1461,2,13
88,1461,2,13
89,1461,2,13
90,1461,2,13
91,1461,3,20
92,1461,2,13
93,1461,0,0
94,1461,0,0
95,1461,0,0
96,1461,1,6
97,1461,0,0
98,1461,2,13
99,1461,0,0
100,1461,0,0
101,1461,0,0
102,1461,0,0
103,1461,0,0
104,1461,721,4934
105,1461,740,5065
106,12,5,4166
107,12,7,5833
108,1461,1415,9685
109,1461,32,219
110,1461,14,95
111,1123,600,5342
112,1123,434,3864
113,1123,160,1424
114,1123,6,53
115,1123,523,4657
116,1123,330,2938
117,1123,17,151
118,1123,24,213
119,1123,93,828
120,1123,59,525
121,1123,159,1415
122,1123,48,427
123,1123,111,988
124,1123,254,2261
125,1123,120,1068
126,1123,101,899
127,1123,25,222
128,1123,5,44
129,1123,3,26
130,1123,423,3766
131,1123,244,2172
132,1123,58,516
133,1123,51,454
134,1123,51,454
135,1123,19,169
136,1123,130,1157
137,1123,23,204
138,1123,97,863
139,1123,10,89
140,1123,86,765
141,1123,31,276
142,1123,53,471
143,1123,2,17
144,1123,71,632
145,1123,33,293
146,1123,38,338
147,615,155,2520
148,615,31,504
149,615,25,406
150,615,99,1609
151,615,268,4357
152,615,70,1138
153,615,87,1414
154,615,111,1804
155,615,77,1252
156,615,23,373
157,615,46,747
158,615,8,130
159,615,115,1869
160,615,64,1040
161,615,51,829
162,615,0,0
163,1459,188,1288
164,1459,64,438
165,1459,124,849
166,1459,1098,7525
167,1459,58,397
168,1459,555,3803
169,1459,132,904
170,1459,93,637
171,1459,241,1651
172,1459,89,610
173,1459,3,20
174,1459,0,0
175,1459,0,0
176,1459,0,0
177,1459,3,20
178,1459,230,1576
179,1459,44,301
180,1459,74,507
181,1459,97,664
182,1459,15,102
183,1459,252,1727
184,1459,81,555
185,1459,132,904
186,1459,39,267
187,1459,173,1185
188,1459,23,157
189,1459,32,219
190,1459,0,0
191,1459,2,13
192,1459,116,795
193,615,188,3056
194,615,64,1040
195,615,124,2016
196,615,375,6097
197,615,29,471
198,615,176,2861
199,615,66,1073
200,615,29,471
201,615,53,861
202,615,28,455
203,615,1,16
204,615,0,0
205,615,0,0
206,615,0,0
207,615,1,16
208,615,75,1219
209,615,22,357
210,615,24,390
211,615,24,390
212,615,5,81
213,615,94,1528
214,615,37,601
215,615,39,634
216,615,18,292
217,615,52,845
218,615,5,81
219,615,7,113
220,615,0,0
221,615,1,16
222,615,39,634
223,1459,188,1288
224,1459,64,438
225,1459,124,849
226,1459,1271,8711
227,1459,154,1055
228,1459,104,712
229,1459,338,2316
230,1459,208,1425
231,1459,83,568
232,1459,145,993
233,1459,239,1638
234,615,188,3056
235,615,64,1040
236,615,124,2016
237,615,427,6943
238,615,58,943
239,615,52,845
240,615,96,1560
241,615,104,1691
242,615,16,260
243,615,31,504
244,615,70,1138
245,615,188,3056
246,615,85,1382
247,615,132,2146
