,indicators,geocd,values
223,1191,206,1729
224,1191,79,663
225,1191,127,1066
226,1191,985,8270
227,1191,71,596
228,1191,146,1225
229,1191,218,1830
230,1191,238,1998
231,1191,47,394
232,1191,47,394
233,1191,218,1830
234,573,206,3595
235,573,79,1378
236,573,127,2216
237,573,367,6404
238,573,29,506
239,573,73,1273
240,573,65,1134
241,573,119,2076
242,573,9,157
243,573,10,174
244,573,62,1082
245,573,206,3595
246,573,65,1134
247,573,153,2670
248,573,0,0
249,573,2,34
250,573,30,523
251,573,48,837
252,573,39,680
253,573,24,418
254,573,0,0
255,573,6,104
256,780,161,2064
257,780,619,7935
258,363,229,6308
259,363,33,909
260,363,20,550
261,363,27,743
262,363,7,192
263,363,25,688
264,363,11,303
265,363,6,165
266,363,5,137
267,363,0,0
268,363,204,5619
269,573,256,4467
270,573,177,3089
271,573,105,1832
272,573,31,541
273,573,4,69
274,1203,1157,9617
275,1203,5,41
276,1203,0,0
277,1203,25,207
278,1203,1,8
279,1203,0,0
280,1203,3,24
281,1203,2,16
282,1203,0,0
283,1203,1,8
284,1203,3,24
285,1203,1,8
286,1203,5,41
287,1203,0,0
288,1203,0,0
289,1203,0,0
290,1203,0,0
291,1203,0,0
292,1203,1187,9866
293,1203,6,49
294,1203,10,83
295,1203,0,0
296,1203,0,0
297,573,206,3595
298,573,344,6003
299,573,5,87
300,573,18,314
301,573,0,0
302,1203,1184,9842
303,1203,1160,9642
304,1203,1140,9476
305,1203,4,33
306,1203,12,99
307,1203,4,33
308,1203,0,0
309,1203,0,0
310,1203,0,0
311,1203,0,0
312,1203,0,0
313,1203,0,0
314,1203,5,41
315,1203,19,157
316,1203,7,58
317,1203,0,0
318,1203,0,0
319,1203,0,0
320,1203,0,0
321,1203,0,0
322,1203,6,49
323,1203,1,8
324,1203,0,0
325,1203,5,41
326,1203,0,0
327,1203,0,0
328,1203,1,8
329,1203,9,74
330,1203,0,0
331,1203,0,0
332,1203,0,0
333,1203,1,8
334,1203,0,0
335,1203,1,8
336,1203,0,0
337,1203,2,16
338,1203,0,0
339,1203,0,0
340,1203,1,8
341,1203,1,8
342,1203,0,0
343,1203,6,49
344,1203,0,0
345,1203,6,49
346,1203,0,0
347,1203,2,16
348,1203,2,16
349,1203,1,8
350,1203,1,8
351,1203,0,0
352,1203,0,0
353,1203,0,0
354,1203,0,0
355,1203,0,0
356,1203,1,8
357,1203,0,0
358,1203,1,8
359,1203,1,8
360,1203,0,0
361,1203,0,0
362,1203,0,0
363,1163,1148,9871
364,1163,0,0
365,1163,0,0
366,1163,0,0
367,1163,0,0
368,1163,0,0
369,1163,0,0
370,1163,0,0
371,1163,0,0
372,1163,0,0
373,1163,0,0
374,1163,0,0
375,1163,0,0
376,1163,7,60
377,1163,0,0
378,1163,0,0
379,1163,2,17
380,1163,0,0
381,1163,4,34
382,1163,0,0
383,1163,0,0
384,1163,0,0
385,1163,0,0
386,1163,0,0
387,1163,0,0
388,1163,1,8
389,1163,0,0
390,1163,0,0
391,1163,0,0
392,1163,0,0
393,1163,0,0
394,1163,0,0
395,1163,0,0
396,1163,0,0
397,1163,0,0
398,1163,0,0
399,1163,0,0
400,1163,0,0
401,1163,0,0
402,1163,0,0
403,1163,0,0
404,1163,0,0
405,1163,0,0
406,1163,1,8
407,1163,0,0
408,1163,0,0
409,1163,0,0
410,1163,0,0
411,1163,0,0
412,1163,0,0
413,1163,0,0
414,1163,2,17
415,1163,1,8
416,1163,0,0
417,1163,0,0
418,1163,0,0
419,1163,0,0
420,1163,0,0
421,1163,0,0
422,1163,0,0
423,1163,0,0
424,1163,0,0
425,1163,1,8
426,1163,0,0
427,1163,0,0
428,1163,4,34
429,1163,0,0
430,1163,0,0
431,1163,0,0
432,1163,0,0
433,1163,0,0
434,1163,0,0
435,1163,3,25
436,1163,0,0
437,1163,0,0
438,1163,1,8
439,1163,0,0
440,1163,0,0
441,1163,0,0
442,1163,0,0
443,1163,0,0
444,1163,0,0
445,1163,0,0
446,1163,0,0
447,1163,0,0
448,1163,0,0
449,1163,0,0
450,1163,0,0
451,1163,0,0
452,1163,0,0
453,1163,0,0
454,1163,0,0
455,1163,0,0
456,1163,0,0
457,1163,0,0
458,1163,0,0
459,1163,0,0
460,1163,0,0
461,1163,1,8
462,1163,0,0
463,1163,0,0
464,1163,1,8
465,1163,1148,9871
466,1163,7,60
467,1163,7,60
468,1163,1,8
469,1163,0,0
470,1203,748,6217
471,1203,6,49
472,1203,0,0
473,1203,0,0
474,1203,4,33
475,1203,0,0
476,1203,11,91
477,1203,352,2926
478,1203,82,681
479,1203,748,6217
480,1203,6,49
481,1203,0,0
482,1203,0,0
483,1203,4,33
484,1203,0,0
485,1203,11,91
486,1203,0,0
487,1203,0,0
488,1203,0,0
489,1203,0,0
490,1203,0,0
491,1203,0,0
492,1203,0,0
493,1203,0,0
494,1203,0,0
495,1203,0,0
496,1203,0,0
497,1203,0,0
498,1203,0,0
499,1203,2,16
500,1203,0,0
501,1203,0,0
502,1203,0,0
503,1203,0,0
504,1203,0,0
505,1203,7,58
506,1203,0,0
507,1203,0,0
508,1203,0,0
509,1203,0,0
510,1203,0,0
511,1203,0,0
512,1203,0,0
513,1203,0,0
514,1203,0,0
515,1203,2,16
516,1203,0,0
517,1203,0,0
518,1203,0,0
519,1203,0,0
520,1203,0,0
521,1203,0,0
522,1203,0,0
523,1203,0,0
524,1203,0,0
525,1203,0,0
526,1203,0,0
527,1203,352,2926
528,1203,334,2776
529,1203,1,8
530,1203,0,0
531,1203,0,0
532,1203,1,8
533,1203,0,0
534,1203,16,133
535,1203,0,0
536,1203,82,681
537,1203,1157,9617
538,1203,5,41
539,1203,0,0
540,1203,0,0
541,1203,0,0
542,1203,0,0
543,1203,0,0
544,1203,1,8
545,1203,0,0
546,1203,0,0
547,1203,0,0
548,1203,0,0
549,1203,0,0
550,1203,0,0
551,1203,0,0
552,1203,2,16
553,1203,0,0
554,1203,0,0
555,1203,0,0
556,1203,0,0
557,1203,3,24
558,1203,0,0
559,1203,0,0
560,1203,0,0
561,1203,0,0
562,1203,0,0
563,1203,0,0
564,1203,0,0
565,1203,0,0
566,1203,0,0
567,1203,0,0
568,1203,0,0
569,1203,0,0
570,1203,0,0
571,1203,0,0
572,1203,0,0
573,1203,0,0
574,1203,0,0
575,1203,0,0
576,1203,1,8
577,1203,4,33
578,1203,0,0
579,1203,6,49
580,1203,0,0
581,1203,3,24
582,1203,0,0
583,1203,0,0
584,1203,0,0
585,1203,0,0
586,1203,0,0
587,1203,0,0
588,1203,0,0
589,1203,0,0
590,1203,0,0
591,1203,0,0
592,1203,0,0
593,1203,0,0
594,1203,0,0
595,1203,5,41
596,1203,1,8
597,1203,0,0
598,1203,3,24
599,1203,0,0
600,1203,0,0
601,1203,0,0
602,1203,0,0
603,1203,0,0
604,1203,0,0
605,1203,0,0
606,1203,0,0
607,1203,0,0
608,1203,0,0
609,1203,0,0
610,1203,0,0
611,1203,0,0
612,1203,0,0
613,1203,0,0
614,1203,0,0
615,1203,0,0
616,1203,0,0
617,1203,0,0
618,1203,0,0
619,1203,0,0
620,1203,0,0
621,1203,0,0
622,1203,0,0
623,1203,0,0
624,1203,0,0
625,1203,0,0
626,1203,0,0
627,1203,0,0
628,1203,0,0
629,1203,0,0
630,1203,0,0
631,1203,0,0
632,1203,0,0
633,1203,0,0
634,1203,0,0
635,1203,0,0
636,1203,0,0
637,1203,0,0
638,1203,0,0
639,1203,0,0
640,1203,0,0
641,1203,0,0
642,1203,0,0
643,1203,0,0
644,1203,0,0
645,1203,0,0
646,1203,0,0
647,1203,0,0
648,1203,0,0
649,1203,0,0
650,1203,0,0
651,1203,0,0
652,1203,0,0
653,1203,0,0
654,1203,0,0
655,1203,1,8
656,1203,0,0
657,1203,0,0
658,1203,0,0
659,1203,0,0
660,1203,0,0
661,1203,0,0
662,1203,0,0
663,1203,0,0
664,1203,0,0
665,1203,0,0
666,1203,1,8
667,1203,0,0
668,1203,1,8
669,1203,3,24
670,1203,1,8
671,1203,0,0
672,1203,0,0
673,1203,0,0
674,1203,1,8
675,1203,0,0
676,1203,0,0
677,1203,0,0
678,1203,0,0
679,1203,0,0
680,1203,0,0
681,1203,0,0
682,1203,0,0
683,1203,0,0
684,1203,0,0
685,1203,0,0
686,1203,0,0
687,1203,0,0
688,1203,0,0
689,1203,0,0
690,1203,0,0
691,1203,0,0
692,1203,0,0
693,1203,0,0
694,1203,0,0
695,1203,0,0
696,1203,0,0
697,1203,0,0
698,1203,1,8
699,1203,0,0
700,1203,0,0
701,1203,0,0
702,1203,0,0
703,1203,2,16
704,1203,1,8
705,1203,0,0
706,1203,0,0
707,1203,0,0
708,1203,0,0
709,1203,0,0
710,1203,0,0
711,1203,0,0
712,1203,0,0
713,1203,0,0
714,1203,0,0
715,1203,0,0
716,1203,0,0
717,1203,0,0
718,1203,0,0
719,1203,0,0
720,1203,0,0
721,1203,0,0
722,1203,0,0
723,1203,0,0
724,1203,0,0
725,1203,0,0
726,1203,0,0
727,1203,0,0
728,1203,0,0
729,1203,0,0
730,1203,0,0
731,1203,0,0
732,1203,0,0
733,1203,0,0
734,1203,0,0
735,1203,0,0
736,1203,0,0
737,1203,0,0
738,1203,0,0
739,1203,0,0
740,1203,0,0
741,1203,0,0
742,1203,0,0
743,1203,0,0
744,1203,0,0
745,1203,0,0
746,1203,0,0
747,1203,0,0
748,1203,0,0
749,1203,0,0
750,1203,0,0
751,1203,0,0
752,1203,0,0
753,1203,0,0
754,1203,0,0
755,1203,0,0
756,1203,0,0
757,1203,0,0
758,1203,0,0
759,1203,0,0
760,1203,0,0
761,1203,0,0
762,1203,0,0
763,1203,0,0
764,1203,0,0
765,1203,0,0
766,1203,0,0
767,1203,0,0
768,1203,0,0
769,1203,0,0
770,1203,0,0
771,1203,0,0
772,1203,0,0
773,1203,0,0
774,1203,0,0
775,1203,0,0
776,1203,0,0
777,1203,0,0
778,1203,0,0
779,1203,0,0
780,1203,0,0
781,1203,0,0
782,1203,0,0
783,1203,0,0
784,1203,0,0
785,1203,0,0
786,1203,0,0
787,1203,1060,8811
788,1203,91,756
789,1203,14,116
790,1203,38,315
791,1203,505,4197
792,1203,443,3682
793,1203,182,1512
794,1203,59,490
795,1203,14,116
796,1203,136,1130
797,1203,112,931
798,1203,955,7938
799,1191,1191,10000
800,1191,1077,9042
801,1191,188,1578
802,1191,253,2124
803,1191,636,5340
804,1191,112,940
805,1191,73,612
806,1191,12,100
807,1191,27,226
808,1191,2,16
809,1191,0,0
810,573,573,10000
811,573,488,8516
812,573,73,1273
813,573,111,1937
814,573,304,5305
815,573,83,1448
816,573,57,994
817,573,9,157
818,573,17,296
819,573,2,34
820,573,0,0
821,1191,881,7397
822,1191,380,3190
823,1191,501,4206
824,1191,0,0
825,1191,67,562
826,1191,11,92
827,1191,56,470
828,1191,233,1956
829,1191,215,1805
830,1191,2,16
831,1191,15,125
832,1191,1,8
833,1191,10,83
834,157,108,6878
835,157,0,0
836,157,2,127
837,157,33,2101
838,157,10,636
839,157,4,254
840,573,396,6910
841,573,196,3420
842,573,200,3490
843,573,0,0
844,573,49,855
845,573,6,104
846,573,43,750
847,573,119,2076
848,573,106,1849
849,573,2,34
850,573,10,174
851,573,1,17
852,573,9,157
853,573,206,3595
854,573,209,3647
855,573,92,1605
856,573,46,802
857,573,13,226
858,573,7,122
859,573,0,0
860,573,0,0
861,573,4,69
862,573,16,279
863,573,72,1256
864,573,146,2547
865,573,135,2356
866,573,86,1500
867,573,65,1134
868,573,27,471
869,573,22,383
870,573,264,4607
871,573,155,2705
872,573,117,2041
873,573,28,488
874,573,9,157
875,573,444,7748
876,573,120,2094
877,573,6,104
878,573,3,52
879,1191,744,6246
880,1191,409,3434
881,1191,28,235
882,1191,10,83
883,573,0,0
884,573,84,1465
885,573,201,3507
886,573,190,3315
887,573,82,1431
888,573,16,279
889,573,193,3368
890,573,205,3577
891,573,161,2809
892,573,12,209
893,573,2,34
894,573,170,2966
895,573,309,5392
896,573,63,1099
897,573,31,541
898,1191,202,1696
899,1191,654,5491
900,1191,224,1880
901,1191,111,931
902,573,31,541
903,573,463,8080
904,573,30,523
905,573,6,104
906,573,6,104
907,573,4,69
908,573,33,575
909,573,147,2565
910,573,231,4031
911,573,161,2809
912,573,26,453
913,573,8,139
914,605,573,9471
915,605,32,528
916,605,605,10000
917,605,0,0
918,12,11,9166
919,12,1,833
920,12,0,0
921,2,1,5000
922,2,0,0
923,2,0,0
924,2,0,0
925,2,0,0
926,2,0,0
927,2,0,0
928,2,0,0
929,2,0,0
930,2,0,0
931,2,0,0
932,2,0,0
933,2,0,0
934,2,1,5000
935,2,0,0
936,2,1,5000
937,2,0,0
938,2,0,0
939,2,0,0
940,2,0,0
941,2,1,5000
942,2,0,0
943,2,0,0
944,2,0,0
945,2,0,0
946,2,0,0
947,2,0,0
948,2,0,0
949,2,0,0
950,2,0,0
951,2,0,0
952,2,0,0
953,2,0,0
954,12,11,9166
955,12,0,0
956,12,0,0
957,12,0,0
958,12,0,0
959,12,0,0
960,12,0,0
961,12,0,0
962,12,0,0
963,12,0,0
964,12,0,0
965,12,0,0
966,12,0,0
967,12,11,9166
968,12,0,0
969,12,11,9166
970,12,0,0
971,12,0,0
972,12,0,0
973,12,0,0
974,12,1,833
975,12,0,0
976,12,0,0
977,12,0,0
978,12,0,0
979,12,0,0
980,12,0,0
981,12,0,0
982,12,0,0
983,12,0,0
984,12,0,0
985,12,0,0
986,12,0,0
987,1030,215,2087
988,1030,132,1281
989,1030,185,1796
990,1030,61,592
991,1030,128,1242
992,1030,273,2650
993,1030,36,349
994,1030,1030,10000
995,1030,215,2087
996,1030,373,3621
997,1030,134,1300
998,1030,383,3718
999,1030,231,2242
1000,1030,104,1009
1001,1030,182,1766
1002,1030,138,1339
1003,1030,157,1524
1004,1030,64,621
1005,1030,146,1417
1006,1030,194,1883
1007,1030,19,184
1008,931,664,7132
1009,931,90,966
1010,931,392,4210
1011,931,2,21
1012,931,24,257
1013,931,31,332
1014,931,62,665
1015,931,36,386
1016,931,27,290
1017,931,267,2867
1018,931,147,1578
1019,931,34,365
1020,931,26,279
1021,931,51,547
1022,931,9,96
1023,573,384,6701
1024,573,38,663
1025,573,244,4258
1026,573,1,17
1027,573,17,296
1028,573,17,296
1029,573,48,837
1030,573,16,279
1031,573,3,52
1032,573,189,3298
1033,573,155,2705
1034,573,2,34
1035,573,7,122
1036,573,18,314
1037,573,7,122
1038,60,22,3666
1039,60,5,833
1040,60,33,5500
1041,623,141,2263
1042,623,42,674
1043,623,99,1589
1044,623,482,7736
1045,623,403,6468
1046,623,79,1268
1047,623,4,64
1048,623,0,0
1049,623,88,1412
1050,623,13,208
1051,623,12,192
1052,623,5,80
1053,623,11,176
1054,623,11,176
1055,623,14,224
1056,623,22,353
1057,623,1,16
1058,623,8,128
1059,623,49,786
1060,623,116,1861
1061,623,26,417
1062,623,16,256
1063,623,13,208
1064,623,11,176
1065,623,12,192
1066,623,41,658
1067,623,27,433
1068,623,37,593
1069,623,56,898
1070,623,74,1187
1071,623,44,706
1072,623,0,0
1073,623,0,0
1074,623,68,1091
1075,623,47,754
1076,623,2,32
1077,623,13,208
1078,623,7,112
1079,623,1,16
1080,623,6,96
1081,623,1,16
1082,623,4,64
1083,623,13,208
1084,623,21,337
1085,623,0,0
1086,623,3,48
1087,623,6,96
1088,623,12,192
1089,623,92,1476
1090,623,18,288
1091,623,2,32
1092,623,8,128
1093,623,8,128
1094,623,0,0
1095,623,0,0
1096,623,23,369
1097,623,1,16
1098,623,3,48
1099,623,19,304
1100,623,29,465
1101,623,29,465
1102,623,22,353
1103,623,1,16
1104,623,6,96
1105,623,6,96
1106,623,5,80
1107,623,0,0
1108,623,2,32
1109,623,2,32
1110,623,79,1268
1111,623,14,224
1112,623,4,64
1113,623,4,64
1114,623,6,96
1115,623,6,96
1116,623,3,48
1117,623,3,48
1118,623,13,208
1119,623,13,208
1120,623,14,224
1121,623,4,64
1122,623,3,48
1123,623,7,112
1124,623,32,513
1125,623,0,0
1126,623,0,0
1127,623,7,112
1128,623,15,240
1129,623,0,0
1130,623,10,160
1131,623,57,914
1132,623,47,754
1133,623,6,96
1134,623,12,192
1135,623,5,80
1136,623,22,353
1137,623,2,32
1138,623,10,160
1139,623,10,160
1140,623,91,1460
1141,623,6,96
1142,623,6,96
1143,623,30,481
1144,623,4,64
1145,623,8,128
1146,623,9,144
1147,623,8,128
1148,623,1,16
1149,623,40,642
1150,623,34,545
1151,623,4,64
1152,623,2,32
1153,623,15,240
1154,623,4,64
1155,623,1,16
1156,623,9,144
1157,623,1,16
1158,623,68,1091
1159,623,43,690
1160,623,15,240
1161,623,3,48
1162,623,25,401
1163,623,25,401
1164,623,5,80
1165,623,16,256
1166,623,3,48
1167,623,1,16
1168,623,50,802
1169,623,37,593
1170,623,31,497
1171,623,1,16
1172,623,5,80
1173,623,13,208
1174,623,13,208
1175,623,0,0
1176,623,60,963
1177,623,32,513
1178,623,11,176
1179,623,10,160
1180,623,8,128
1181,623,3,48
1182,623,28,449
1183,623,24,385
1184,623,1,16
1185,623,3,48
1186,623,58,930
1187,623,15,240
1188,623,4,64
1189,623,3,48
1190,623,8,128
1191,623,43,690
1192,623,3,48
1193,623,16,256
1194,623,6,96
1195,623,1,16
1196,623,8,128
1197,623,9,144
1198,931,78,837
1199,931,23,247
1200,931,0,0
1201,931,23,247
1202,931,55,590
1203,931,26,279
1204,931,22,236
1205,931,7,75
1206,931,0,0
1207,931,186,1997
1208,931,119,1278
1209,931,98,1052
1210,931,10,107
1211,931,9,96
1212,931,2,21
1213,931,45,483
1214,931,22,236
1215,931,120,1288
1216,931,66,708
1217,931,43,461
1218,931,10,107
1219,931,1,10
1220,931,126,1353
1221,931,34,365
1222,931,31,332
1223,931,3,32
1224,931,92,988
1225,931,89,955
1226,931,3,32
1227,931,78,837
1228,931,44,472
1229,931,34,365
1230,931,27,290
1231,931,7,75
1232,931,120,1288
1233,931,28,300
1234,931,49,526
1235,931,7,75
1236,931,21,225
1237,931,2,21
1238,931,11,118
1239,931,2,21
1240,931,128,1374
1241,931,11,118
1242,931,16,171
1243,931,60,644
1244,931,39,418
1245,931,2,21
1246,931,35,375
1247,931,23,247
1248,931,12,128
1249,931,60,644
1250,931,60,644
1251,931,0,0
1252,982,139,1415
1253,982,36,366
1254,982,0,0
1255,982,36,366
1256,982,103,1048
1257,982,52,529
1258,982,36,366
1259,982,15,152
1260,982,0,0
1261,982,202,2057
1262,982,103,1048
1263,982,87,885
1264,982,5,50
1265,982,11,112
1266,982,0,0
1267,982,78,794
1268,982,21,213
1269,982,87,885
1270,982,37,376
1271,982,42,427
1272,982,8,81
1273,982,0,0
1274,982,173,1761
1275,982,43,437
1276,982,38,386
1277,982,5,50
1278,982,130,1323
1279,982,123,1252
1280,982,7,71
1281,982,87,885
1282,982,38,386
1283,982,49,498
1284,982,32,325
1285,982,17,173
1286,982,132,1344
1287,982,28,285
1288,982,67,682
1289,982,9,91
1290,982,21,213
1291,982,0,0
1292,982,7,71
1293,982,0,0
1294,982,141,1435
1295,982,18,183
1296,982,14,142
1297,982,65,661
1298,982,39,397
1299,982,5,50
1300,982,13,132
1301,982,2,20
1302,982,11,112
1303,982,8,81
1304,982,8,81
1305,982,0,0
1306,1191,156,1309
1307,1191,47,394
1308,1191,0,0
1309,1191,47,394
1310,1191,109,915
1311,1191,57,478
1312,1191,36,302
1313,1191,16,134
1314,1191,0,0
1315,1191,241,2023
1316,1191,128,1074
1317,1191,110,923
1318,1191,5,41
1319,1191,13,109
1320,1191,0,0
1321,1191,87,730
1322,1191,26,218
1323,1191,103,864
1324,1191,48,403
1325,1191,47,394
1326,1191,8,67
1327,1191,0,0
1328,1191,200,1679
1329,1191,54,453
1330,1191,49,411
1331,1191,5,41
1332,1191,146,1225
1333,1191,139,1167
1334,1191,7,58
1335,1191,112,940
1336,1191,48,403
1337,1191,64,537
1338,1191,47,394
1339,1191,17,142
1340,1191,152,1276
1341,1191,30,251
1342,1191,74,621
1343,1191,12,100
1344,1191,27,226
1345,1191,0,0
1346,1191,9,75
1347,1191,0,0
1348,1191,202,1696
1349,1191,19,159
1350,1191,31,260
1351,1191,94,789
1352,1191,53,445
1353,1191,5,41
1354,1191,16,134
1355,1191,5,41
1356,1191,11,92
1357,1191,9,75
1358,1191,9,75
1359,1191,0,0
1360,946,136,1437
1361,946,33,348
1362,946,0,0
1363,946,33,348
1364,946,103,1088
1365,946,52,549
1366,946,36,380
1367,946,15,158
1368,946,0,0
1369,946,196,2071
1370,946,102,1078
1371,946,86,909
1372,946,5,52
1373,946,11,116
1374,946,0,0
1375,946,75,792
1376,946,19,200
1377,946,87,919
1378,946,38,401
1379,946,41,433
1380,946,8,84
1381,946,0,0
1382,946,164,1733
1383,946,39,412
1384,946,34,359
1385,946,5,52
1386,946,125,1321
1387,946,118,1247
1388,946,7,73
1389,946,83,877
1390,946,34,359
1391,946,49,517
1392,946,32,338
1393,946,17,179
1394,946,127,1342
1395,946,28,295
1396,946,65,687
1397,946,8,84
1398,946,19,200
1399,946,0,0
1400,946,7,73
1401,946,0,0
1402,946,132,1395
1403,946,16,169
1404,946,13,137
1405,946,61,644
1406,946,37,391
1407,946,5,52
1408,946,13,137
1409,946,2,21
1410,946,11,116
1411,946,8,84
1412,946,8,84
1413,946,0,0
1414,416,90,2163
1415,416,108,2596
1416,416,124,2980
1417,416,94,2259
1418,931,623,6691
1419,931,308,3308
1420,931,8,85
1421,931,50,537
1422,931,22,236
1423,931,24,257
1424,931,23,247
1425,931,12,128
1426,931,48,515
1427,931,73,784
1428,931,48,515
1429,809,186,2299
1430,809,185,2286
1431,809,258,3189
1432,809,180,2224
1433,931,33,354
1434,931,0,0
1435,931,4,42
1436,931,53,569
1437,931,2,21
1438,931,3,32
1439,931,446,4790
1440,931,33,354
1441,931,7,75
1442,931,38,408
1443,931,4,42
1444,931,308,3308
1445,623,75,1203
1446,623,113,1813
1447,623,69,1107
1448,623,157,2520
1449,623,53,850
1450,623,17,272
1451,623,7,112
1452,623,11,176
1453,623,58,930
1454,623,63,1011
1455,931,58,622
1456,931,0,0
1457,931,4,42
1458,931,53,569
1459,931,2,21
1460,931,3,32
1461,931,427,4586
1462,931,32,343
1463,931,7,75
1464,931,33,354
1465,931,4,42
1466,931,308,3308
1467,1203,1160,9642
1468,1203,1,8
1469,1203,3,24
1470,1203,7,58
1471,1203,2,16
1472,1203,1,8
1473,1203,2,16
1474,1203,12,99
1475,1203,5,41
1476,1203,4,33
1477,1203,4,33
1478,1203,2,16
1479,1203,1160,9642
1480,1203,10,83
1481,1203,3,24
1482,1203,1,8
1483,1203,0,0
1484,1203,1,8
1485,1203,1,8
1486,1203,3,24
1487,1203,7,58
1488,1203,5,41
1489,1203,7,58
1490,1203,5,41
1491,1203,0,0
1492,1203,0,0
1493,1203,0,0
1494,1203,0,0
1495,1203,0,0
1496,1203,1160,9642
1497,1203,2,16
1498,1203,5,41
1499,1203,7,58
1500,1203,29,241
