,indicators,geocd,values
0,1621,1616,9969
1,1621,5,30
2,1621,1,6
3,1621,26,160
4,1621,21,129
5,1621,20,123
6,1621,11,67
7,1621,23,141
8,1621,24,148
9,1621,17,104
10,1621,17,104
11,1621,21,129
12,1621,16,98
13,1621,7,43
14,1621,17,104
15,1621,25,154
16,1621,22,135
17,1621,10,61
18,1621,16,98
19,1621,22,135
20,1621,18,111
21,1621,21,129
22,1621,13,80
23,1621,18,111
24,1621,20,123
25,1621,19,117
26,1621,14,86
27,1621,20,123
28,1621,19,117
29,1621,17,104
30,1621,14,86
31,1621,15,92
32,1621,20,123
33,1621,31,191
34,1621,23,141
35,1621,21,129
36,1621,19,117
37,1621,29,178
38,1621,21,129
39,1621,43,265
40,1621,32,197
41,1621,34,209
42,1621,28,172
43,1621,16,98
44,1621,22,135
45,1621,34,209
46,1621,28,172
47,1621,24,148
48,1621,35,215
49,1621,23,141
50,1621,20,123
51,1621,30,185
52,1621,18,111
53,1621,30,185
54,1621,25,154
55,1621,21,129
56,1621,26,160
57,1621,27,166
58,1621,23,141
59,1621,22,135
60,1621,17,104
61,1621,18,111
62,1621,21,129
63,1621,19,117
64,1621,15,92
65,1621,25,154
66,1621,19,117
67,1621,20,123
68,1621,14,86
69,1621,21,129
70,1621,15,92
71,1621,19,117
72,1621,13,80
73,1621,11,67
74,1621,8,49
75,1621,10,61
76,1621,6,37
77,1621,12,74
78,1621,9,55
79,1621,8,49
80,1621,7,43
81,1621,4,24
82,1621,4,24
83,1621,6,37
84,1621,7,43
85,1621,4,24
86,1621,6,37
87,1621,8,49
88,1621,11,67
89,1621,5,30
90,1621,2,12
91,1621,1,6
92,1621,0,0
93,1621,0,0
94,1621,1,6
95,1621,0,0
96,1621,2,12
97,1621,2,12
98,1621,1,6
99,1621,1,6
100,1621,1,6
101,1621,0,0
102,1621,0,0
103,1621,0,0
104,1621,811,5003
105,1621,810,4996
106,35,19,5428
107,35,16,4571
108,1621,1564,9648
109,1621,29,178
110,1621,28,172
111,1323,878,6636
112,1323,728,5502
113,1323,148,1118
114,1323,2,15
115,1323,445,3363
116,1323,273,2063
117,1323,28,211
118,1323,18,136
119,1323,71,536
120,1323,55,415
121,1323,165,1247
122,1323,56,423
123,1323,109,823
124,1323,208,1572
125,1323,128,967
126,1323,68,513
127,1323,8,60
128,1323,0,0
129,1323,4,30
130,1323,537,4058
131,1323,226,1708
132,1323,90,680
133,1323,97,733
134,1323,72,544
135,1323,52,393
136,1323,199,1504
137,1323,27,204
138,1323,147,1111
139,1323,25,188
140,1323,128,967
141,1323,29,219
142,1323,96,725
143,1323,3,22
144,1323,86,650
145,1323,29,219
146,1323,57,430
147,631,85,1347
148,631,17,269
149,631,33,522
150,631,35,554
151,631,288,4564
152,631,33,522
153,631,93,1473
154,631,162,2567
155,631,120,1901
156,631,27,427
157,631,79,1251
158,631,14,221
159,631,138,2187
160,631,58,919
161,631,79,1251
162,631,1,15
163,1616,135,835
164,1616,58,358
165,1616,77,476
166,1616,1288,7970
167,1616,96,594
168,1616,900,5569
169,1616,202,1250
170,1616,203,1256
171,1616,370,2289
172,1616,125,773
173,1616,2,12
174,1616,2,12
175,1616,0,0
176,1616,0,0
177,1616,0,0
178,1616,186,1150
179,1616,72,445
180,1616,68,420
181,1616,34,210
182,1616,12,74
183,1616,104,643
184,1616,16,99
185,1616,44,272
186,1616,44,272
187,1616,193,1194
188,1616,50,309
189,1616,37,228
190,1616,0,0
191,1616,4,24
192,1616,102,631
193,631,135,2139
194,631,58,919
195,631,77,1220
196,631,445,7052
197,631,48,760
198,631,287,4548
199,631,101,1600
200,631,61,966
201,631,86,1362
202,631,39,618
203,631,1,15
204,631,1,15
205,631,0,0
206,631,0,0
207,631,0,0
208,631,70,1109
209,631,36,570
210,631,22,348
211,631,8,126
212,631,4,63
213,631,39,618
214,631,7,110
215,631,12,190
216,631,20,316
217,631,51,808
218,631,10,158
219,631,6,95
220,631,0,0
221,631,1,15
222,631,34,538
223,1616,135,835
224,1616,58,358
225,1616,77,476
226,1616,1481,9164
227,1616,43,266
228,1616,160,990
229,1616,407,2518
230,1616,278,1720
231,1616,60,371
232,1616,192,1188
233,1616,341,2110
234,631,135,2139
235,631,58,919
236,631,77,1220
237,631,496,7860
238,631,14,221
239,631,80,1267
240,631,116,1838
241,631,139,2202
242,631,12,190
243,631,39,618
244,631,96,1521
245,631,135,2139
246,631,157,2488
247,631,202,3201
248,631,0,0
249,631,1,15
250,631,30,475
251,631,41,649
252,631,21,332
253,631,24,380
254,631,0,0
255,631,20,316
256,1069,93,869
257,1069,976,9130
258,487,276,5667
259,487,46,944
260,487,11,225
261,487,43,882
262,487,27,554
263,487,42,862
264,487,21,431
265,487,12,246
266,487,4,82
267,487,5,102
268,487,349,7166
269,631,391,6196
270,631,170,2694
271,631,62,982
272,631,8,126
273,631,0,0
274,1621,1362,8402
275,1621,22,135
276,1621,2,12
277,1621,59,363
278,1621,3,18
279,1621,1,6
280,1621,12,74
281,1621,1,6
282,1621,32,197
283,1621,2,12
284,1621,1,6
285,1621,10,61
286,1621,93,573
287,1621,8,49
288,1621,1,6
289,1621,2,12
290,1621,5,30
291,1621,5,30
292,1621,1445,8914
293,1621,17,104
294,1621,138,851
295,1621,11,67
296,1621,10,61
297,631,135,2139
298,631,431,6830
299,631,10,158
300,631,45,713
301,631,10,158
302,1621,1436,8858
303,1621,1372,8463
304,1621,1320,8143
305,1621,6,37
306,1621,28,172
307,1621,18,111
308,1621,0,0
309,1621,0,0
310,1621,0,0
311,1621,0,0
312,1621,0,0
313,1621,0,0
314,1621,15,92
315,1621,49,302
316,1621,33,203
317,1621,0,0
318,1621,2,12
319,1621,1,6
320,1621,0,0
321,1621,1,6
322,1621,31,191
323,1621,1,6
324,1621,0,0
325,1621,10,61
326,1621,11,67
327,1621,9,55
328,1621,0,0
329,1621,131,808
330,1621,6,37
331,1621,0,0
332,1621,6,37
333,1621,19,117
334,1621,2,12
335,1621,16,98
336,1621,1,6
337,1621,95,586
338,1621,1,6
339,1621,20,123
340,1621,2,12
341,1621,1,6
342,1621,71,438
343,1621,11,67
344,1621,4,24
345,1621,7,43
346,1621,0,0
347,1621,15,92
348,1621,11,67
349,1621,6,37
350,1621,5,30
351,1621,1,6
352,1621,2,12
353,1621,1,6
354,1621,0,0
355,1621,1,6
356,1621,6,37
357,1621,0,0
358,1621,6,37
359,1621,5,30
360,1621,1,6
361,1621,0,0
362,1621,0,0
363,1554,1428,9189
364,1554,0,0
365,1554,0,0
366,1554,0,0
367,1554,0,0
368,1554,0,0
369,1554,0,0
370,1554,0,0
371,1554,0,0
372,1554,0,0
373,1554,1,6
374,1554,4,25
375,1554,2,12
376,1554,12,77
377,1554,4,25
378,1554,3,19
379,1554,1,6
380,1554,1,6
381,1554,1,6
382,1554,0,0
383,1554,0,0
384,1554,0,0
385,1554,1,6
386,1554,0,0
387,1554,0,0
388,1554,0,0
389,1554,0,0
390,1554,0,0
391,1554,1,6
392,1554,0,0
393,1554,0,0
394,1554,0,0
395,1554,0,0
396,1554,0,0
397,1554,0,0
398,1554,0,0
399,1554,0,0
400,1554,0,0
401,1554,0,0
402,1554,0,0
403,1554,0,0
404,1554,0,0
405,1554,2,12
406,1554,2,12
407,1554,1,6
408,1554,0,0
409,1554,0,0
410,1554,0,0
411,1554,0,0
412,1554,0,0
413,1554,0,0
414,1554,95,611
415,1554,1,6
416,1554,2,12
417,1554,4,25
418,1554,0,0
419,1554,0,0
420,1554,2,12
421,1554,0,0
422,1554,0,0
423,1554,0,0
424,1554,1,6
425,1554,1,6
426,1554,84,540
427,1554,0,0
428,1554,6,38
429,1554,0,0
430,1554,2,12
431,1554,0,0
432,1554,0,0
433,1554,0,0
434,1554,2,12
435,1554,1,6
436,1554,0,0
437,1554,1,6
438,1554,0,0
439,1554,0,0
440,1554,0,0
441,1554,0,0
442,1554,0,0
443,1554,0,0
444,1554,0,0
445,1554,0,0
446,1554,0,0
447,1554,0,0
448,1554,0,0
449,1554,0,0
450,1554,0,0
451,1554,0,0
452,1554,0,0
453,1554,0,0
454,1554,0,0
455,1554,0,0
456,1554,0,0
457,1554,0,0
458,1554,0,0
459,1554,0,0
460,1554,0,0
461,1554,1,6
462,1554,1,6
463,1554,0,0
464,1554,0,0
465,1554,1428,9189
466,1554,63,405
467,1554,51,328
468,1554,12,77
469,1554,0,0
470,1621,992,6119
471,1621,33,203
472,1621,45,277
473,1621,0,0
474,1621,16,98
475,1621,8,49
476,1621,6,37
477,1621,372,2294
478,1621,149,919
479,1621,992,6119
480,1621,33,203
481,1621,45,277
482,1621,0,0
483,1621,16,98
484,1621,8,49
485,1621,6,37
486,1621,0,0
487,1621,0,0
488,1621,0,0
489,1621,0,0
490,1621,0,0
491,1621,0,0
492,1621,0,0
493,1621,0,0
494,1621,0,0
495,1621,0,0
496,1621,0,0
497,1621,0,0
498,1621,0,0
499,1621,1,6
500,1621,0,0
501,1621,0,0
502,1621,0,0
503,1621,0,0
504,1621,1,6
505,1621,0,0
506,1621,0,0
507,1621,0,0
508,1621,0,0
509,1621,0,0
510,1621,0,0
511,1621,0,0
512,1621,0,0
513,1621,0,0
514,1621,0,0
515,1621,0,0
516,1621,0,0
517,1621,0,0
518,1621,0,0
519,1621,0,0
520,1621,0,0
521,1621,0,0
522,1621,0,0
523,1621,2,12
524,1621,0,0
525,1621,2,12
526,1621,0,0
527,1621,372,2294
528,1621,362,2233
529,1621,2,12
530,1621,1,6
531,1621,0,0
532,1621,0,0
533,1621,0,0
534,1621,7,43
535,1621,0,0
536,1621,149,919
537,1621,1362,8402
538,1621,22,135
539,1621,2,12
540,1621,0,0
541,1621,0,0
542,1621,0,0
543,1621,0,0
544,1621,3,18
545,1621,1,6
546,1621,0,0
547,1621,0,0
548,1621,0,0
549,1621,0,0
550,1621,0,0
551,1621,0,0
552,1621,1,6
553,1621,1,6
554,1621,0,0
555,1621,0,0
556,1621,0,0
557,1621,1,6
558,1621,1,6
559,1621,0,0
560,1621,0,0
561,1621,0,0
562,1621,0,0
563,1621,3,18
564,1621,0,0
565,1621,0,0
566,1621,0,0
567,1621,0,0
568,1621,1,6
569,1621,0,0
570,1621,0,0
571,1621,0,0
572,1621,0,0
573,1621,1,6
574,1621,0,0
575,1621,0,0
576,1621,1,6
577,1621,5,30
578,1621,0,0
579,1621,9,55
580,1621,0,0
581,1621,2,12
582,1621,0,0
