,indicators,geocd,values
203,782,2,25
204,782,2,25
205,782,0,0
206,782,0,0
207,782,0,0
208,782,80,1023
209,782,50,639
210,782,17,217
211,782,13,166
212,782,0,0
213,782,51,652
214,782,26,332
215,782,12,153
216,782,13,166
217,782,24,306
218,782,2,25
219,782,0,0
220,782,1,12
221,782,3,38
222,782,18,230
223,1427,363,2543
224,1427,174,1219
225,1427,189,1324
226,1427,1064,7456
227,1427,70,490
228,1427,242,1695
229,1427,214,1499
230,1427,280,1962
231,1427,36,252
232,1427,68,476
233,1427,154,1079
234,782,363,4641
235,782,174,2225
236,782,189,2416
237,782,419,5358
238,782,29,370
239,782,121,1547
240,782,62,792
241,782,140,1790
242,782,7,89
243,782,15,191
244,782,45,575
245,782,363,4641
246,782,56,716
247,782,207,2647
248,782,0,0
249,782,2,25
250,782,31,396
251,782,58,741
252,782,38,485
253,782,15,191
254,782,1,12
255,782,11,140
256,843,224,2657
257,843,619,7342
258,410,284,6926
259,410,29,707
260,410,15,365
261,410,23,560
262,410,21,512
263,410,19,463
264,410,8,195
265,410,5,121
266,410,4,97
267,410,2,48
268,410,199,4853
269,782,327,4181
270,782,258,3299
271,782,153,1956
272,782,37,473
273,782,7,89
274,1428,1340,9383
275,1428,8,56
276,1428,7,49
277,1428,34,238
278,1428,3,21
279,1428,8,56
280,1428,6,42
281,1428,6,42
282,1428,0,0
283,1428,0,0
284,1428,0,0
285,1428,4,28
286,1428,4,28
287,1428,4,28
288,1428,2,14
289,1428,0,0
290,1428,1,7
291,1428,1,7
292,1428,1389,9726
293,1428,23,161
294,1428,8,56
295,1428,6,42
296,1428,2,14
297,782,363,4641
298,782,372,4757
299,782,8,102
300,782,36,460
301,782,3,38
302,1428,1372,9607
303,1428,1337,9362
304,1428,1307,9152
305,1428,3,21
306,1428,17,119
307,1428,10,70
308,1428,0,0
309,1428,0,0
310,1428,0,0
311,1428,0,0
312,1428,0,0
313,1428,0,0
314,1428,8,56
315,1428,27,189
316,1428,21,147
317,1428,2,14
318,1428,6,42
319,1428,0,0
320,1428,2,14
321,1428,4,28
322,1428,13,91
323,1428,1,7
324,1428,0,0
325,1428,6,42
326,1428,3,21
327,1428,3,21
328,1428,0,0
329,1428,19,133
330,1428,1,7
331,1428,0,0
332,1428,1,7
333,1428,5,35
334,1428,2,14
335,1428,3,21
336,1428,0,0
337,1428,2,14
338,1428,0,0
339,1428,2,14
340,1428,0,0
341,1428,0,0
342,1428,0,0
343,1428,11,77
344,1428,0,0
345,1428,11,77
346,1428,0,0
347,1428,10,70
348,1428,7,49
349,1428,5,35
350,1428,2,14
351,1428,0,0
352,1428,2,14
353,1428,1,7
354,1428,0,0
355,1428,1,7
356,1428,6,42
357,1428,0,0
358,1428,6,42
359,1428,4,28
360,1428,2,14
361,1428,0,0
362,1428,0,0
363,1381,1356,9818
364,1381,0,0
365,1381,0,0
366,1381,0,0
367,1381,0,0
368,1381,0,0
369,1381,0,0
370,1381,0,0
371,1381,0,0
372,1381,0,0
373,1381,2,14
374,1381,0,0
375,1381,1,7
376,1381,10,72
377,1381,0,0
378,1381,1,7
379,1381,2,14
380,1381,0,0
381,1381,0,0
382,1381,0,0
383,1381,2,14
384,1381,0,0
385,1381,0,0
386,1381,0,0
387,1381,1,7
388,1381,3,21
389,1381,0,0
390,1381,1,7
391,1381,0,0
392,1381,0,0
393,1381,0,0
394,1381,0,0
395,1381,0,0
396,1381,0,0
397,1381,0,0
398,1381,0,0
399,1381,0,0
400,1381,0,0
401,1381,0,0
402,1381,0,0
403,1381,0,0
404,1381,0,0
405,1381,1,7
406,1381,0,0
407,1381,1,7
408,1381,1,7
409,1381,0,0
410,1381,0,0
411,1381,0,0
412,1381,0,0
413,1381,1,7
414,1381,0,0
415,1381,0,0
416,1381,0,0
417,1381,0,0
418,1381,0,0
419,1381,0,0
420,1381,0,0
421,1381,0,0
422,1381,0,0
423,1381,0,0
424,1381,0,0
425,1381,0,0
426,1381,0,0
427,1381,0,0
428,1381,6,43
429,1381,0,0
430,1381,4,28
431,1381,0,0
432,1381,0,0
433,1381,0,0
434,1381,0,0
435,1381,2,14
436,1381,0,0
437,1381,0,0
438,1381,0,0
439,1381,0,0
440,1381,0,0
441,1381,0,0
442,1381,0,0
443,1381,0,0
444,1381,2,14
445,1381,0,0
446,1381,0,0
447,1381,0,0
448,1381,0,0
449,1381,0,0
450,1381,0,0
451,1381,0,0
452,1381,0,0
453,1381,0,0
454,1381,0,0
455,1381,0,0
456,1381,0,0
457,1381,0,0
458,1381,1,7
459,1381,1,7
460,1381,0,0
461,1381,1,7
462,1381,0,0
463,1381,1,7
464,1381,0,0
465,1381,1356,9818
466,1381,14,101
467,1381,8,57
468,1381,0,0
469,1381,3,21
470,1428,836,5854
471,1428,4,28
472,1428,1,7
473,1428,4,28
474,1428,6,42
475,1428,0,0
476,1428,5,35
477,1428,421,2948
478,1428,151,1057
479,1428,836,5854
480,1428,4,28
481,1428,1,7
482,1428,4,28
483,1428,6,42
484,1428,0,0
485,1428,5,35
486,1428,0,0
487,1428,0,0
488,1428,0,0
489,1428,0,0
490,1428,0,0
491,1428,0,0
492,1428,0,0
493,1428,0,0
494,1428,0,0
495,1428,0,0
496,1428,0,0
497,1428,0,0
498,1428,0,0
499,1428,0,0
500,1428,0,0
501,1428,0,0
502,1428,0,0
503,1428,0,0
504,1428,0,0
505,1428,2,14
506,1428,0,0
507,1428,0,0
508,1428,0,0
509,1428,0,0
510,1428,0,0
511,1428,0,0
512,1428,0,0
513,1428,0,0
514,1428,1,7
515,1428,2,14
516,1428,0,0
517,1428,0,0
518,1428,0,0
519,1428,0,0
520,1428,0,0
521,1428,0,0
522,1428,0,0
523,1428,0,0
524,1428,0,0
525,1428,0,0
526,1428,0,0
527,1428,421,2948
528,1428,406,2843
529,1428,1,7
530,1428,1,7
531,1428,0,0
532,1428,0,0
533,1428,0,0
534,1428,13,91
535,1428,0,0
536,1428,151,1057
537,1428,1340,9383
538,1428,8,56
539,1428,7,49
540,1428,0,0
541,1428,0,0
542,1428,0,0
543,1428,0,0
544,1428,4,28
545,1428,2,14
546,1428,0,0
547,1428,0,0
548,1428,0,0
549,1428,0,0
550,1428,0,0
551,1428,0,0
552,1428,3,21
553,1428,0,0
554,1428,0,0
555,1428,0,0
556,1428,0,0
557,1428,1,7
558,1428,0,0
559,1428,1,7
560,1428,0,0
561,1428,0,0
562,1428,0,0
563,1428,0,0
564,1428,0,0
565,1428,0,0
566,1428,0,0
567,1428,0,0
568,1428,0,0
569,1428,0,0
570,1428,0,0
571,1428,0,0
572,1428,0,0
573,1428,0,0
574,1428,0,0
575,1428,0,0
576,1428,5,35
577,1428,1,7
578,1428,0,0
579,1428,12,84
580,1428,0,0
581,1428,0,0
582,1428,0,0
583,1428,0,0
584,1428,0,0
585,1428,0,0
586,1428,0,0
587,1428,0,0
588,1428,0,0
589,1428,0,0
590,1428,0,0
591,1428,0,0
592,1428,0,0
593,1428,0,0
594,1428,0,0
595,1428,5,35
596,1428,3,21
597,1428,8,56
598,1428,6,42
599,1428,0,0
600,1428,0,0
601,1428,0,0
602,1428,0,0
603,1428,0,0
604,1428,0,0
605,1428,0,0
606,1428,0,0
607,1428,0,0
608,1428,0,0
609,1428,0,0
610,1428,0,0
611,1428,0,0
612,1428,0,0
613,1428,0,0
614,1428,0,0
615,1428,0,0
616,1428,0,0
617,1428,0,0
618,1428,0,0
619,1428,0,0
620,1428,0,0
621,1428,0,0
622,1428,0,0
623,1428,0,0
624,1428,0,0
625,1428,0,0
626,1428,0,0
627,1428,0,0
628,1428,0,0
629,1428,0,0
630,1428,0,0
631,1428,0,0
632,1428,0,0
633,1428,0,0
634,1428,0,0
635,1428,0,0
636,1428,1,7
637,1428,0,0
638,1428,0,0
639,1428,0,0
640,1428,0,0
641,1428,0,0
642,1428,0,0
643,1428,0,0
644,1428,0,0
645,1428,0,0
646,1428,0,0
647,1428,0,0
648,1428,0,0
649,1428,0,0
650,1428,0,0
651,1428,0,0
652,1428,0,0
653,1428,0,0
654,1428,0,0
655,1428,0,0
656,1428,0,0
657,1428,0,0
658,1428,0,0
659,1428,0,0
660,1428,0,0
661,1428,0,0
662,1428,1,7
663,1428,0,0
664,1428,0,0
665,1428,0,0
666,1428,4,28
667,1428,0,0
668,1428,0,0
669,1428,0,0
670,1428,4,28
671,1428,0,0
672,1428,1,7
673,1428,0,0
674,1428,0,0
675,1428,0,0
676,1428,0,0
677,1428,0,0
678,1428,0,0
679,1428,0,0
680,1428,0,0
681,1428,0,0
682,1428,0,0
683,1428,0,0
684,1428,0,0
685,1428,0,0
686,1428,0,0
687,1428,0,0
688,1428,0,0
689,1428,1,7
690,1428,0,0
691,1428,0,0
692,1428,0,0
693,1428,0,0
694,1428,0,0
695,1428,0,0
696,1428,0,0
697,1428,0,0
698,1428,0,0
699,1428,0,0
700,1428,1,7
701,1428,0,0
702,1428,0,0
703,1428,1,7
704,1428,0,0
705,1428,0,0
706,1428,0,0
707,1428,0,0
708,1428,4,28
709,1428,2,14
710,1428,0,0
711,1428,0,0
712,1428,0,0
713,1428,0,0
714,1428,0,0
715,1428,0,0
716,1428,0,0
717,1428,0,0
718,1428,0,0
719,1428,0,0
720,1428,0,0
721,1428,0,0
722,1428,0,0
723,1428,0,0
724,1428,0,0
725,1428,0,0
726,1428,0,0
727,1428,0,0
728,1428,0,0
729,1428,0,0
730,1428,0,0
731,1428,0,0
732,1428,0,0
733,1428,0,0
734,1428,1,7
735,1428,0,0
736,1428,0,0
737,1428,0,0
738,1428,0,0
739,1428,0,0
740,1428,0,0
741,1428,0,0
742,1428,0,0
743,1428,0,0
744,1428,0,0
745,1428,0,0
746,1428,0,0
747,1428,0,0
748,1428,0,0
749,1428,0,0
750,1428,0,0
751,1428,0,0
752,1428,0,0
753,1428,0,0
754,1428,0,0
755,1428,0,0
756,1428,0,0
757,1428,0,0
758,1428,0,0
759,1428,0,0
760,1428,0,0
761,1428,0,0
762,1428,0,0
763,1428,0,0
764,1428,0,0
765,1428,0,0
766,1428,0,0
767,1428,0,0
768,1428,0,0
769,1428,0,0
770,1428,0,0
771,1428,0,0
772,1428,0,0
773,1428,0,0
774,1428,0,0
775,1428,0,0
776,1428,0,0
777,1428,0,0
778,1428,0,0
779,1428,0,0
780,1428,0,0
781,1428,0,0
782,1428,0,0
783,1428,0,0
784,1428,0,0
785,1428,0,0
786,1428,1,7
787,1428,1269,8886
788,1428,97,679
789,1428,23,161
790,1428,39,273
791,1428,541,3788
792,1428,567,3970
793,1428,224,1568
794,1428,74,518
795,1428,22,154
796,1428,148,1036
797,1428,163,1141
798,1428,1117,7822
799,1427,1427,10000
800,1427,1013,7098
801,1427,281,1969
802,1427,289,2025
803,1427,443,3104
804,1427,395,2768
805,1427,306,2144
806,1427,28,196
807,1427,61,427
808,1427,19,133
809,1427,0,0
810,782,782,10000
811,782,509,6508
812,782,133,1700
813,782,145,1854
814,782,231,2953
815,782,267,3414
816,782,213,2723
817,782,22,281
818,782,32,409
819,782,6,76
820,782,0,0
821,1427,902,6320
822,1427,468,3279
823,1427,434,3041
824,1427,10,70
825,1427,229,1604
826,1427,8,56
827,1427,221,1548
828,1427,270,1892
829,1427,246,1723
830,1427,13,91
831,1427,7,49
832,1427,4,28
833,1427,16,112
834,287,196,6829
835,287,0,0
836,287,3,104
837,287,65,2264
838,287,18,627
839,287,5,174
840,782,488,6240
841,782,287,3670
842,782,201,2570
843,782,3,38
844,782,129,1649
845,782,6,76
846,782,123,1572
847,782,150,1918
848,782,136,1739
849,782,5,63
850,782,6,76
851,782,3,38
852,782,12,153
853,782,363,4641
854,782,281,3593
855,782,69,882
856,782,55,703
857,782,9,115
858,782,5,63
859,782,0,0
860,782,0,0
861,782,2,25
862,782,17,217
863,782,141,1803
864,782,221,2826
865,782,141,1803
866,782,129,1649
867,782,56,716
868,782,39,498
869,782,36,460
870,782,332,4245
871,782,219,2800
872,782,200,2557
873,782,28,358
874,782,3,38
875,782,652,8337
876,782,125,1598
877,782,4,51
878,782,1,12
879,1427,999,7000
880,1427,407,2852
881,1427,19,133
882,1427,2,14
883,782,0,0
884,782,156,1994
885,782,296,3785
886,782,232,2966
887,782,88,1125
888,782,10,127
889,782,239,3056
890,782,289,3695
891,782,247,3158
892,782,6,76
893,782,1,12
894,782,286,3657
895,782,388,4961
896,782,55,703
897,782,53,677
898,1427,334,2340
899,1427,728,5101
900,1427,201,1408
901,1427,164,1149
902,782,24,306
903,782,557,7122
904,782,152,1943
905,782,10,127
906,782,1,12
907,782,7,89
908,782,31,396
909,782,186,2378
910,782,374,4782
911,782,180,2301
912,782,35,447
913,782,7,89
914,867,782,9019
915,867,85,980
916,867,867,10000
917,867,0,0
918,1,0,0
919,1,1,10000
920,1,0,0
921,3,0,0
922,3,0,0
923,3,0,0
924,3,0,0
925,3,0,0
926,3,0,0
927,3,0,0
928,3,0,0
929,3,0,0
930,3,0,0
931,3,0,0
932,3,0,0
933,3,0,0
934,3,0,0
935,3,0,0
936,3,0,0
937,3,0,0
938,3,0,0
939,3,0,0
940,3,0,0
941,3,3,10000
942,3,0,0
943,3,0,0
944,3,0,0
945,3,0,0
946,3,0,0
947,3,0,0
948,3,0,0
949,3,0,0
950,3,0,0
951,3,0,0
952,3,0,0
953,3,0,0
954,1,0,0
955,1,0,0
956,1,0,0
957,1,0,0
958,1,0,0
959,1,0,0
960,1,0,0
961,1,0,0
962,1,0,0
963,1,0,0
964,1,0,0
965,1,0,0
966,1,0,0
967,1,0,0
968,1,0,0
969,1,0,0
970,1,0,0
971,1,0,0
972,1,0,0
973,1,0,0
974,1,1,10000
975,1,0,0
976,1,0,0
977,1,0,0
978,1,0,0
979,1,0,0
980,1,0,0
981,1,0,0
982,1,0,0
983,1,0,0
984,1,0,0
985,1,0,0
986,1,0,0
987,1256,334,2659
988,1256,194,1544
989,1256,196,1560
990,1256,48,382
991,1256,145,1154
992,1256,293,2332
993,1256,46,366
994,1256,1256,10000
995,1256,334,2659
996,1256,404,3216
997,1256,87,692
998,1256,399,3176
999,1256,167,1329
1000,1256,84,668
1001,1256,184,1464
1002,1256,133,1058
1003,1256,153,1218
1004,1256,47,374
1005,1256,176,1401
1006,1256,207,1648
1007,1256,39,310
1008,1068,696,6516
1009,1068,130,1217
1010,1068,354,3314
1011,1068,6,56
1012,1068,17,159
1013,1068,59,552
1014,1068,89,833
1015,1068,28,262
1016,1068,13,121
1017,1068,372,3483
1018,1068,216,2022
1019,1068,27,252
1020,1068,47,440
1021,1068,55,514
1022,1068,27,252
1023,782,448,5728
1024,782,59,754
1025,782,256,3273
1026,782,3,38
1027,782,15,191
1028,782,25,319
1029,782,75,959
1030,782,12,153
1031,782,3,38
1032,782,334,4271
1033,782,269,3439
1034,782,0,0
1035,782,12,153
1036,782,37,473
1037,782,16,204
1038,40,11,2750
1039,40,2,500
1040,40,27,6750
1041,666,204,3063
1042,666,76,1141
1043,666,128,1921
1044,666,462,6936
1045,666,375,5630
1046,666,87,1306
1047,666,6,90
1048,666,1,15
1049,666,65,975
1050,666,2,30
1051,666,2,30
1052,666,0,0
1053,666,7,105
1054,666,10,150
1055,666,24,360
1056,666,20,300
1057,666,9,135
1058,666,8,120
1059,666,56,840
1060,666,102,1531
1061,666,26,390
1062,666,37,555
1063,666,19,285
1064,666,38,570
1065,666,14,210
1066,666,44,660
1067,666,46,690
1068,666,35,525
1069,666,51,765
1070,666,65,975
1071,666,40,600
1072,666,3,45
1073,666,1,15
1074,666,97,1456
1075,666,55,825
1076,666,2,30
1077,666,19,285
1078,666,14,210
1079,666,3,45
1080,666,3,45
1081,666,0,0
1082,666,1,15
1083,666,13,195
1084,666,42,630
1085,666,2,30
1086,666,16,240
1087,666,1,15
1088,666,23,345
1089,666,123,1846
1090,666,34,510
1091,666,3,45
1092,666,17,255
1093,666,12,180
1094,666,1,15
1095,666,1,15
1096,666,17,255
1097,666,8,120
1098,666,1,15
1099,666,8,120
1100,666,27,405
1101,666,27,405
1102,666,45,675
1103,666,3,45
1104,666,22,330
1105,666,9,135
1106,666,2,30
1107,666,0,0
1108,666,3,45
1109,666,6,90
1110,666,96,1441
1111,666,9,135
1112,666,6,90
1113,666,0,0
1114,666,3,45
1115,666,7,105
1116,666,2,30
1117,666,5,75
1118,666,11,165
1119,666,11,165
1120,666,20,300
1121,666,10,150
1122,666,5,75
1123,666,5,75
1124,666,49,735
1125,666,1,15
1126,666,1,15
1127,666,19,285
1128,666,14,210
1129,666,0,0
1130,666,14,210
1131,666,76,1141
1132,666,53,795
1133,666,6,90
1134,666,14,210
1135,666,13,195
1136,666,13,195
1137,666,7,105
1138,666,23,345
1139,666,23,345
1140,666,76,1141
1141,666,11,165
1142,666,11,165
1143,666,30,450
1144,666,3,45
1145,666,6,90
1146,666,9,135
1147,666,12,180
1148,666,0,0
1149,666,24,360
1150,666,18,270
1151,666,5,75
1152,666,1,15
1153,666,11,165
1154,666,1,15
1155,666,0,0
1156,666,6,90
1157,666,4,60
1158,666,52,780
1159,666,40,600
1160,666,14,210
1161,666,2,30
1162,666,24,360
1163,666,12,180
1164,666,2,30
1165,666,7,105
1166,666,1,15
1167,666,2,30
1168,666,29,435
1169,666,29,435
1170,666,25,375
1171,666,2,30
1172,666,2,30
1173,666,0,0
1174,666,0,0
1175,666,0,0
1176,666,45,675
1177,666,24,360
1178,666,5,75
1179,666,5,75
1180,666,5,75
1181,666,9,135
1182,666,21,315
1183,666,10,150
1184,666,2,30
1185,666,9,135
1186,666,72,1081
1187,666,18,270
1188,666,5,75
1189,666,4,60
1190,666,9,135
1191,666,54,810
1192,666,4,60
1193,666,23,345
1194,666,9,135
1195,666,2,30
1196,666,1,15
1197,666,15,225
1198,1068,145,1357
1199,1068,33,308
1200,1068,0,0
1201,1068,33,308
1202,1068,112,1048
1203,1068,50,468
1204,1068,33,308
1205,1068,26,243
1206,1068,3,28
1207,1068,228,2134
1208,1068,129,1207
1209,1068,97,908
1210,1068,10,93
1211,1068,20,187
1212,1068,2,18
1213,1068,69,646
1214,1068,30,280
1215,1068,136,1273
1216,1068,92,861
1217,1068,34,318
1218,1068,7,65
1219,1068,3,28
1220,1068,180,1685
1221,1068,34,318
1222,1068,33,308
1223,1068,1,9
1224,1068,146,1367
1225,1068,142,1329
1226,1068,4,37
1227,1068,62,580
1228,1068,34,318
1229,1068,28,262
1230,1068,23,215
1231,1068,5,46
1232,1068,127,1189
1233,1068,45,421
1234,1068,51,477
1235,1068,3,28
1236,1068,13,121
1237,1068,3,28
1238,1068,9,84
1239,1068,3,28
1240,1068,108,1011
1241,1068,20,187
1242,1068,12,112
1243,1068,34,318
1244,1068,41,383
1245,1068,1,9
1246,1068,42,393
1247,1068,26,243
1248,1068,16,149
1249,1068,40,374
1250,1068,40,374
1251,1068,0,0
1252,1040,170,1634
1253,1040,39,375
1254,1040,0,0
1255,1040,39,375
1256,1040,131,1259
1257,1040,57,548
1258,1040,48,461
1259,1040,23,221
1260,1040,3,28
1261,1040,240,2307
1262,1040,139,1336
1263,1040,96,923
1264,1040,12,115
1265,1040,26,250
1266,1040,5,48
1267,1040,83,798
1268,1040,18,173
1269,1040,92,884
1270,1040,58,557
1271,1040,29,278
1272,1040,2,19
1273,1040,3,28
1274,1040,196,1884
1275,1040,26,250
1276,1040,26,250
1277,1040,0,0
1278,1040,170,1634
1279,1040,163,1567
1280,1040,7,67
1281,1040,87,836
1282,1040,46,442
1283,1040,41,394
1284,1040,33,317
1285,1040,8,76
1286,1040,113,1086
1287,1040,38,365
1288,1040,49,471
1289,1040,2,19
1290,1040,17,163
1291,1040,4,38
1292,1040,2,19
1293,1040,1,9
1294,1040,104,1000
1295,1040,16,153
1296,1040,12,115
1297,1040,39,375
1298,1040,37,355
1299,1040,0,0
1300,1040,32,307
1301,1040,10,96
1302,1040,22,211
1303,1040,6,57
1304,1040,6,57
1305,1040,0,0
1306,1427,225,1576
1307,1427,55,385
1308,1427,0,0
1309,1427,55,385
1310,1427,170,1191
1311,1427,78,546
1312,1427,55,385
1313,1427,34,238
1314,1427,3,21
1315,1427,322,2256
1316,1427,173,1212
1317,1427,121,847
1318,1427,12,84
1319,1427,33,231
1320,1427,7,49
1321,1427,120,840
1322,1427,29,203
1323,1427,148,1037
1324,1427,103,721
1325,1427,34,238
1326,1427,6,42
1327,1427,5,35
1328,1427,264,1850
1329,1427,54,378
1330,1427,50,350
1331,1427,4,28
1332,1427,210,1471
1333,1427,203,1422
1334,1427,7,49
1335,1427,120,840
1336,1427,72,504
1337,1427,48,336
1338,1427,38,266
1339,1427,10,70
1340,1427,143,1002
1341,1427,43,301
1342,1427,60,420
1343,1427,2,14
1344,1427,21,147
1345,1427,7,49
1346,1427,8,56
1347,1427,2,14
1348,1427,152,1065
1349,1427,24,168
1350,1427,18,126
1351,1427,48,336
1352,1427,62,434
1353,1427,0,0
1354,1427,47,329
1355,1427,23,161
1356,1427,24,168
1357,1427,6,42
1358,1427,6,42
1359,1427,0,0
1360,1021,164,1606
1361,1021,37,362
1362,1021,0,0
1363,1021,37,362
1364,1021,127,1243
1365,1021,54,528
1366,1021,48,470
1367,1021,22,215
1368,1021,3,29
1369,1021,236,2311
1370,1021,138,1351
1371,1021,95,930
1372,1021,12,117
1373,1021,26,254
1374,1021,5,48
1375,1021,79,773
1376,1021,19,186
1377,1021,91,891
1378,1021,57,558
1379,1021,27,264
1380,1021,3,29
1381,1021,4,39
1382,1021,192,1880
1383,1021,25,244
1384,1021,25,244
1385,1021,0,0
1386,1021,167,1635
1387,1021,160,1567
1388,1021,7,68
1389,1021,82,803
1390,1021,43,421
1391,1021,39,381
1392,1021,31,303
1393,1021,8,78
1394,1021,118,1155
1395,1021,38,372
1396,1021,50,489
1397,1021,2,19
1398,1021,17,166
1399,1021,4,39
1400,1021,5,48
1401,1021,2,19
1402,1021,100,979
1403,1021,16,156
1404,1021,11,107
1405,1021,38,372
1406,1021,35,342
1407,1021,0,0
1408,1021,32,313
1409,1021,10,97
1410,1021,22,215
1411,1021,6,58
1412,1021,6,58
1413,1021,0,0
1414,495,118,2383
1415,495,151,3050
1416,495,96,1939
1417,495,130,2626
1418,1068,666,6235
1419,1068,402,3764
1420,1068,12,112
1421,1068,39,365
1422,1068,28,262
1423,1068,26,243
1424,1068,18,168
1425,1068,26,243
1426,1068,78,730
1427,1068,127,1189
1428,1068,48,449
1429,868,210,2419
1430,868,272,3133
1431,868,169,1947
1432,868,217,2500
1433,1068,49,458
1434,1068,9,84
1435,1068,90,842
1436,1068,8,74
1437,1068,2,18
1438,1068,1,9
1439,1068,338,3164
1440,1068,32,299
1441,1068,21,196
1442,1068,109,1020
1443,1068,7,65
1444,1068,402,3764
1445,666,151,2267
1446,666,31,465
1447,666,17,255
1448,666,84,1261
1449,666,81,1216
1450,666,23,345
1451,666,30,450
1452,666,72,1081
1453,666,107,1606
1454,666,70,1051
1455,1068,107,1001
1456,1068,8,74
1457,1068,88,823
1458,1068,8,74
1459,1068,2,18
1460,1068,0,0
1461,1068,306,2865
1462,1068,31,290
1463,1068,21,196
1464,1068,89,833
1465,1068,6,56
1466,1068,402,3764
1467,1428,1337,9362
1468,1428,3,21
1469,1428,4,28
1470,1428,9,63
1471,1428,12,84
1472,1428,6,42
1473,1428,14,98
1474,1428,11,77
1475,1428,8,56
1476,1428,16,112
1477,1428,4,28
1478,1428,4,28
1479,1428,1337,9362
1480,1428,19,133
1481,1428,4,28
1482,1428,2,14
1483,1428,3,21
1484,1428,1,7
1485,1428,4,28
1486,1428,5,35
1487,1428,16,112
1488,1428,8,56
1489,1428,16,112
1490,1428,4,28
1491,1428,2,14
1492,1428,5,35
1493,1428,2,14
1494,1428,0,0
1495,1428,0,0
1496,1428,1337,9362
1497,1428,4,28
1498,1428,10,70
1499,1428,17,119
1500,1428,60,420
